No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,0,0,1,22,0.9,41,2,215,90,123,442,11.8,84,168,1.9,37.493,1051.968254
0,0,0,0,1,3,0.6,23,0,1,0,4,250,23,40,0,1.4,45.74,1527.78307
0,1,0,0,1.4,9,0.4,17,6,84,-33,43,667,23.3,67,836,1.4,50.077,1972.005128
0,0,1,0,2,5,1,43,0,63,34,7,405,49.2,60,8,0.1,27.026,884.3462963
0,0,1,0,0.3,1,1,40,10,250,-67,84,665,43.5,33,0,1.5,35.377,628.8092308
0,1,0,0,0.7,9,0.8,34,3,84,-33,43,667,36.6,67,836,0.7,40.78,1388.989286
0,0,1,0,1.4,9,0.4,17,6,84,34,86,667,36.6,67,418,1.4,37.784,1138.771014
0,0,0,1,0.7,9,0.4,34,3,84,-33,86,334,36.6,67,836,0.7,38.999,510.8787879
0,0,0,0,1.4,9,0.4,34,6,167,34,86,334,23.3,34,418,1.4,46.035,1702.083323
1,0,0,0,0.7,17,0.4,17,3,84,-33,86,334,23.3,67,418,0.7,48.058,1587.483871
0,0,0,1,0.7,9,0.4,17,3,167,34,43,334,23.3,34,836,0.7,49.928,504.969697
0,0,1,0,0.7,9,0.8,34,6,167,-33,43,667,36.6,34,418,1.4,38.823,1448.662069
0,0,1,0,1.4,9,0.4,34,3,167,34,86,667,36.6,67,418,0.7,37.375,1059.766667
0,1,0,0,1.4,17,0.4,17,6,167,-33,86,334,23.3,34,836,0.7,49.919,2078.830159
0,0,0,0,1.4,9,0.8,17,3,84,-33,86,334,23.3,67,418,0.7,47.112,1583.752688
0,0,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,34,836,1.4,50.21,567.2944444
0,0,1,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,67,418,1.4,37.468,1303.365385
0,0,1,0,1.4,9,0.8,17,6,84,34,43,667,23.3,67,418,1.4,47.23,1784.384762
1,0,0,0,1.4,9,0.8,34,6,167,-33,43,667,23.3,67,836,0.7,53.197,739.0444444
0,0,1,0,0.7,17,0.8,34,6,167,34,86,334,36.6,67,418,0.7,38.619,1393.007143
0,0,0,1,0.7,17,0.4,34,6,84,34,86,667,36.6,67,418,0.7,37.426,1190.313889
1,0,0,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,48.367,2447.246708
0,0,1,0,1.4,9,0.8,34,6,84,-33,86,667,23.3,34,418,0.7,47.077,2043.015
0,1,0,0,1.4,17,0.4,17,3,167,34,43,667,23.3,67,418,1.4,45.948,4420.729502
0,0,0,0,1.4,9,0.4,17,6,84,-33,86,334,36.6,34,836,1.4,39.45,513.5252525
0,1,0,0,0.7,17,0.8,17,6,84,-33,43,667,23.3,34,418,0.7,47.135,6372.699727
0,0,0,1,1.4,9,0.8,17,3,84,34,43,667,36.6,34,418,0.7,38.554,1042.285714
0,0,1,1,0.6,21,0.6,19,9,173,58,90,713,33.9,88,0,0.7,40.008,744.5322685
0,0,1,0,1,3,0.6,23,3,40,0,128,250,23,40,0,0,32.715,2018.092308
0,0,1,0,0.7,17,0.8,34,3,84,-33,86,667,23.3,34,418,1.4,47.221,1526.366667
0,0,0,0,1.4,17,0.4,34,6,84,34,86,667,23.3,34,418,0.7,45.838,1656.680221
0,0,0,1,1.4,9,0.8,34,3,84,-33,86,334,23.3,34,418,1.4,47.272,1580.677419
0,0,0,0,0.7,9,0.4,34,6,84,-33,86,667,36.6,67,836,1.4,39.613,529.7513468
0,0,0,0,1.4,17,0.8,34,3,84,-33,43,667,23.3,34,418,0.7,47.111,1547.144182
0,0,0,1,0.7,17,0.4,17,6,84,34,86,667,36.6,67,836,0.7,39.529,455.61
0,0,0,0,1.4,17,0.8,34,3,167,-33,43,667,36.6,67,418,1.4,38.982,1226.357333
1,1,1,0,1.9,20,0.3,3,6,22,-26,70,166,35.1,9,0,0.5,41.801,2366.682383
0,0,1,0,1,3,1,23,3,40,0,0,250,23,40,0,1.4,48.029,2066.22
1,0,0,0,1.4,9,0.8,17,3,84,-33,86,334,23.3,34,836,0.7,53.197,580.6777778
1,0,0,0,0.7,17,0.8,17,3,84,34,86,334,36.6,34,418,0.7,39.216,1006.525
1,0,0,0,1.4,17,0.8,17,3,167,34,43,334,36.6,34,836,0.7,41.734,369.0166667
0,1,0,0,0.7,17,0.4,17,3,167,-33,86,667,36.6,67,836,0.7,38.515,1458.055556
0,0,0,1,1.4,9,0.4,34,3,167,34,86,667,36.6,67,836,0.7,39.407,433.17
1,0,0,0,0.7,9,0.4,34,6,84,-33,86,334,23.3,67,836,1.4,55.337,842.3215686
0,0,0,1,1.4,17,0.8,17,6,167,34,86,667,36.6,67,836,0.7,40.66,548.4111111
0,0,0,1,1.4,17,0.4,34,6,167,-33,86,334,36.6,67,418,1.4,37.411,1377.707143
0,0,0,1,0.7,9,0.4,17,6,167,34,43,667,23.3,34,418,0.7,45.941,1712.764706
1,0,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,67,418,0.7,47.279,1442.121429
0,0,0,1,0.7,9,0.8,17,6,167,-33,86,334,23.3,67,836,0.7,51.181,756.03125
0,1,1,1,1,19,1,39,4,250,0,32,251,30,51,0,0,28.141,3090.268057
0,0,1,0,0.7,17,0.4,34,3,167,34,86,334,36.6,67,418,1.4,37.686,1102.04058
0,0,1,0,0.7,9,0.8,34,3,167,-33,43,334,36.6,34,836,0.7,40.355,498.969697
1,0,0,0,0.7,9,0.4,17,6,84,34,86,334,23.3,34,836,0.7,54.243,685.6261905
0,0,1,0,0.7,9,0.8,34,6,84,34,86,667,23.3,34,418,1.4,47.207,1833.675926
1,0,0,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,34,418,1.4,48.11,1603.806452
0,0,0,0,1.4,9,0.8,34,3,84,-33,43,667,36.6,67,836,0.7,40.204,463.91
0,1,0,0,0.7,17,0.4,17,6,84,34,86,667,36.6,67,836,0.7,39.572,1227.328
1,0,0,0,0.7,17,0.8,17,3,167,-33,43,667,36.6,34,418,1.4,40.026,1064.47619
1,0,0,0,0.7,17,0.8,34,3,167,-33,43,334,36.6,34,418,1.4,40.043,1114.209091
1,0,0,0,1.4,9,0.8,34,3,84,34,86,667,23.3,34,836,0.7,52.225,475.35
1,0,0,0,0.7,9,0.4,17,6,167,34,86,334,23.3,67,418,0.7,47.274,1824.518919
0,0,0,1,1.4,9,0.8,34,3,167,-33,43,667,36.6,34,836,0.7,40.565,455.94
1,0,0,0,1,3,0.6,0,3,40,-100,4,250,23,40,0,1.4,48.928,2598.697964
0,0,0,1,0.7,9,0.4,34,6,167,34,86,667,23.3,67,418,0.7,45.914,1696.264706
0,0,0,0,0.7,9,0.8,34,3,84,34,86,334,23.3,67,418,0.7,47.117,1453.017625
0,1,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,67,836,1.4,39.428,1387.510714
0,0,0,1,1.4,17,0.4,17,6,167,34,43,667,36.6,67,836,1.4,40.391,538.2055556
0,1,0,0,0.7,17,0.8,17,3,84,-33,43,667,36.6,67,836,1.4,41.202,1388.185714
0,0,0,0,1.4,17,0.4,34,6,167,-33,43,667,23.3,67,836,1.4,50.071,712.9214815
0,0,0,1,1,3,0.6,51,3,40,0,4,250,23,40,0,0,32.242,2230.149781
0,0,0,0,1.4,9,0.8,34,3,84,34,43,334,36.6,67,418,0.7,38.607,1046.285714
0,0,0,0,1.4,17,0.8,17,3,84,-33,43,667,23.3,67,836,1.4,51.77,622.2769231
0,0,1,0,1.4,9,0.8,34,3,84,34,86,334,36.6,34,836,0.7,40.764,411.1407407
0,0,0,1,1.4,9,0.4,17,3,167,-33,86,334,23.3,67,836,1.4,50.122,558.0361111
1,0,0,0,2,10,0.4,44,1,177,71,60,204,36.1,10,605,0,31.341,633.0153846
1,0,0,0,1.4,9,0.4,34,6,84,-33,86,667,23.3,67,836,0.7,55.186,789.03125
