Spout_wait,Spliters,Counters,Throughput+,Latency-
5,5,3,10165,289.44
10000,3,16,296.35,8400.7
10,5,7,6862.3,393.83
9,6,13,7627.6,387.58
5,1,1,6272.1,441.2
1000,3,2,2919.6,940.2
10,5,15,7541.1,374.31
6,5,8,10018,262.39
10,6,9,7103.6,346.65
4,2,9,8674.2,299.28
10,1,10,4875.7,547.24
4,3,14,10152,264.18
8,3,2,7493.8,364.9
1,4,4,9141.9,286.45
3,2,3,9098.4,320.83
6,6,10,10840,264.19
8,4,15,7678.7,378.03
1,2,12,9053,306.24
6,3,5,10323,275.09
60000,3,4,158.67,35598
5,1,4,6836.2,420.68
10000,6,2,368.47,7717
2,5,5,9468.6,291.64
8,6,4,7361.6,366.91
9,1,18,5335,530.6
9,2,13,6703.2,390.28
1000,2,17,2617.2,978.96
5,6,2,10499,259.05
8,1,8,4510.1,573.08
5,4,18,10493,264.68
100,4,16,7724.2,377.11
6,4,4,9764.6,298.01
5,5,8,10519,273.92
3,3,17,10085,261.22
100,1,2,4826.6,596.62
8,3,15,7242.8,382.54
8,6,15,7178.1,394.87
4,2,15,9460.9,302.46
3,6,8,9541.1,265.4
8,6,6,6528.8,392.25
100,1,18,5255.2,522.02
9,5,17,7450.8,375.95
3,3,18,10769,269.77
100,5,11,7366.4,387.21
4,6,3,9664.1,273.34
5,6,18,9729.5,279.51
9,3,16,7221.3,385.45
2,5,12,10328,266.62
8,2,1,6162.9,477.91
100,5,6,7359.9,376.8
10,3,5,7139.2,391.28
1000,4,7,2656.2,938.07
2,1,6,7599.1,373.04
6,4,12,10919,252.03
2,4,4,9282.2,290.41
6,5,16,10949,260.32
2,6,14,9911.9,265.87
2,2,15,9096.3,299
2,2,2,8928.3,308.45
5,2,1,8603.9,319.57
8,6,11,7388.5,372.32
10,1,16,5023.4,519.18
3,3,2,10225,290.66
5,6,13,10116,273.84
4,6,4,10010,279.26
1000,3,12,2728.8,1001.5
4,3,7,9797.2,285.06
1000,3,8,2449.6,969.69
1,1,2,7005.6,384.57
2,3,18,10304,273.89
5,4,2,10623,255.26
4,4,14,9953.6,271.77
60000,5,6,154.17,30327
60000,2,8,286.67,45018
3,2,16,8445.6,305.8
1,6,1,9954.6,275.92
60000,5,10,249.75,33951
7,6,5,7052.4,404.31
8,6,1,7949.4,366.1
10,2,16,6400.1,435.93
4,3,5,10392,277.76
10000,1,14,307.06,8445
6,1,4,6906.8,377.32
1000,6,7,2733.7,965.28
1,4,18,9845.3,268.05
2,5,18,10336,264.47
4,5,2,10301,287.26
100,2,8,6675.4,421.88
6,3,15,10818,261.05
60000,2,12,264,45772
1000,2,18,2446.2,1076.1
5,2,11,9060.4,313.2
10,1,8,5448.4,501.27
5,3,16,9996.8,269.82
6,1,16,7566.4,387.85
6,3,14,10513,260.05
10000,4,3,349.38,7842.4
4,5,3,10583,277.64
1,3,11,10419,270.49
5,3,10,9514,265.12
7,4,12,8264.4,310.59
2,4,11,9545.9,311.93
100,4,2,8185.4,347.13
60000,2,14,168.4,50017
10000,6,7,352.4,7190.7
8,6,3,7708.8,375.6
2,5,6,9941.1,285.15
8,3,9,6226.2,407.85
2,4,9,10229,275.8
8,5,14,7365.6,376.65
60000,4,5,275,41784
4,4,16,10732,269.86
10,6,5,7353.6,394.8
7,3,10,8686.7,327.22
60000,4,7,233,44002
1000,1,15,2495.1,1024.5
4,5,7,9601.2,281.77
3,5,2,10393,260.96
8,4,16,7772.4,364.01
6,3,9,9947.6,280.95
2,1,13,7503.5,388.63
5,3,3,10201,284.11
10,4,17,8057.2,353.39
6,6,17,10291,263.74
10,2,8,6597.9,414.13
1,3,13,10170,264.22
8,6,5,7278.6,389.1
6,4,16,10539,266.67
5,6,14,11086,258.97
7,1,1,5802.6,491.1
4,5,4,8609.1,293.16
10000,1,10,321.44,8566.6
4,5,16,10253,259.36
100,1,16,5132.9,547.44
60000,1,1,157.67,51412
7,5,3,6945.4,419.95
8,3,16,7723.5,355.22
10,2,3,6355.7,466.67
10000,6,12,372.44,7386.1
5,6,17,10154,255.25
4,2,13,9221.4,307.37
100,4,10,6983.7,393.01
10,5,10,7435.9,380.02
5,2,7,9123.6,309.76
10,4,18,7556.8,368.3
10,3,14,7120.1,369.39
6,4,18,9766.9,283.75
6,4,2,10849,266.83
3,1,5,6994.6,368.25
4,2,5,8701.9,302.32
100,2,9,6592,441.36
3,6,3,9602,278.48
10,5,13,7574,369.21
60000,4,6,236.75,32734
8,4,13,7265.4,378.77
3,4,5,9931,280.83
7,6,4,6866.2,400.62
5,3,7,9239.7,292.4
1000,6,11,2819.6,901.78
100,6,13,6797,377.58
2,1,7,6921.5,391.23
5,2,8,8975.4,301.11
7,3,1,8606.1,341.39
2,2,13,9511.7,307.6
1,6,10,10534,269.66
2,5,16,9752.6,274.27
100,1,4,5001.1,549.48
10000,2,5,324.75,8424.2
4,5,1,10354,281.03
6,5,9,10652,272.84
8,5,11,7537.5,365.83
6,6,3,10177,281.25
2,6,7,10078,282.11
1,4,12,9523.8,282.76
10,3,12,7741.9,370.35
10,4,7,7288.2,370.41
3,5,6,10239,269.4
9,6,4,7657.1,366.67
2,6,15,10705,250.48
6,6,9,10324,272.49
5,5,15,10726,272.57
6,4,6,9936.2,272.42
100,4,8,7476.1,375.24
8,4,1,8000.2,362.46
4,3,8,9549.2,264.45
3,2,8,9001.6,321.19
1000,5,5,2613.3,1013.9
4,2,17,9043.1,295.44
1,6,2,10289,273.26
3,2,13,8711.9,294.95
1000,1,8,2473.2,1051.3
7,2,4,7055.4,371.5
4,1,3,6588.1,391.5
9,6,3,7033.1,400.69
100,1,7,5480.6,520.9
3,6,12,9643.9,267.55
10,4,16,7114.2,402.22
1,2,7,8878.6,313.45
9,6,17,7722.4,357.19
6,6,13,10534,258.31
8,2,9,6622,430.83
8,3,17,7483.1,386.8
6,5,12,9667.7,277.47
60000,5,16,190.6,32731
8,4,9,6805.5,392.38
10,1,15,5641.1,550.29
8,5,17,7040.1,350.82
4,2,12,9053.5,311.32
1,2,16,8767.5,328.65
6,1,3,7492.3,359.44
100,3,2,7353.3,414.18
2,2,10,8897.9,311.41
3,4,7,9655.9,272.32
60000,3,9,169.83,37314
8,1,5,4909.4,540.91
10,4,11,7397.4,364.49
5,4,9,10068,287
4,2,10,9213.2,304.36
5,6,4,9440.5,273.91
10,3,2,8184.8,361.41
3,5,9,10559,274.95
6,2,2,9638.7,304.03
100,3,1,7631.9,375.9
9,4,18,7521.2,371.81
60000,5,13,389.67,36913
1,1,7,7380.4,393.85
10000,6,5,347.31,7462.8
9,1,10,5252.9,549.03
2,4,14,10265,274.53
60000,6,14,219,36709
2,6,2,10446,287.98
2,6,1,10036,269.82
1000,6,6,2730.8,934.73
7,2,17,7380.9,360.63
1,4,10,10127,270.57
8,5,3,7152.4,388.87
8,6,2,7525.2,386.96
2,3,5,9908.6,290.47
6,1,9,7323.3,367.29
7,3,3,8421.8,355.1
4,3,9,9902,287.6
1,1,12,7759.8,384.22
100,3,18,6515.4,376.79
7,2,15,7655.1,346.78
100,4,18,7056.1,367.68
10000,5,3,370.94,7864.5
1000,1,16,2347.6,1079.6
6,6,7,10022,267.57
10,6,2,7736.6,348.41
9,3,8,6981.4,397.56
