Spout_wait,Spliters,Counters,Throughput+,Latency-
9,4,3,15361,212.77
8,2,4,15248,215.14
5,4,6,16490,203.5
1000,1,4,2954.8,948.42
8,3,9,18424,184.65
6,1,8,15459,211.54
9,6,3,15837,217.33
9,5,2,13537,243.27
100,6,5,16328,208.73
1000,6,16,3304.3,741.87
1,1,7,12032,275.01
1,5,11,17640,200.79
1,1,8,13630,228.6
1,6,13,17982,185.49
3,2,9,15911,219.19
4,4,9,17973,201.85
7,4,2,13336,241.62
7,1,18,14198,228.45
1000,3,8,3105,818.54
7,3,2,12993,247.2
4,5,3,15110,230.85
3,5,13,19162,189.93
6,5,14,19236,206.19
6,6,15,21412,169.27
1,3,4,14334,248.43
2,4,8,17221,203.77
3,5,10,18636,168.4
7,4,13,20307,183.41
10,5,3,15861,204.87
10,4,3,15884,199.69
6,6,9,17727,182.72
9,6,10,19502,167.61
8,6,13,20710,174.7
7,4,3,15573,219.55
100,5,10,19647,169.28
9,3,15,21126,168.49
8,1,16,14363,221.96
8,3,7,17044,208.85
7,5,14,18602,179.39
7,1,3,13816,251.82
3,3,18,19775,188.06
2,4,10,18969,194.84
3,3,1,9017.3,361.64
1000,2,3,3014.6,859.05
10000,3,10,717.75,6070.1
1,4,1,8297.3,386.33
9,4,2,12555,258.72
2,4,3,14814,214.45
6,4,16,20350,184.46
1000,6,14,3250.2,773.71
