Spout_wait,Spliters,Counters,Throughput+,Latency-
60000,1,4,160.4,35614
1,3,9,9381.8,265.39
5,5,11,10332,272.71
2,3,5,9908.6,290.47
1,3,4,9102.1,290.05
9,1,14,5124.1,556.11
2,6,12,10101,276.16
1000,5,16,2695.9,929.39
100,3,5,7052.3,397.11
1,1,16,7087.6,399.54
6,2,12,8913.2,299.89
10,4,18,7556.8,368.3
8,4,14,7224.8,366.85
100,4,2,8185.4,347.13
9,2,4,6443.1,454.63
60000,3,16,145.67,45113
9,1,16,5027.2,529.94
4,6,7,9926.3,276.04
5,6,13,10116,273.84
6,1,13,7614.8,371.37
5,2,13,8841.9,287.08
4,2,4,8226,325.08
10000,3,15,339.12,8505.1
100,3,4,6883.4,372.5
5,5,16,10628,261.41
10,6,1,8147.6,366
4,3,4,9254,290.38
3,2,14,8941,317.36
6,4,3,10439,279.17
10,5,18,7305.9,367.3
5,6,14,11086,258.97
4,3,17,9847.1,268.98
5,1,3,7380.9,404.3
60000,3,7,321.67,49818
100,5,15,7443.6,362.12
100,5,9,6812.2,397.66
5,4,11,10364,275.18
10000,6,11,424.53,6667.9
100,5,3,7701.4,377.09
5,3,15,10318,270.7
60000,2,10,181.8,55522
5,6,4,9440.5,273.91
100,1,17,4955.9,540.26
8,3,10,7443.5,365.17
60000,4,14,419.33,33629
5,5,7,10504,268.57
9,3,3,6986.5,391.52
2,1,15,7048.7,366.02
4,4,1,10286,271.17
3,5,10,10495,263.89
