Max_spout,Spliters,Counters,Throughput+,Latency-
1000,5,13,59666,171.3
1.00E+06,4,10,54489,824.36
1.00E+06,2,6,68913,56665
1.00E+06,4,11,54485,799.59
10000,4,1,55902,1726.8
1,2,6,5546.3,1.8161
1.00E+05,1,13,65445,14273
100,2,13,57293,15.94
1.00E+05,6,13,46049,552.56
1,4,12,6686.6,1.5439
100,2,11,57860,16.393
1.00E+06,6,18,47878,531.32
1.00E+05,1,5,60465,14235
100,3,1,46137,22.012
1.00E+05,3,15,57327,756.68
1,2,2,5801.6,1.7259
1000,2,9,57605,168.94
1000,2,18,65133,143.95
100,4,11,54203,20.194
100,4,4,42733,24.039
1.00E+06,5,1,28155,1546.7
10000,1,12,62552,1539.4
1000,5,10,54189,184.45
1,2,12,5577.5,1.8543
1000,4,2,34221,299.39
1000,5,7,54866,194.78
1.00E+06,4,12,53634,920.88
10000,3,11,58125,823.45
100,3,3,45752,21.69
1.00E+06,2,15,77306,17328
1,2,13,5602.6,1.852
1.00E+06,3,14,59461,810.27
10000,2,3,61616,1588.4
10,2,8,31045,3.2466
1.00E+05,5,11,54720,827.53
1.00E+06,1,11,93548,40881
100,2,18,55966,16.927
100,2,3,48120,21.603
1.00E+05,6,12,44941,539.73
10000,3,15,58308,754.76
1.00E+06,4,16,56789,873.29
1000,2,5,50993,205.93
10,1,1,28203,3.4546
100,2,2,46785,21.854
100,3,5,48057,20.875
10000,4,7,58163,722.58
10,5,15,28524,3.5358
10,5,3,28968,3.4356
10,3,1,29324,3.3776
1.00E+05,3,17,54411,883.79
1000,4,18,56956,181.4
10000,5,9,54385,760.35
1,2,4,5775.6,1.7408
1.00E+06,1,18,82514,44566
1.00E+05,1,8,62165,14336
1000,1,18,67460,145.24
1000,6,14,51732,161.42
100,1,18,54025,17.415
1000,3,14,60581,167.99
10000,1,9,64300,1468.8
1.00E+06,6,3,43784,874.17
1000,1,8,53505,174.83
1.00E+05,5,17,57302,843.75
1.00E+06,5,6,42877,863.05
10,3,6,30616,3.3052
10000,5,13,55044,791.56
1,1,6,5420.2,1.8391
100,3,14,55033,18.287
1.00E+05,4,6,48289,852.67
10000,2,12,74141,1169.3
100,6,3,44198,22.409
1.00E+05,2,4,51258,18328
10000,4,8,46546,851.16
1.00E+06,2,11,78731,24278
1.00E+06,2,5,63131,81802
1000,5,4,39442,261.79
1,2,16,5424,1.8711
1,2,9,5406,1.8264
1,3,14,6560.3,1.5364
100,1,14,53658,17.361
10000,3,2,63569,818.08
1,1,16,5283.2,1.9688
1000,6,1,51216,176.28
1.00E+06,1,3,63021,82187
1,5,8,7004.2,1.4586
10000,3,13,58653,736.47
1,5,17,6394.5,1.6168
10000,1,2,58503,1682.6
1.00E+05,5,8,53160,868.4
1.00E+06,5,9,55087,865.8
100,3,17,53660,18.863
10,1,7,29503,3.4534
1,1,15,5257.5,1.9272
10,1,2,30487,3.2351
1000,6,3,43097,217.53
100,6,17,42239,21.375
10,3,16,29242,3.4624
10000,1,17,61870,1643
1000,6,17,44658,195.48
1.00E+05,1,2,56635,16829
10,4,18,28001,3.4593
10,4,16,28586,3.4746
1,1,18,5137.8,1.9503
1.00E+05,5,1,28325,1347.7
100,5,12,52862,18.754
1.00E+05,2,13,76190,789.55
1000,1,3,53398,197.34
1.00E+05,4,3,36917,1175.7
1,6,2,7496.3,1.3678
100,3,8,53673,18.819
100,2,14,55727,18.091
1,3,12,6589.5,1.5266
1.00E+05,2,7,65050,11657
1.00E+06,4,13,54540,792.39
100,4,3,39276,26.5
1.00E+06,1,17,78498,55374
10,5,7,29903,3.374
1.00E+06,3,5,50224,838.11
1.00E+05,1,6,64450,15049
10000,1,5,63080,1516
1.00E+06,4,17,55664,1011.6
10,4,5,30406,3.3592
10,1,4,28996,3.4218
1.00E+05,1,4,60895,15073
1.00E+06,1,6,67297,53340
1000,1,6,55423,176.69
1,1,12,5258.8,1.9272
1000,6,5,44651,200.39
1.00E+05,2,6,62921,14513
10000,2,2,48986,2043.7
1.00E+05,5,15,55162,1249.1
10000,3,8,58858,748.62
1000,6,15,49308,170.22
1000,5,12,55750,182.82
10,3,10,30507,3.2954
1000,3,18,60789,167.77
10,3,13,29956,3.3254
10000,6,16,48431,503.7
100,5,16,49782,20.192
100,3,2,51763,19.574
1.00E+06,6,13,47157,529.31
10,6,5,32256,3.1328
1000,2,16,63510,116.06
100,5,8,52163,18.834
10000,6,8,48377,453.5
10,6,3,33660,2.9644
100,4,12,50747,19.686
1000,6,4,45218,192.37
10,4,10,29304,3.4023
10,2,4,31513,3.1552
100,1,11,55611,17.024
10,3,8,30063,3.3333
100,2,10,54155,18.162
1,6,14,6914.1,1.4566
1000,4,8,53299,191.88
1000,3,1,53563,187.28
1.00E+05,1,9,67355,14309
10,4,4,30830,3.2615
1,4,3,7331.2,1.3902
10,6,8,31859,3.204
1.00E+05,6,17,44254,652.28
100,3,6,52614,19.297
1,1,1,5434.7,1.8632
1000,4,15,57265,182.23
10000,3,3,40776,833.19
10000,2,5,56752,1746.6
1.00E+05,4,2,33020,1152
10000,5,2,34867,1029.5
1000,2,11,61353,156.71
10,3,4,32064,3.1989
1.00E+05,3,7,43754,820.29
10000,2,8,57685,1722
100,3,16,54903,18.29
1,5,18,6293.2,1.6017
1,2,1,5698.4,1.8184
10,4,15,29159,3.4936
1000,5,15,59100,172.62
1.00E+05,1,12,65922,13977
1000,3,9,57754,175.03
10000,5,1,26744,1486.5
10000,5,14,56405,820.87
1.00E+05,4,12,54068,830.79
100,3,4,45557,23.217
1.00E+06,3,6,55815,784.2
1000,5,3,41825,252.3
1.00E+05,3,14,59394,791.86
1.00E+06,6,12,45814,514.16
100,5,7,48844,20.129
1.00E+05,5,2,34813,1027.4
1,4,16,6251.3,1.6295
10000,6,5,43547,681.48
10000,6,18,46995,591.56
10000,2,1,37052,2735.3
1.00E+05,2,1,36915,25965
1.00E+05,2,15,81320,10245
10,5,2,31548,3.1333
1.00E+05,6,1,51230,11450
1000,2,4,48976,203.12
10,6,18,30611,3.2763
1000,6,18,47309,173.16
1,1,17,5190.9,1.9543
100,6,10,45027,21.197
10000,3,17,55429,816.52
10,5,8,30839,3.3064
10,6,1,30328,3.3034
100,1,13,54443,17.328
10000,6,10,45921,468.44
100,1,15,54676,16.838
1.00E+05,5,4,33910,1023.2
100,3,18,54581,18.323
1000,3,12,60301,165.5
10000,5,12,56196,775.45
1,5,3,7040.8,1.446
1.00E+05,3,11,58079,773.62
1.00E+06,6,14,48325,518.26
1.00E+05,3,10,55855,791.55
1000,3,2,60799,166.47
1000,1,10,58738,157.47
1.00E+05,4,4,40355,897.75
10,6,4,32233,3.1626
100,6,11,46910,19.079
10000,1,3,56933,1808.1
1.00E+05,6,6,43286,570.68
1000,2,13,66556,117.56
100,6,7,40728,24.383
1.00E+05,6,14,45790,487.01
1000,1,14,67553,140.5
10,2,6,32716,3.0902
10,4,7,30177,3.3191
10,1,6,28862,3.5443
1000,4,14,55946,181.57
100,5,13,50365,19.829
1,4,13,6370.2,1.563
1,4,7,6763.1,1.5126
1.00E+06,2,4,55321,63627
1,3,16,6634,1.5347
1.00E+06,1,2,56541,85691
1,3,2,7468.3,1.3264
100,6,9,45665,20.214
10000,5,18,55113,791.62
10,6,17,29777,3.3335
1.00E+06,3,13,58196,753.06
1.00E+06,4,6,46966,853.63
10000,1,10,64422,1472.5
1.00E+06,5,11,53942,888.87
10000,1,13,64277,1595.8
1.00E+05,5,14,52484,891.42
1.00E+05,1,15,64561,15257
1000,5,16,53494,190.48
1000,2,6,53012,197.96
