Spout_wait,Spliters,Counters,Throughput+,Latency-
6,4,18,9766.9,283.75
6,2,15,9447.6,294.77
4,4,11,9605,269.76
100,2,12,6531.1,414.47
1,4,3,9322.5,305.17
9,4,6,6940.1,383.26
4,1,13,7432.4,369.06
8,6,1,7949.4,366.1
3,1,14,7541.8,381.84
1,5,9,9818.8,267.21
3,5,4,9812,285.93
3,5,7,9518.4,276.95
100,3,5,7052.3,397.11
10000,6,1,334.44,7419.6
10000,2,5,324.75,8424.2
4,5,11,10420,276.03
4,2,4,8226,325.08
2,6,7,10078,282.11
2,1,4,6761.8,419.62
10000,2,17,339,8348.5
60000,4,8,158.83,34269
2,1,10,7726.4,385.49
6,6,6,10444,274.18
1,4,17,10153,280.22
8,1,10,5166.9,556.34
1,3,1,10114,286.39
10000,1,1,330.25,8695.8
100,5,9,6812.2,397.66
4,3,8,9549.2,264.45
1000,2,7,2669.3,1001.1
1000,4,14,2822.4,940.57
3,6,6,9885.4,267.04
100,4,1,7679.9,366.3
9,2,8,6677.4,403.37
4,5,1,10354,281.03
60000,4,2,226.75,36140
8,2,14,6221.1,443.31
10000,2,7,312.44,8459.8
5,2,7,9123.6,309.76
1,3,11,10419,270.49
60000,4,7,233,44002
4,1,12,7656.1,370.96
6,4,16,10539,266.67
1000,3,15,2809.4,976.45
5,6,1,10766,271.47
6,5,6,10328,281.72
7,2,2,7917.9,358.82
2,3,12,10573,274.53
9,4,2,7870.3,346.67
9,1,16,5027.2,529.94
