Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
3,1,100,1,1,1000,283.35,100.4
3,10000,100,2,1,100,6704.2,40528
3,10000,1,6,12,100,7685.7,33113
3,10000,100,2,6,100,12411,27171
3,10,1,3,1,100,8941.8,36.228
1,1,2,6,12,100,2224.8,4.3703
3,100,2,1,1,10,8422,402.81
1,1000,1,3,1,1000,9436.2,1070.7
3,1000,10,3,1,100,3449.5,12635
1,2,1,2,12,10,4229.9,4.6703
1,1000,1,2,6,100,17970,667.47
3,1,100,1,1,10,270.69,100.4
3,100,1,2,3,100,12189,274.84
1,1000,2,1,3,10,14464,735.82
3,100,100,1,12,10,12987,248.82
1,1,2,3,3,1000,2298.9,4.3585
1,10000,100,1,12,10,24732,4091.9
1,10000,100,6,12,100,25501,3805.5
1,1000,10,2,6,10,18710,568.79
1,1000,3,6,1,1000,10424,1064.9
3,2,2,6,12,1000,8996.9,6.8026
3,1,10,6,3,10,2692.2,10.655
1,1,3,2,12,10,1646.8,6.1045
3,1,2,3,6,100,5751.9,4.7603
3,1,10,3,1,100,2702.2,11.396
3,10000,100,2,12,1000,13819,22515
3,2,100,6,6,10,524.06,101.23
1,1000,2,1,12,1000,16928,608.04
3,10000,2,3,6,1000,11105,30305
1,1,3,3,3,10,2010.2,4.9271
3,10000,10,1,3,100,7240.8,36884
3,2,3,3,6,1000,9370.8,6.8108
1,10,2,1,6,10,12075,8.6295
3,1000,2,6,6,100,25884,1765.3
3,1000,100,6,3,100,21966,1743.3
1,1000,1,6,12,100,18505,550.61
1,100,100,3,12,100,8565.8,119.72
3,1000,10,2,6,1000,22164,1390.6
3,10,1,1,6,1000,14692,23.557
1,10000,10,6,3,1000,24619,4037.7
1,2,100,1,1,100,181.94,100.52
1,100,100,3,3,1000,8514.6,115.33
1,1000,2,2,3,100,17036,671.88
3,10,2,1,1,1000,8154.2,39.956
1,100,2,1,12,10,14933,71.058
1,100,1,1,12,10,15199,71.096
1,10,3,1,1,1000,8156.6,12.956
3,100,100,2,6,10,16066,197.37
3,1,3,6,12,1000,5321.8,5.4474
3,10,3,3,12,10,18199,17.336
3,10000,100,1,1,10,6632.8,38592
1,1,2,6,3,10,2329.1,4.379
3,10000,1,2,12,1000,16118,15677
3,100,1,3,3,100,12925,250.68
1,10000,10,2,12,1000,30330,3231.1
3,2,1,3,6,10,9803.6,7.5768
1,100,100,2,12,100,9232.1,110.51
3,1,2,1,3,100,5484.5,5.6365
3,2,2,3,12,1000,9138.8,7.1114
1,10000,3,3,6,100,17580,5417.1
3,1000,3,2,6,100,23193,1677
1,1,3,3,1,10,2105.5,4.9466
1,10,3,2,12,100,11036,9.3806
3,10,10,1,1,10,8880.3,34.592
1,1,1,2,12,100,2240.6,4.5742
1,1000,3,1,3,1000,15341,772.29
3,10000,100,6,1,100,7595.9,43257
3,10000,10,1,12,1000,6158.2,42122
3,100,100,6,12,10,20708,171.23
3,2,10,2,6,1000,5316.3,11.055
1,10000,1,3,12,10,16030,5433.5
3,100,2,6,1,100,9302.8,343.88
3,10,2,1,6,100,15174,22.503
3,10000,2,2,3,1000,7830.2,35420
3,10000,1,6,3,1000,6091.7,46191
3,1,10,2,3,10,2784.9,10.687
1,1,3,6,1,100,2147.8,4.884
1,1,3,1,12,10,1568.2,6.3122
1,1,100,1,3,1000,88.062,101.64
1,100,100,1,3,100,8942.5,113.52
