Max_spout,Spliters,Counters,Throughput+,Latency-
1.00E+06,4,2,31507,1210.1
1,2,5,5846.6,1.8195
100,3,6,52614,19.297
1,5,3,7040.8,1.446
1,2,2,5801.6,1.7259
10000,1,7,59942,1727.8
1,6,15,7042.3,1.4358
1.00E+05,6,8,47573,476.85
1.00E+05,2,3,58901,15448
1,1,8,5377.4,1.8902
100,4,15,52719,19.139
10000,5,18,55113,791.62
1000,5,16,53494,190.48
1.00E+05,2,10,64860,14685
10000,1,11,65911,1394.4
1.00E+06,5,8,53027,895.41
10000,1,8,62588,1376.4
10,6,13,30842,3.226
100,3,16,54903,18.29
100,4,7,54730,18.332
100,1,16,55413,17.56
10,4,11,29849,3.3491
1.00E+06,2,8,80544,30348
1.00E+05,2,2,47481,17940
1.00E+06,6,14,48325,518.26
100,3,8,53673,18.819
10000,6,10,45921,468.44
10,5,2,31548,3.1333
10,1,16,27584,3.6382
100,5,11,53875,18.737
10000,6,9,45982,489.29
1.00E+06,5,18,54890,829.28
10,5,9,30321,3.4058
100,1,2,46286,22.103
1.00E+05,3,8,57748,737.65
1.00E+05,3,5,50951,825.53
100,2,15,55625,16.808
1.00E+06,3,15,59941,860.92
1.00E+05,3,2,64186,709.56
100,2,8,47480,21.423
1.00E+06,4,14,55471,842.9
100,3,11,54634,18.193
1.00E+06,5,4,34482,992.83
1.00E+05,1,9,67355,14309
1000,5,5,49159,205.99
100,3,4,45557,23.217
10000,2,2,48986,2043.7
1,4,8,6386.8,1.531
10,5,10,30269,3.3514
10,3,5,30710,3.2454
100,6,10,45027,21.197
1,4,18,6241.1,1.6
1000,3,8,58304,174.86
1000,2,15,66965,136.33
10,1,6,28862,3.5443
1,2,13,5602.6,1.852
1,3,8,6900.3,1.4368
1,3,13,7017.7,1.5023
1000,1,9,63205,143.47
1000,1,12,66743,140.29
1000,5,8,55600,183.07
1,6,4,7690.8,1.3
10,2,3,34032,2.9425
1.00E+06,1,12,85232,40805
10000,4,2,32762,1123.6
10000,2,17,78121,1279.5
10000,1,17,61870,1643
100,6,14,48914,19.031
1000,2,7,56569,168.79
1.00E+05,6,17,44254,652.28
10,1,2,30487,3.2351
100,5,5,45951,22.136
1.00E+06,1,2,56541,85691
1.00E+05,2,14,75299,10531
1,1,3,5529.9,1.8618
100,3,12,55048,18.84
100,4,18,50439,19.912
10000,2,3,61616,1588.4
10000,6,3,42753,904.03
1,5,7,6855.4,1.4534
1000,5,3,41825,252.3
1.00E+05,5,6,45710,848.9
10,2,6,32716,3.0902
1.00E+05,2,15,81320,10245
100,4,17,53212,19.881
10000,6,2,53858,425.77
1000,5,14,56967,179.53
10000,5,16,52794,827.04
10000,1,5,63080,1516
100,3,14,55033,18.287
100,6,8,47814,19.547
10000,2,4,52942,1857.9
1.00E+06,6,16,47353,514.45
1000,1,15,65559,146.59
10,2,7,31642,3.2213
10000,6,15,48354,478.39
10000,5,10,56353,805.67
1.00E+06,2,6,68913,56665
1,5,5,7114.6,1.4161
1,3,18,6296.5,1.6335
10000,2,15,79489,1165.2
10,1,7,29503,3.4534
10,3,7,30044,3.3138
1,5,15,6345.6,1.5636
1000,5,18,59279,171.49
1000,2,14,63127,141.81
1000,3,17,59539,175.9
1.00E+05,6,11,48833,528.02
1000,6,4,45218,192.37
10,4,16,28586,3.4746
10000,5,17,56302,789.22
1.00E+06,5,11,53942,888.87
10,6,11,30909,3.222
100,6,5,46010,21.097
100,5,17,53022,18.921
10,6,7,31102,3.1728
10,5,4,30228,3.3734
10000,6,11,46686,513.58
10,5,8,30839,3.3064
1.00E+05,1,7,61873,16088
1000,2,6,53012,197.96
10000,4,1,55902,1726.8
10,6,4,32233,3.1626
100,4,9,49746,19.719
1,2,8,5534.4,1.8247
1.00E+05,4,4,40355,897.75
1.00E+06,4,11,54485,799.59
1.00E+06,1,4,62740,83689
1.00E+05,4,17,58359,895.5
1.00E+05,2,16,70660,503.57
1.00E+05,5,14,52484,891.42
1000,4,9,55281,186.28
10,4,13,29871,3.3572
1.00E+05,1,14,65736,15405
10000,6,5,43547,681.48
10,4,14,30010,3.389
10000,1,2,58503,1682.6
1.00E+05,6,1,51230,11450
10,5,11,28365,3.4786
100,2,7,51649,19.832
1.00E+06,1,10,73506,40071
1000,6,2,54774,146.53
100,4,8,49490,20.154
1,1,13,5201.2,1.9178
100,1,7,52115,19.205
1000,4,4,43890,231.82
100,6,6,46332,21.147
10000,4,10,52129,812.86
10000,4,4,39796,891.95
10000,6,17,45751,524.66
1.00E+05,5,7,50286,848.09
1.00E+05,2,18,78561,11850
1000,5,2,38185,266.02
1,4,10,6328.6,1.6178
1,6,1,7226.1,1.404
10,6,18,30611,3.2763
1.00E+05,5,16,54569,931.08
10,1,1,28203,3.4546
1.00E+06,6,6,43657,618.01
1000,1,11,64284,143.66
100,2,4,45332,21.875
1.00E+06,1,1,66418,91578
1,2,7,5594.7,1.8287
1.00E+06,5,13,54479,824.38
1000,6,3,43097,217.53
1,2,1,5698.4,1.8184
100,6,2,51600,19.351
10,4,12,30191,3.3699
1.00E+06,5,3,36871,973.83
1.00E+06,3,5,50224,838.11
1.00E+06,5,12,54673,838.89
1.00E+05,2,11,76492,11936
1000,4,17,61043,172.11
1.00E+05,3,16,59252,868.23
100,2,3,48120,21.603
10000,3,1,51479,1811.1
1,4,6,7207,1.4109
10,6,10,31625,3.1312
1000,3,13,59795,172.82
10,2,4,31513,3.1552
10000,1,13,64277,1595.8
1.00E+05,4,16,57492,860.13
10,1,10,28244,3.4636
1000,3,11,58614,169.62
1.00E+06,1,11,93548,40881
1.00E+06,1,7,65052,71448
1,1,14,5042.6,1.9422
1000,5,4,39442,261.79
1000,1,3,53398,197.34
10,5,13,28871,3.541
1,1,10,5481,1.9006
1,3,1,6927.3,1.4724
1.00E+05,1,18,66943,14608
10,5,1,29790,3.3747
