Max_spout,Spliters,Counters,Throughput+,Latency-
1000,2,17,69097,127.68
10000,4,3,36455,1007.8
1,6,7,7767.6,1.331
10000,4,14,54537,828.62
1.00E+06,3,9,58277,775.45
1000,2,6,53012,197.96
100,4,1,46605,22.206
1000,6,1,51216,176.28
100,6,17,42239,21.375
10000,5,12,56196,775.45
1,2,17,5381,1.9208
1.00E+06,4,4,41062,897.43
1.00E+05,3,6,54630,831.75
100,3,5,48057,20.875
1.00E+06,4,12,53634,920.88
1,4,1,6764.7,1.477
1.00E+05,1,16,63390,14063
10000,5,2,34867,1029.5
1.00E+06,1,3,63021,82187
1.00E+05,1,5,60465,14235
10,6,13,30842,3.226
1.00E+05,2,15,81320,10245
10000,4,13,58281,784.23
1.00E+05,1,15,64561,15257
1,5,8,7004.2,1.4586
10000,1,9,64300,1468.8
100,1,10,53349,18.9
1.00E+06,5,17,56517,846.58
1.00E+06,2,16,69749,309.65
1.00E+06,6,9,45737,488.02
100,6,14,48914,19.031
100,1,15,54676,16.838
10000,5,6,49070,855.65
10,4,3,30954,3.258
1,5,15,6345.6,1.5636
10000,6,5,43547,681.48
1,6,8,7104.5,1.3724
1.00E+05,1,2,56635,16829
10,1,4,28996,3.4218
10,4,7,30177,3.3191
10000,3,10,54797,816.4
10000,5,5,46750,815.89
100,5,6,44432,22.501
10000,6,14,47003,494.8
10,6,16,30727,3.2578
1.00E+05,5,9,55332,800.45
1.00E+05,4,17,58359,895.5
1.00E+06,3,12,58792,853.42
1.00E+05,4,14,55063,918.63
1.00E+06,6,16,47353,514.45
