Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
1,10,15,120,1.00E+06,1.00E+05,36304,2.1482
3,100,1,300,2.00E+06,1000,6830.1,417.1
1,1000,2,10,1.00E+06,1.00E+05,671.57,10202
3,100,15,120,1.00E+05,1.00E+05,38545,63.329
3,100,3,1,1.00E+07,1.00E+05,41836,68.276
3,100,2,120,1.00E+05,10000,14702,928.41
3,10000,6,10,1.00E+05,1000,1.96E+05,1072.5
1,1000,3,300,1.00E+07,10000,71417,108.27
3,1000,9,300,1.00E+07,1000,1.23E+05,214.09
1,100,15,300,1.00E+06,10000,21980,38.404
3,10000,2,1,1.00E+05,1.00E+05,10373,9394
3,10000,3,10,1.00E+06,10000,1.97E+05,1054.9
3,100,12,120,1.00E+06,1.00E+05,40264,64.323
1,100,1,300,1.00E+06,1.00E+05,446.62,1811.9
1,100,12,1,2.00E+06,10000,38065,21.226
1,10,1,300,1.00E+06,10000,10239,8.9053
3,1000,2,120,2.00E+06,1.00E+05,2305.6,10824
1,10,18,60,1.00E+06,1.00E+05,36330,2.2141
1,100,1,120,1.00E+07,10000,3965.6,189.5
1,100,12,120,1.00E+05,1.00E+05,37211,19.664
3,100,3,300,2.00E+06,10000,38498,68.99
3,100,1,60,1.00E+07,1000,6662.6,437.81
1,1000,12,300,1.00E+05,1.00E+05,62015,109.75
3,10000,2,120,1.00E+07,1.00E+05,13847,8508.9
3,100,12,1,1.00E+06,10000,40606,59.994
3,1000,2,1,1.00E+07,1.00E+05,1588.3,10091
3,100,3,10,1.00E+06,1000,39690,63.727
1,10,2,1,1.00E+06,1.00E+05,331.29,137.53
3,10000,6,300,1.00E+07,1.00E+05,2.18E+05,1118.3
3,100,15,10,1.00E+06,10000,39398,66.472
1,100,18,10,1.00E+06,1.00E+05,22469,39.241
1,10,9,120,1.00E+07,10000,33198,2.7953
1,1000,12,10,1.00E+05,1.00E+05,68627,119.75
3,10000,12,1,1.00E+05,1000,2.10E+05,1066
1,10000,1,120,1.00E+06,1.00E+05,1832.2,25653
3,100,15,60,2.00E+06,1000,37659,69.171
3,100,1,120,1.00E+07,1000,6930.4,434.64
3,10,18,300,1.00E+05,1.00E+05,11709,22.735
3,100,3,1,1.00E+06,1000,37318,64.562
1,100,3,300,1.00E+07,1.00E+05,37574,19.146
3,10,9,120,1.00E+05,1.00E+05,15848,16.936
3,10,2,120,1.00E+07,1000,10115,29.14
3,10000,2,300,1.00E+05,1.00E+05,22325,8208.7
3,100,1,300,2.00E+06,1.00E+05,95.375,27521
3,100,6,10,1.00E+06,10000,38359,64.413
3,10,9,60,1.00E+07,1.00E+05,14771,18.646
1,10000,6,120,1.00E+07,1000,1.34E+05,417.81
1,100,6,10,1.00E+07,1.00E+05,34964,22.795
3,100,9,60,2.00E+06,10000,38447,64.701
1,1000,15,1,1.00E+06,1000,59518,122.52
3,10,12,10,1.00E+06,1.00E+05,10928,22.932
1,100,18,1,2.00E+06,1000,23409,37.125
1,100,2,60,1.00E+05,1.00E+05,1171.5,811.93
3,1000,3,10,1.00E+07,10000,1.17E+05,203.76
3,10,1,1,1.00E+06,1.00E+05,100.18,2663.8
3,1000,12,120,2.00E+06,1000,1.26E+05,181.77
1,10,1,60,1.00E+06,1.00E+05,982,66.852
3,10,15,10,1.00E+05,1.00E+05,11735,24.778
1,100,9,60,1.00E+05,10000,35766,20.504
3,1000,6,120,1.00E+06,1000,1.33E+05,190.99
1,10,9,120,1.00E+05,10000,37357,2
3,10,18,10,1.00E+07,1000,11533,23.344
3,1000,15,60,2.00E+06,10000,1.08E+05,225.4
1,10,6,1,1.00E+07,1.00E+05,30408,2.7574
3,1000,2,300,2.00E+06,10000,53692,7691.4
3,1000,2,1,1.00E+05,1.00E+05,1882.5,9214.3
1,10000,9,10,1.00E+06,1.00E+05,1.51E+05,383.04
1,1000,3,120,2.00E+06,10000,74353,104.66
1,10,2,10,2.00E+06,10000,8531.8,9.3814
1,10000,2,60,1.00E+06,10000,2534.3,31547
3,10,1,60,1.00E+07,10000,991.76,302.68
3,10000,12,300,2.00E+06,1.00E+05,2.20E+05,1188.5
3,100,2,1,2.00E+06,1.00E+05,11476,8034.9
1,10000,3,1,1.00E+07,10000,1.24E+05,413.89
1,10,3,120,1.00E+07,1000,36457,2.1881
3,10,1,120,1.00E+07,1.00E+05,96.688,2689.9
3,1000,3,300,1.00E+05,1.00E+05,1.30E+05,183.61
3,100,9,60,1.00E+06,1.00E+05,36729,68.892
1,1000,1,60,2.00E+06,1.00E+05,457.5,30437
3,10,1,300,2.00E+06,1000,6537.5,37.058
1,10,18,300,1.00E+07,10000,35746,2.2512
3,1000,18,120,2.00E+06,1000,1.14E+05,231.54
3,100,2,10,1.00E+05,10000,15673,952.86
3,100,12,120,1.00E+07,1000,35074,88.306
3,10000,15,120,1.00E+07,1000,2.02E+05,1299.1
1,1000,18,60,1.00E+06,10000,64422,128.8
1,1000,9,300,2.00E+06,10000,77254,89.923
3,10,18,10,1.00E+06,1.00E+05,12179,22.684
3,10,18,10,2.00E+06,1000,11141,23.945
1,1000,6,300,1.00E+05,1000,75535,97.794
1,10000,1,300,1.00E+06,1.00E+05,1734.7,31026
3,10,18,120,2.00E+06,1000,12017,24.805
3,10000,1,1,1.00E+05,10000,6927.3,16952
1,100,15,60,1.00E+05,10000,40739,19.021
3,10000,18,60,1.00E+07,1000,1.95E+05,1313.5
1,100,12,300,1.00E+06,1.00E+05,38444,20.242
3,100,9,60,1.00E+07,10000,35410,78.545
3,1000,15,120,1.00E+06,1000,1.14E+05,205.14
3,100,9,10,1.00E+05,1000,37634,66.877
3,10000,1,300,1.00E+05,1.00E+05,5751.4,18115
1,10,2,10,1.00E+07,1.00E+05,829.31,98.881
1,100,2,10,1.00E+07,10000,6154.3,162.88
1,1000,2,120,1.00E+07,1.00E+05,577.38,9236
1,1000,18,10,1.00E+07,10000,59712,120.39
3,100,6,10,1.00E+07,10000,40411,71.507
3,1000,18,60,1.00E+06,1000,1.09E+05,222.38
1,1000,12,300,1.00E+06,1.00E+05,67619,116.88
1,100,18,120,1.00E+07,1.00E+05,19660,58.226
1,1000,1,120,1.00E+05,1.00E+05,388.29,31187
3,10,9,60,1.00E+06,1.00E+05,15237,17.348
1,10,9,60,1.00E+05,1.00E+05,36341,2.0349
3,1000,12,300,1.00E+05,1.00E+05,1.33E+05,183.88
1,10,15,300,1.00E+07,1000,36549,2.3156
1,10,3,300,2.00E+06,1000,37724,2.0518
3,10000,15,1,1.00E+07,1000,1.36E+05,1977.5
3,10,9,60,1.00E+06,10000,14480,17.146
1,10,18,10,2.00E+06,1.00E+05,34445,2.4157
1,100,15,120,1.00E+07,1.00E+05,18730,60.945
3,10,6,120,1.00E+06,1.00E+05,15145,18.874
1,100,6,60,1.00E+05,10000,40114,18.18
1,1000,12,60,1.00E+07,1.00E+05,62690,172.36
1,10000,12,60,1.00E+07,1000,1.51E+05,473
3,10,18,300,2.00E+06,1000,11389,23.628
3,1000,18,60,1.00E+06,10000,1.14E+05,216.56
1,1000,12,300,2.00E+06,1.00E+05,59897,126
3,10000,9,10,1.00E+07,10000,2.12E+05,1008.6
3,10,2,10,2.00E+06,10000,7337.6,74.693
3,10000,9,120,1.00E+07,1.00E+05,1.94E+05,1197.2
3,100,9,10,1.00E+05,10000,41172,65.816
3,10,9,300,1.00E+06,1.00E+05,15144,16.408
3,10000,3,120,1.00E+06,1.00E+05,2.01E+05,1123
1,1000,9,1,2.00E+06,10000,75276,97.481
1,10,3,1,1.00E+05,1000,36574,2.091
3,1000,1,10,1.00E+06,1000,7729.5,3667.4
1,1000,6,300,2.00E+06,10000,74647,101.54
1,10,2,60,1.00E+06,10000,7434.8,8.4112
1,1000,15,60,1.00E+05,1.00E+05,61718,118.08
3,1000,18,10,1.00E+07,10000,75953,815.86
3,1000,2,60,2.00E+06,1000,63501,1054.9
3,100,15,10,1.00E+05,10000,38680,64.918
3,10,12,10,1.00E+05,1.00E+05,11727,21.552
3,100,18,10,2.00E+06,1.00E+05,39868,65.606
3,10,2,300,1.00E+07,1.00E+05,4364.8,676.19
3,10000,2,1,2.00E+06,1000,33822,9791.6
1,10000,15,300,2.00E+06,10000,1.50E+05,423.85
1,100,2,300,2.00E+06,1.00E+05,1069.6,833.61
3,1000,12,1,1.00E+06,1000,1.34E+05,182.11
3,100,3,120,2.00E+06,1000,38747,66.907
1,10000,9,10,1.00E+07,1000,1.56E+05,394.02
1,1000,12,60,1.00E+06,10000,65383,124.91
1,10000,2,10,1.00E+06,10000,2489.9,32225
3,1000,6,120,1.00E+07,1000,1.18E+05,240.94
1,1000,12,1,1.00E+06,10000,74841,101.45
3,10000,2,10,1.00E+07,10000,12140,9120.2
1,10000,6,1,1.00E+07,10000,1.08E+05,373.39
3,10000,18,1,1.00E+05,10000,2.02E+05,1160
1,1000,2,120,1.00E+06,10000,1467.2,6036.6
