Max_spout,Spliters,Counters,Throughput+,Latency-
1,1,7,5377.6,1.8759
1000,6,8,49745,161.93
1.00E+06,6,2,53945,447.48
1.00E+05,2,11,76492,11936
1.00E+06,6,1,55673,6031.5
10000,1,4,64087,1529.5
100,3,8,53673,18.819
100,6,7,40728,24.383
100,5,15,52117,19.199
10000,6,6,44504,552.38
1.00E+06,5,18,54890,829.28
1,1,6,5420.2,1.8391
10,4,7,30177,3.3191
1.00E+05,1,8,62165,14336
1.00E+05,3,6,54630,831.75
1000,2,10,56649,177.42
1.00E+05,4,15,55649,878.43
10,3,17,29452,3.4393
100,1,14,53658,17.361
1.00E+06,4,6,46966,853.63
10000,2,9,66839,1407.6
1.00E+05,4,5,44360,820.19
1.00E+05,3,16,59252,868.23
10000,3,14,57828,792.73
1,5,1,7990.6,1.2994
100,4,18,50439,19.912
1.00E+06,3,3,43923,834.66
10,6,6,31394,3.2462
1000,1,2,53086,191.22
1,1,17,5190.9,1.9543
1.00E+05,2,5,61746,14625
100,5,4,39310,26.083
100,1,12,53898,17.537
1.00E+06,2,17,91538,37087
1,3,3,7094.5,1.4339
10,4,4,30830,3.2615
1,2,12,5577.5,1.8543
1.00E+05,4,9,52139,816.63
1000,3,1,53563,187.28
10000,6,18,46995,591.56
1,6,8,7104.5,1.3724
10,1,17,27657,3.6694
1.00E+05,5,5,44880,841.33
100,4,14,50767,19.888
1.00E+05,4,8,51106,910.94
100,6,18,45666,19.374
1,4,10,6328.6,1.6178
10000,3,15,58308,754.76
1,4,5,6869.1,1.4805
1,4,16,6251.3,1.6295
1000,5,16,53494,190.48
10000,1,17,61870,1643
1,2,11,5378.1,1.8613
1000,6,6,44860,196.18
10000,6,12,44764,541.08
100,4,4,42733,24.039
100,2,5,47051,22.11
10,2,18,30311,3.3197
10000,3,7,49894,777.49
10000,6,8,48377,453.5
1000,5,2,38185,266.02
100,3,18,54581,18.323
1.00E+05,5,10,55095,853.41
1.00E+05,2,9,70997,11549
1,5,13,6373.1,1.5647
1,2,4,5775.6,1.7408
10,5,8,30839,3.3064
1,6,13,7197.3,1.415
1.00E+06,1,17,78498,55374
1.00E+05,1,10,65424,13340
1,5,6,7000.6,1.446
1000,3,12,60301,165.5
1,5,17,6394.5,1.6168
10,1,4,28996,3.4218
10,3,11,30027,3.3538
10000,2,14,75596,1100.8
10,1,13,27695,3.5988
1,6,12,7165.7,1.4295
10000,5,13,55044,791.56
1,3,5,7130.9,1.4207
10,5,14,28961,3.4509
10000,2,11,73286,1183.4
1.00E+06,1,8,73308,37269
1000,3,11,58614,169.62
1.00E+06,2,14,87119,26320
100,3,12,55048,18.84
10000,3,10,54797,816.4
1,4,4,6916.1,1.4471
100,2,8,47480,21.423
100,5,1,30879,32.695
1,3,4,7463.5,1.3638
1.00E+06,4,5,41780,911.8
1.00E+06,2,4,55321,63627
1,2,10,5370.8,1.8457
1.00E+06,2,8,80544,30348
1,2,3,5791.9,1.7557
1000,4,8,53299,191.88
1000,2,5,50993,205.93
1,4,11,6509,1.6195
100,3,6,52614,19.297
10,2,10,31649,3.1989
1,1,10,5481,1.9006
1.00E+06,6,7,39864,904.82
1.00E+05,4,7,55388,796.09
1.00E+05,1,6,64450,15049
100,1,17,53428,17.798
1,4,8,6386.8,1.531
10000,3,12,58415,783.82
10,6,3,33660,2.9644
1.00E+06,6,11,45294,505.23
1.00E+05,5,13,53807,840.33
1000,5,10,54189,184.45
10,4,11,29849,3.3491
100,4,10,50731,20.16
100,2,18,55966,16.927
100,6,3,44198,22.409
1.00E+05,5,7,50286,848.09
100,4,11,54203,20.194
1,5,4,6534.9,1.5195
1.00E+05,4,3,36917,1175.7
10000,5,15,54627,810.04
100,5,11,53875,18.737
100,6,15,46076,19.476
1.00E+06,4,16,56789,873.29
100,1,9,55090,18.567
10,1,8,28536,3.5172
100,5,5,45951,22.136
1000,6,1,51216,176.28
1.00E+05,3,11,58079,773.62
10,3,13,29956,3.3254
10,6,11,30909,3.222
1,2,1,5698.4,1.8184
10000,6,15,48354,478.39
100,5,3,40247,25.347
1000,2,4,48976,203.12
10000,1,16,65010,1635
1000,4,11,57962,176.22
10000,2,5,56752,1746.6
1.00E+05,2,3,58901,15448
1,2,15,5381.5,1.8954
1.00E+05,3,12,56804,806.52
10,4,2,29418,3.5282
10000,5,8,53575,770.37
1.00E+05,2,15,81320,10245
10000,1,3,56933,1808.1
1.00E+05,6,12,44941,539.73
1000,5,4,39442,261.79
1.00E+05,5,11,54720,827.53
1,1,12,5258.8,1.9272
1000,2,14,63127,141.81
10000,2,4,52942,1857.9
1.00E+06,3,1,72271,30521
1,5,5,7114.6,1.4161
10000,3,6,53857,766.41
1000,1,7,58797,173.93
1000,5,5,49159,205.99
1.00E+06,5,11,53942,888.87
1.00E+06,3,4,52085,1052.8
1.00E+06,3,14,59461,810.27
10,6,1,30328,3.3034
100,4,1,46605,22.206
10000,5,4,36179,999.54
100,3,2,51763,19.574
1000,2,3,51798,195.36
100,5,6,44432,22.501
10000,5,18,55113,791.62
100,2,12,54774,17.333
10000,5,2,34867,1029.5
1.00E+06,5,10,54691,808.49
1,5,2,7467.6,1.4
1000,3,9,57754,175.03
100,5,13,50365,19.829
10,5,5,31592,3.2717
100,4,3,39276,26.5
1000,6,7,40440,224.07
100,3,17,53660,18.863
1.00E+05,2,10,64860,14685
1.00E+06,2,18,81840,11246
100,1,5,47456,21.389
10000,4,5,44606,876.83
1.00E+06,5,5,48852,821.36
1,4,15,6276.2,1.6329
1.00E+06,3,17,56236,853.96
100,1,6,51659,20.06
1.00E+05,6,7,38731,827.65
100,3,5,48057,20.875
1.00E+06,5,1,28155,1546.7
10000,4,6,47779,775.03
10,1,11,27273,3.5566
1,4,18,6241.1,1.6
10000,4,4,39796,891.95
1000,2,13,66556,117.56
1.00E+05,1,12,65922,13977
10000,5,3,36517,981.23
10000,1,12,62552,1539.4
1000,3,5,50915,198.33
10,1,7,29503,3.4534
10000,1,9,64300,1468.8
1,6,1,7226.1,1.404
1.00E+05,1,17,61329,15927
1.00E+06,5,8,53027,895.41
1.00E+06,4,14,55471,842.9
10,2,15,31084,3.2191
10000,2,16,72028,364.41
100,5,9,52754,19.392
1.00E+06,3,16,54812,796.91
1,6,7,7767.6,1.331
10,2,12,30864,3.2659
100,5,18,51769,19.344
1.00E+05,1,9,67355,14309
1000,1,11,64284,143.66
1,4,12,6686.6,1.5439
1.00E+05,1,18,66943,14608
1,5,12,6573.8,1.5572
1.00E+06,5,4,34482,992.83
1.00E+06,2,13,72768,390.52
1.00E+06,6,14,48325,518.26
100,1,10,53349,18.9
100,4,13,52643,19.134
100,2,4,45332,21.875
100,2,15,55625,16.808
10,1,2,30487,3.2351
100,2,11,57860,16.393
1000,5,13,59666,171.3
1.00E+06,2,9,80590,23656
1.00E+06,2,15,77306,17328
10000,3,13,58653,736.47
1,4,3,7331.2,1.3902
1,2,7,5594.7,1.8287
1.00E+05,2,14,75299,10531
10000,1,14,63240,1544.4
10,3,16,29242,3.4624
1.00E+06,4,1,73975,27361
100,3,15,54598,18.623
