Spout_wait,Spliters,Counters,Throughput+,Latency-
8,2,2,13030,260.79
3,4,3,14792,209.99
5,3,10,18616,190.96
3,1,12,13273,245.45
5,2,10,18282,181.31
7,3,7,17098,201.15
10,1,15,14279,222.97
1000,3,10,3074.8,789.44
100,4,4,15496,208.09
1,2,10,16738,221.13
2,1,10,13940,226.85
1000,6,6,3196.8,792.48
10000,1,10,460.81,8761.6
1000,1,13,2906.4,927.94
2,3,17,19203,190.63
6,6,13,19892,178.59
1000,4,13,3321.6,772.51
8,6,13,20710,174.7
5,5,5,16032,205.54
5,3,2,12760,243.76
2,4,7,16129,209.67
6,4,10,19286,163.71
6,3,9,18325,199.12
9,6,12,20852,174.72
1000,4,17,3259.9,748.03
1000,4,16,3267.1,794.02
2,2,11,17310,205.18
1000,6,1,3037.1,920.68
100,6,8,16596,187.27
1,4,9,15607,205.96
10,2,18,17681,178.08
100,1,3,12533,246.22
4,4,8,17659,184.96
2,1,17,16256,194.45
4,3,6,16283,215.49
6,4,7,16280,197.91
1000,5,16,3099.8,787.33
7,6,2,13776,239.88
100,2,1,9799.9,315.4
4,5,8,17204,204.36
10000,2,11,567.94,5515.8
100,4,13,19334,179.21
1000,4,1,3008.9,955.96
1000,1,2,2901.4,969.27
100,6,17,21086,162.27
4,4,12,19112,192.52
2,3,11,17883,193.69
8,1,7,13003,236.51
5,3,14,18353,203.26
5,3,13,18910,201.25
10,1,12,14151,227.36
100,4,8,16940,195.91
2,6,3,14421,224.68
6,2,13,19408,170.62
1,1,2,10818,316.58
100,3,4,15172,201.62
7,1,8,15818,197.06
10,5,15,20678,193.39
6,5,10,20095,176.3
10,6,11,18388,187.7
8,4,5,16945,210.6
3,6,3,14618,217.07
4,3,1,9356.2,331.87
8,4,15,21201,174.55
10,4,4,16618,204.52
100,4,12,18298,163.24
5,5,13,20216,185.46
5,2,6,14275,224.04
10,4,12,19995,187.02
3,3,10,18421,177.34
2,4,14,18913,184.11
10,6,6,17375,181.86
9,2,12,17827,193.23
2,6,18,18139,174.71
8,4,17,21847,168.13
2,1,12,13566,240.13
10,6,17,23075,158.68
1000,5,9,3033.4,807.41
6,1,6,12687,245.38
3,5,14,19311,222.4
100,2,9,18437,190.42
6,6,18,20909,165.71
2,3,15,19434,180.54
5,5,6,16195,195.66
9,4,8,18238,190.93
8,2,13,19200,183.1
5,3,16,19893,175.26
4,5,12,19633,177.95
1,3,17,19818,185.14
4,6,8,17559,213.37
7,2,17,20673,183.41
4,2,13,19047,182.28
2,6,9,18191,198.56
4,6,1,9039.4,344.91
9,1,18,15193,225.42
1000,4,9,3221.8,770.14
1,6,8,16616,217.77
100,3,3,15037,208.78
100,5,17,21070,157.21
7,5,11,18934,202.99
8,1,5,14983,218.91
6,2,7,16818,222.3
2,1,9,13015,254.37
4,4,6,16210,213.07
9,6,5,16678,186.04
8,5,13,20863,183.9
4,1,13,14385,228
1000,1,11,2936.1,944.68
10,1,2,12554,267.27
1000,5,3,3126.8,825.33
1000,6,10,3136.4,763.98
10,5,16,20338,168.89
10,1,13,14791,214.05
10,3,15,20988,164.47
5,6,14,19500,186.76
9,6,4,16336,208.52
3,1,2,12297,275.28
1000,5,15,3213.4,735.29
9,6,17,22799,156.83
9,4,16,20019,185.49
4,5,13,19578,194.42
100,6,18,20398,177.98
6,2,16,19615,168.46
8,2,14,18744,184.53
5,1,12,14978,228.83
5,2,8,16081,223.09
8,6,4,16268,204.98
2,6,10,19480,188.78
5,4,7,17128,209.43
6,5,6,15530,209.63
4,4,13,20134,170.21
4,5,18,20166,155.54
4,2,14,18417,174.34
100,4,16,19835,182.61
1,3,2,11995,284.51
7,3,12,19484,174.59
7,6,10,19514,161.74
9,5,9,18515,173.34
4,1,2,12185,261.68
10,3,10,19847,178.65
1,3,7,16029,254.05
10,1,7,13938,245.03
10,3,1,10182,325.3
3,4,17,20636,180.59
5,6,17,21412,188.77
7,5,16,20395,187.93
100,6,11,19693,161.26
1000,2,17,3044.9,833.58
9,5,14,19464,180.53
