Spout_wait,Spliters,Counters,Throughput+,Latency-
3,2,6,15182,225.96
4,5,16,18676,189.39
9,1,15,15548,213.08
5,1,16,14622,220.23
1000,2,11,3027.8,832.18
10,5,2,13170,246.1
10000,1,13,553.53,7139.4
6,6,9,17727,182.72
4,5,8,17204,204.36
3,6,16,19563,186.97
10,3,10,19847,178.65
1,1,3,11601,286.42
4,2,4,15091,228.56
9,5,13,20223,169.62
10000,2,7,619.18,4173.2
1,6,7,14952,211.67
2,6,3,14421,224.68
3,1,11,15143,199.7
1000,2,3,3014.6,859.05
9,4,1,9792.8,322.8
4,3,8,16950,224.92
1000,2,7,2958.6,869.31
4,6,4,15648,212.93
6,4,9,18031,196.48
5,1,4,12359,260.07
8,4,12,20574,178.1
10,1,3,13816,250.23
100,4,12,18298,163.24
7,6,16,20405,178.17
5,4,1,9285.2,331.36
2,2,14,18040,193.07
1000,2,18,2919.8,845.39
3,5,16,19967,184.23
6,3,1,9943,345.64
2,1,16,14072,225.86
7,2,8,17097,218.23
8,4,14,19128,185.12
100,5,5,16037,205.89
8,4,1,9611.9,326.17
2,6,2,12617,252.95
9,6,3,15837,217.33
7,2,9,16159,210.41
2,3,12,18862,190.63
1,6,2,11370,282.9
1,4,13,18710,179.83
5,2,5,15612,217.24
2,1,15,13883,240.04
1,2,18,15819,197.37
4,6,14,20253,184.74
10,3,9,19044,186
10000,3,4,681.59,5946.3
7,1,16,14295,229.42
8,4,6,16367,199.33
7,5,2,13210,260.7
100,3,7,17151,198.51
10,2,13,19489,180.86
1,5,17,20391,176.12
9,2,9,15836,204.49
7,4,14,19196,184.24
3,4,13,17653,194.27
10,3,6,16763,195.99
5,2,8,16081,223.09
7,5,14,18602,179.39
10,1,16,14224,225.61
9,2,4,15208,213.92
3,6,14,18948,191.5
8,6,16,21178,152.89
2,1,4,12507,260.97
2,4,4,13608,233.05
4,4,11,19209,184.26
4,6,12,19705,174.85
7,5,4,15851,213.26
9,2,18,17834,179.98
2,6,17,21842,153.76
10,5,13,20963,170.36
10000,3,8,671.12,5990.3
10000,1,17,452,6381.3
3,2,2,12331,265.24
2,5,4,15386,225.32
100,6,10,19757,187.79
4,4,14,18605,180.45
6,4,6,16674,191.74
10,2,11,18904,207.41
4,4,3,15042,210.11
100,2,11,18938,165.46
7,5,11,18934,202.99
2,1,1,8337.3,394.28
9,1,13,14237,223.74
7,1,4,12233,269.46
10,1,11,16423,190.95
9,2,11,18044,186.58
8,2,10,18706,177.54
6,5,5,15831,223.23
8,2,2,13030,260.79
10,3,7,16924,207.96
1,1,12,12239,263.31
9,6,10,19502,167.61
2,3,7,15743,201.25
4,2,6,14720,224.19
7,1,8,15818,197.06
10000,3,3,392.71,8358.5
1000,5,12,3404.9,747.75
3,5,12,19548,189.32
2,5,3,14911,216.68
5,1,10,14443,230.79
1,4,1,8297.3,386.33
5,3,14,18353,203.26
10,3,13,19980,175.03
8,1,12,14735,222.12
8,4,15,21201,174.55
10,2,1,9113.5,346.29
2,5,14,18567,192.2
10,6,16,21072,163.99
8,5,13,20863,183.9
1000,6,1,3037.1,920.68
1,2,14,17417,206.11
1,1,17,16487,191.92
1000,6,9,3425.3,724.93
4,2,14,18417,174.34
5,5,17,22298,166.1
1,3,7,16029,254.05
3,2,13,17653,185.06
1000,3,16,3035.6,816.61
4,5,6,16918,209.14
10,5,5,16406,195.69
7,6,12,20069,186.99
5,5,6,16195,195.66
1,3,12,18268,200.34
100,4,3,14542,210.82
4,3,16,19030,205.3
8,3,11,19251,178.05
9,6,9,18139,183.61
100,5,2,12068,263.26
100,6,6,17404,176.71
10,3,11,19468,179.44
3,3,5,15029,225.43
100,4,17,20325,150.78
3,3,11,17772,190.27
3,6,13,19814,191.11
1000,2,10,3107.6,850.37
2,4,18,19208,175.4
2,3,16,19199,184.12
10,2,12,17303,197.55
5,1,12,14978,228.83
6,1,9,14161,238.75
9,1,17,18035,183.24
2,6,9,18191,198.56
9,4,11,19424,185.42
10,4,7,17472,212.51
2,1,11,16112,198.53
4,3,2,13013,257.58
1,4,3,13958,241.05
6,3,8,17696,206.15
6,6,6,16882,195.61
8,3,16,19473,162.89
2,3,5,15768,229.09
2,5,6,15345,231.34
9,3,15,21126,168.49
7,6,7,17468,199.58
10,5,12,20586,178.32
9,2,13,19210,178.14
5,1,13,14360,239.35
3,6,18,21262,179.24
6,1,11,15407,209.92
8,2,6,15545,221.02
100,6,14,18980,163.43
1000,3,5,3100.2,801.39
10,4,5,17027,194.44
2,2,15,16557,202.01
6,4,8,16981,207.94
1,6,4,14036,236.23
10,2,18,17681,178.08
100,2,16,20312,168.15
100,3,5,14891,196.59
9,6,16,21176,174.91
1000,2,9,3056.3,857.09
100,4,9,18585,182.07
5,4,11,18231,196.1
4,6,8,17559,213.37
100,1,3,12533,246.22
1,3,17,19818,185.14
6,6,10,19108,179.76
6,4,5,16512,218.93
1,6,17,20024,176.57
10000,1,6,433.29,7637.4
1,1,5,12999,237.04
1,5,5,14958,230.14
100,1,14,18060,178.85
2,4,11,17455,199.5
1,2,5,14658,247.88
8,6,6,16913,208.07
100,3,2,12879,259.1
5,2,12,17249,191.29
1000,6,2,3207.9,851.97
100,5,14,19592,162.97
9,5,14,19464,180.53
4,1,3,12938,267.28
2,4,9,17995,217.53
1000,6,17,3377.4,739.18
8,5,7,17365,185.84
6,1,17,17818,176.92
5,4,5,15775,205.4
5,1,8,15183,200.64
10,6,12,21156,164.13
9,3,18,21148,164.47
9,4,9,18358,167.79
4,2,17,19510,173.89
10000,1,8,515.12,6573.1
5,3,1,9461.5,349.23
9,6,7,17840,183.29
2,5,17,20209,185.56
10,1,13,14791,214.05
100,2,6,16379,198.23
3,3,16,19103,172.01
7,4,2,13336,241.62
1000,3,9,3283.9,763.71
2,4,8,17221,203.77
7,2,3,14373,227.96
1000,3,13,3136.9,821.6
100,3,13,19581,175.88
9,4,13,20225,174.24
8,3,15,20591,170.97
1000,5,17,2985.2,768.3
1,3,2,11995,284.51
4,1,18,14346,216.52
7,5,9,17917,177.54
10,5,9,18295,187.85
9,5,7,16390,189.62
4,4,12,19112,192.52
10,1,12,14151,227.36
1000,4,17,3259.9,748.03
3,2,10,17240,186.49
10,4,3,15884,199.69
1000,1,18,3027.8,921.52
3,6,9,18400,195.01
8,1,4,12864,248.52
8,2,4,15248,215.14
3,1,9,13297,252.01
8,2,1,9215.1,350.13
10,3,4,15512,212.82
10,5,8,18144,183.74
9,4,18,21112,170.49
5,3,8,17673,205.44
3,3,12,19040,187.35
8,4,16,19698,177.73
8,4,2,12539,240.6
3,3,1,9017.3,361.64
100,6,7,17561,192.48
3,1,6,12046,251.15
5,4,18,21155,175.06
8,2,7,17067,198.14
5,4,9,18056,176.21
6,5,4,15472,217.54
10,1,8,15960,196.1
10,1,7,13938,245.03
8,3,4,15661,228.41
9,5,1,9977.5,316.06
10,2,6,15517,215.88
1,5,18,19409,194.12
6,5,8,17245,204.39
1000,3,15,3045.4,797
10,2,10,18941,178.26
10,3,17,21811,153.72
100,6,8,16596,187.27
1,5,14,17701,193.79
10,4,16,20584,198.8
5,2,9,16802,216
4,1,9,13562,241.96
1000,1,15,2987.4,917.76
5,6,4,16099,204.13
100,1,4,12321,252.99
5,4,8,17993,197.27
6,1,8,15459,211.54
10,3,18,21021,151.23
9,3,5,16556,213.66
8,1,11,16861,189.71
6,5,7,17520,215.87
5,3,2,12760,243.76
3,3,6,15827,213.03
2,2,17,19269,193.05
1000,6,10,3136.4,763.98
4,1,7,13781,247.06
2,4,10,18969,194.84
9,3,17,22430,160.14
100,3,16,19475,186.05
1,3,9,17202,205.13
1000,2,15,3059.8,854.01
100,4,13,19334,179.21
1,4,15,18404,192.67
8,3,12,20028,192.44
3,4,14,19116,182.39
1,4,6,15596,221.13
7,5,18,21285,169.17
8,1,2,12467,270.93
4,4,1,9527.2,357.96
1,5,6,15394,224.92
1,3,10,17784,189.72
6,5,2,13709,241.27
9,6,11,19893,180.32
8,6,17,22887,172.74
6,6,16,21221,171.2
6,2,7,16818,222.3
2,3,6,15960,224.49
10,6,9,19412,171.73
7,6,17,22171,171.01
7,2,4,15370,217.43
2,3,15,19434,180.54
6,1,7,13847,242.95
10,2,5,16268,210.49
9,4,6,17268,197.42
10,2,17,20561,169.34
6,6,17,22255,185.37
8,5,10,19032,170.73
100,3,17,20703,167.8
2,3,1,8506.4,352.62
5,6,2,12995,249.77
5,3,4,15676,226.06
8,3,5,16742,221.21
6,5,14,19236,206.19
2,2,10,17373,194.83
6,2,17,20425,167.99
1000,4,1,3008.9,955.96
100,2,14,19076,175.27
1000,6,13,3438.6,748.1
4,6,18,21759,174.67
8,1,10,15131,222.82
10,2,3,14577,228.04
5,4,4,15607,224.25
1000,5,9,3033.4,807.41
7,1,10,14214,234.25
100,4,6,16985,185.27
8,5,16,19439,187.92
1,5,2,11395,285.58
7,3,7,17098,201.15
100,2,7,17395,189.31
4,6,10,19479,177.6
7,1,17,19227,166.98
2,3,8,16592,205.46
1,5,16,19524,195.03
10,6,10,20358,165.67
5,5,7,17570,193.77
2,2,1,9093.2,355.89
9,1,11,17740,180
100,2,5,15296,207.54
6,4,16,20350,184.46
7,4,13,20307,183.41
9,3,1,9865.6,339.19
1000,6,7,3115.5,816.13
9,6,8,18180,199.41
8,6,11,19933,180.42
1,6,11,18004,219.26
5,3,11,18113,200.19
9,4,12,20231,179.91
1000,6,18,3271.9,776.86
4,6,6,16253,216.46
3,1,16,12693,247.98
2,6,6,16530,204.54
100,6,16,20132,172.29
100,4,2,13006,253.35
4,5,18,20166,155.54
100,4,16,19835,182.61
2,3,11,17883,193.69
6,3,3,14404,224.17
1000,6,6,3196.8,792.48
2,4,16,19321,188.85
6,6,12,20038,168.69
7,4,17,21406,166.54
9,4,17,21317,168.06
3,2,18,17926,189.41
5,6,9,18926,185.28
100,3,4,15172,201.62
2,1,2,11726,287.88
3,3,2,13119,266.57
10,2,14,19955,182.25
9,2,1,9119.2,343.7
1000,4,4,3291.8,780.65
4,5,7,16961,206.56
1,5,13,18384,230.66
1000,3,3,3096.6,882.97
6,2,10,18559,178.78
1,6,8,16616,217.77
3,2,3,12472,259.6
1,5,10,18338,207.11
3,4,10,19287,194.14
10000,1,3,420.81,6962.9
10,5,10,18769,186.53
5,4,10,18996,175.97
7,1,15,13955,219.31
3,6,2,12603,237.77
2,3,10,18007,204.66
9,5,11,19176,173.24
9,5,2,13537,243.27
1,4,8,16533,212.25
2,5,16,18652,184.15
3,5,18,20683,171.45
9,3,3,15559,216.05
7,1,14,17703,187.12
4,6,11,18891,183.68
1,3,3,13484,246.75
100,1,2,12813,243.89
2,5,1,8853.8,354.76
4,1,2,12185,261.68
7,2,14,17959,179.07
7,6,1,9488.6,335.92
5,5,5,16032,205.54
3,2,14,17518,193.89
100,4,15,20055,173.45
3,4,1,9137.1,337.37
5,6,7,17031,197.09
4,5,15,20916,204.49
10,1,10,14225,221.94
6,4,18,20106,174.8
5,6,3,15180,200.2
8,4,13,19675,192.49
6,3,12,19373,171.58
3,1,7,12308,255.93
5,3,9,18218,184.29
2,2,4,14545,220.19
1,6,10,18354,189.74
3,2,8,17097,236.21
4,6,3,15333,212.5
9,1,7,13780,233.4
8,4,9,18960,190.85
3,5,9,17888,203.63
1000,6,12,3307,759.06
2,3,17,19203,190.63
3,5,2,12773,243.79
1000,3,6,3072.2,791.1
10,3,12,19457,188.04
8,1,15,14442,214.87
8,2,13,19200,183.1
9,5,18,20111,173.76
5,6,10,20159,172.33
4,6,17,21629,162.25
100,6,11,19693,161.26
5,5,18,21489,165.71
8,6,14,19744,205.88
100,3,3,15037,208.78
10000,1,16,394.88,7252
5,6,1,9361.5,336.16
10,4,10,19437,177.05
1000,6,14,3250.2,773.71
4,3,12,18441,187.9
5,5,15,20974,175.37
9,4,7,16573,197.92
3,3,17,20360,174.83
2,2,16,18510,181.3
4,2,13,19047,182.28
10,4,13,20833,173.95
2,4,3,14814,214.45
4,3,15,20030,199.68
3,4,17,20636,180.59
6,3,2,12609,275.32
7,6,4,16247,214.49
9,4,4,15472,217.16
1000,2,12,3076.1,856.32
8,4,11,18754,189.01
3,3,18,19775,188.06
100,1,7,13092,249.67
1000,4,15,3032.4,806.81
1,2,8,16267,241.35
1000,1,17,2853.9,925.21
1,1,9,12168,268.84
6,1,1,9179.4,350.32
6,3,9,18325,199.12
5,2,16,19702,185.05
3,5,8,16913,195.85
1000,6,4,3206.2,798.38
100,1,16,14937,231.47
