Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,10000,100,6,3,1000,23745,4154.3
3,2,2,3,6,1000,9568.4,6.527
1,10000,1,6,12,1000,29458,3217.9
1,10,3,1,3,1000,11364,8.9627
3,10000,100,3,12,10,20461,28983
1,1000,10,2,12,100,21364,494.87
3,10000,1,2,12,10,13930,18562
1,10,3,6,6,10,11812,9.1573
1,100,2,1,6,1000,13395,81.28
1,2,2,2,1,100,4072.2,5.0772
3,100,3,1,3,10,12756,271.11
1,10000,3,3,6,10,17258,5589.1
1,10000,2,3,6,100,15552,5860.4
3,100,100,2,12,100,18448,179.31
1,10000,100,6,1,1000,5775.5,11095
3,100,10,2,1,100,9741.1,337.2
3,2,1,1,12,100,8658,7.8253
3,1,100,2,6,100,269.06,100.31
1,2,3,1,6,100,3032.8,6.3747
3,1000,100,6,3,10,20680,1926.7
3,1000,10,6,1,100,3089.5,13339
1,1000,100,2,3,100,16068,666.26
3,2,3,6,12,10,8141.4,7.1667
3,1000,10,2,1,10,4826,6619.1
1,1,3,6,12,10,1943.5,5.2083
3,1000,1,2,6,10,20644,1721.4
1,100,100,2,1,100,7955,132.73
1,1,2,2,1,1000,2043.1,4.9675
3,2,3,2,1,10,8493.1,7.4675
3,10000,10,2,6,1000,13870,22131
1,1,10,2,3,1000,893.71,23.573
3,10000,3,2,12,10,14325,22456
3,100,10,2,6,100,15790,201.45
3,1,1,1,3,1000,6124.2,5.0414
1,1,1,3,1,1000,2780.9,3.5415
1,10000,100,2,6,1000,28252,3136.8
1,2,100,6,3,100,179.88,101.07
1,10,2,1,12,10,11232,9.0167
1,1,1,6,3,100,3011.1,3.4513
1,100,1,2,3,1000,13954,71.676
1,10000,2,6,12,10,24470,3584.8
3,1000,2,6,3,100,18689,2434.2
1,10000,3,2,12,10,26900,5601.9
1,10,1,2,3,1000,13513,7.7715
3,100,3,2,6,1000,15318,237.49
1,1000,10,6,1,10,10472,986.55
3,10,3,1,3,10,13705,23.201
3,10000,10,1,6,1000,6175.2,39713
1,10000,1,2,6,100,26911,3708
3,1,1,6,1,100,7529.9,4.3301
3,2,100,6,1,1000,545.31,100.43
3,2,1,1,12,1000,8600.6,7.4323
3,1,100,1,1,1000,283.35,100.4
3,10,3,6,6,1000,18976,17.954
1,10000,10,1,12,10,25690,4360.7
3,2,2,3,1,10,10023,6.4866
1,1000,1,2,6,1000,18603,539.19
3,2,3,3,3,10,9561.8,6.3656
3,100,10,2,12,100,17857,199.07
1,10000,2,6,1,10,4227.9,14943
3,1000,100,2,6,100,22183,1420.5
3,10000,3,2,12,100,12589,26171
1,10000,2,2,12,1000,28688,6924.2
3,100,100,2,1,1000,9977.7,344.37
3,2,3,3,3,1000,9253.8,6.3083
3,10000,1,6,6,10,9596.8,30588
1,2,2,3,6,100,4213.1,4.6922
1,2,1,3,3,10,5186.6,3.7197
3,10,2,6,3,10,15116,20.369
1,100,2,1,12,100,15432,68.169
1,10000,3,6,3,10,21813,4382.1
3,2,100,3,3,100,596.94,118.94
3,10000,3,2,1,10,6533.5,40177
3,1000,1,6,6,100,27893,1427.4
3,1000,3,6,1,10,3030.8,11652
1,10000,100,2,6,100,32110,3326.7
1,1,2,6,3,1000,2331.9,4.3381
1,1000,100,6,6,100,17353,604.36
1,100,100,1,12,10,8875.2,113.05
1,100,3,6,6,100,13955,76.556
3,10000,1,1,6,10,7012.3,35799
1,10,2,2,1,100,10829,9.8081
3,10000,2,3,3,1000,7450.4,49528
3,10000,3,2,3,1000,7952.1,30888
1,2,2,6,6,10,4063.8,7.2747
3,2,1,3,1,10,10547,6.2538
3,1000,10,6,6,100,29598,1529.5
1,1,2,1,6,1000,1902.9,5.3351
3,100,3,3,12,1000,19350,192.9
3,10000,10,6,3,1000,6215.4,44556
1,1000,100,3,12,1000,16456,581.89
3,10,1,6,3,100,15514,20.473
3,1000,1,2,1,100,4024.4,8259.6
1,2,3,1,1,1000,3000.6,6.8904
3,10,3,6,1,10,10253,31.51
1,100,1,3,1,1000,8037.4,131.27
3,2,3,2,6,10,8331.9,7.4981
3,1000,3,1,1,10,4860.2,7344.5
1,10000,10,2,6,100,26578,3580.1
1,100,3,1,1,10,9265.7,112.11
1,10,100,6,1,1000,960.06,119.01
3,10000,1,1,1,100,7331.8,44668
3,10,10,1,1,1000,8537.5,38.229
3,10000,3,2,3,100,7380.1,38415
3,2,1,3,12,1000,8884.8,6.651
3,1000,1,6,1,10,2757.2,14435
1,10,10,1,1,10,5964.3,18.788
1,10000,100,2,12,100,32480,2772.1
1,10000,1,6,6,10,26162,3693.2
3,1000,10,3,6,100,25544,1605.3
1,1,2,6,1,100,2226.2,4.3057
1,100,2,1,3,100,13593,79.113
1,10000,1,2,12,100,26472,3682.6
3,100,10,2,3,100,14526,225.86
1,1,100,3,1,100,99.625,100.38
3,2,100,6,6,10,524.06,101.23
1,10,3,3,12,10,10905,8.9316
1,100,10,3,3,100,13082,81.377
3,1,100,6,12,1000,302.5,100.35
3,1,1,6,6,10,6775,4.4675
3,1000,100,6,12,1000,31664,1884.5
1,10,2,1,6,10,12075,8.6295
3,1,2,3,1,100,6291.9,5.0025
3,1,1,2,6,10,6285.4,4.9516
3,2,1,3,6,10,9803.6,7.5768
1,100,1,3,6,1000,13117,78.834
1,100,3,2,6,1000,17674,61.292
3,10,10,3,3,1000,16532,20.115
1,10000,2,2,3,10,12250,9212.4
3,1000,100,1,1,1000,10782,3254.5
3,10,3,6,12,1000,17176,19.064
3,2,1,3,3,10,10600,5.8378
3,2,1,3,6,1000,9996.9,6.5873
3,2,1,3,3,100,10301,6.2196
1,100,2,6,1,10,8835.2,110.66
1,2,1,3,6,10,4971.7,3.9013
3,1,3,1,3,1000,4898.8,6.1766
1,10,10,2,12,100,7922.1,13.308
1,100,2,3,6,10,13596,77.449
1,10000,100,1,6,1000,23721,4824.1
1,2,100,1,6,1000,172.56,100.47
1,1,10,6,1,100,877.35,11.109
1,1000,100,1,1,10,10096,1039.4
3,10,1,2,6,10,15069,22.873
3,2,2,6,1,100,9704,6.717
3,1000,2,1,3,10,19158,2260.4
3,1,3,2,1,1000,5308.1,5.6064
1,10,3,3,6,10,11310,8.7552
1,1000,3,1,12,10,16807,598.67
1,1000,3,1,6,100,16369,648.21
3,100,3,3,3,100,14584,222.56
3,100,1,6,1,100,8175.4,399.04
1,2,100,2,6,100,178.56,100.52
3,10,10,2,3,1000,15977,19.345
3,2,100,6,3,10,533.56,100.14
1,10000,100,3,12,10,15075,6398.1
1,10,10,1,12,1000,7086.8,14.151
1,10000,1,1,1,10,4631.6,19747
1,10000,100,2,3,100,15264,7672.7
1,1000,3,3,6,100,17352,614.02
3,2,1,1,1,100,7867.2,9.4442
1,10000,1,1,6,10,24775,5008.1
3,100,3,6,3,10,15093,222.72
3,100,2,6,1,100,9302.8,343.88
1,1,10,6,12,100,933.69,10.794
1,100,1,2,3,100,14193,73.835
3,1000,10,3,3,100,21479,2083
3,100,10,1,6,1000,13716,239.9
3,10,3,2,12,1000,15688,20.663
1,10000,10,2,1,1000,4095.2,22830
3,100,3,2,3,100,13316,246.23
1,2,100,3,6,1000,184.19,101.13
1,1,2,3,3,100,2296.1,4.3764
3,1,2,1,6,1000,5421.3,5.6573
1,2,100,2,12,1000,188.5,100.52
1,1,2,3,1,100,2218.6,4.5089
1,2,10,2,12,10,1838.8,10.877
1,10,2,6,12,10,11603,8.6892
3,2,100,1,1,100,555.71,100.63
1,10000,2,1,3,1000,20645,6232.7
1,1,1,1,1,10,2221.3,4.4468
1,1,10,2,3,10,869.24,10.879
1,2,10,3,1,1000,1651.5,11.084
3,10,100,1,6,100,2811,104.8
3,1000,3,3,1,100,3601.9,13193
1,1000,100,2,6,100,18427,562.36
1,10,10,6,3,10,7293.1,14.083
1,2,3,3,3,10,3649.1,5.4912
3,2,100,2,3,100,552.88,101.41
3,2,100,2,6,100,596.35,100.29
1,100,3,6,3,10,13350,78.361
3,10000,10,1,1,1000,6411.9,45791
1,1000,1,6,3,10,17097,649.36
3,100,100,6,6,100,17336,178.47
3,1000,100,3,12,100,28750,1426.5
1,1000,100,6,1,100,10341,950.42
3,1,100,3,1,10,267.56,100.31
3,100,100,2,6,1000,15923,198.05
3,2,3,3,3,100,9373.5,6.2167
3,10,100,6,12,100,2770.3,101.23
1,100,2,3,1,10,8640.6,114.99
1,1000,10,6,6,100,18291,539.18
1,1,2,2,3,1000,1930.5,5.1377
3,2,2,6,6,1000,8857.5,7.6609
1,10000,3,3,12,100,16795,4769.2
