Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
1,100,9,120,1.00E+05,1.00E+05,38018,17.992
3,100,2,60,1.00E+05,1000,25434,136.7
1,10,3,120,1.00E+07,1000,36457,2.1881
1,100,9,300,1.00E+06,1000,37134,20.792
1,10,6,300,1.00E+05,10000,37138,1.9115
3,10000,9,1,2.00E+06,10000,1.95E+05,1101.1
1,10,9,1,2.00E+06,10000,35740,2.3422
3,100,15,10,1.00E+05,1000,41737,62.524
1,10,2,300,2.00E+06,1000,28099,3.3671
1,1000,6,1,1.00E+07,10000,63151,121.31
1,10,3,1,1.00E+07,1.00E+05,31394,2.5313
3,100,9,10,1.00E+05,1000,37634,66.877
3,10,9,60,1.00E+05,10000,16368,17.22
3,10,1,10,1.00E+07,10000,880.94,309.59
3,1000,1,120,2.00E+06,1000,7529.6,3720
3,100,2,10,1.00E+07,1000,23684,150.42
3,10,18,1,1.00E+05,1000,11968,21.364
1,10,15,10,1.00E+07,1.00E+05,33366,2.8006
1,1000,3,120,1.00E+07,1.00E+05,72702,105.58
3,10000,2,60,1.00E+06,1.00E+05,11644,8561.7
3,100,1,300,1.00E+07,1.00E+05,83.4,24896
1,10000,1,120,1.00E+07,1.00E+05,2669.8,28489
1,10,15,300,1.00E+06,1.00E+05,37356,2.1202
1,10,3,60,1.00E+06,10000,36596,1.9595
1,1000,3,60,1.00E+06,10000,75630,96.307
1,10,9,300,1.00E+05,1.00E+05,37734,2
3,100,18,60,2.00E+06,1000,35981,68.587
1,1000,2,10,1.00E+07,10000,1498.3,6087
3,100,3,60,1.00E+06,1000,39357,64.301
3,10,9,300,1.00E+07,10000,14404,19.817
1,100,6,60,1.00E+07,1.00E+05,37268,22.648
1,10,3,1,1.00E+06,1.00E+05,36563,2.0216
3,10000,9,10,1.00E+06,1.00E+05,2.03E+05,1012.1
3,10,1,10,1.00E+06,1.00E+05,116,2827.5
3,10000,3,300,2.00E+06,10000,2.05E+05,1088.9
1,10,9,300,1.00E+07,1000,34130,2.414
1,100,1,1,1.00E+06,1.00E+05,87.562,1675.4
1,10000,18,1,1.00E+07,1.00E+05,80106,330.39
3,1000,15,300,2.00E+06,1.00E+05,1.13E+05,223.21
1,1000,3,60,1.00E+07,10000,73821,99.835
3,1000,1,10,1.00E+07,1.00E+05,1393.4,23113
1,10000,1,120,1.00E+06,10000,4411,28328
3,1000,3,10,1.00E+05,10000,1.26E+05,185.89
3,100,1,300,1.00E+07,1000,6717.3,403.61
3,100,18,10,1.00E+07,1.00E+05,37054,69.374
3,100,18,1,1.00E+05,10000,39278,65.814
3,10,18,120,1.00E+06,1.00E+05,10996,23.481
1,10000,6,60,1.00E+05,1000,1.36E+05,294.11
1,1000,9,60,1.00E+06,1.00E+05,74850,96.66
1,10000,1,1,1.00E+05,1.00E+05,2129.5,31011
3,100,12,60,1.00E+06,1.00E+05,38111,63.119
1,10000,12,60,1.00E+05,1000,1.72E+05,418.29
1,10,9,1,1.00E+06,10000,35531,2.5222
1,100,12,120,1.00E+05,10000,39312,19.574
1,10,1,1,1.00E+06,10000,1174.9,24.247
3,10000,2,1,2.00E+06,1000,33822,9791.6
3,100,3,10,1.00E+07,1.00E+05,37381,71.814
1,10000,15,120,1.00E+06,10000,1.57E+05,376.37
3,1000,12,10,2.00E+06,1000,1.31E+05,186.73
1,1000,9,60,1.00E+07,1.00E+05,72044,111.03
3,100,15,300,2.00E+06,10000,39400,67.868
1,1000,12,10,2.00E+06,1000,69026,124.73
1,10000,9,1,2.00E+06,10000,1.40E+05,367.04
3,10000,6,120,1.00E+05,1.00E+05,2.06E+05,1086.1
3,10000,3,10,1.00E+07,10000,1.90E+05,1164.8
3,1000,15,10,1.00E+06,10000,1.30E+05,186.54
1,100,2,300,2.00E+06,1000,19390,48.23
3,1000,15,10,2.00E+06,1.00E+05,1.27E+05,182.03
1,10,9,300,1.00E+06,1000,34935,2.1671
1,10,15,10,1.00E+07,10000,34365,2.4536
3,100,2,120,1.00E+06,1.00E+05,11480,8118.8
3,10000,1,10,1.00E+06,1000,6817,24221
3,10,15,10,1.00E+07,1000,10827,27.989
1,10000,6,120,1.00E+05,1000,1.40E+05,358.43
1,10000,2,1,1.00E+06,1000,6124.9,13633
3,10000,12,120,1.00E+05,10000,2.04E+05,1135.8
1,1000,3,120,1.00E+05,1000,73157,95.792
1,100,2,300,1.00E+06,10000,7078.5,149.82
3,100,15,1,1.00E+06,10000,39679,64.628
1,1000,6,120,1.00E+05,10000,74682,90.416
