Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
1,10,9,120,2.00E+06,10000,37059,2.0351
1,1000,15,1,2.00E+06,10000,59728,115.93
3,1000,6,60,2.00E+06,1000,1.22E+05,171.41
3,100,15,60,1.00E+05,1.00E+05,37692,66.941
1,10000,9,300,1.00E+06,1000,1.50E+05,420.56
3,10000,1,1,1.00E+07,1000,6980.4,24639
3,1000,3,120,1.00E+05,1000,1.30E+05,185.26
1,100,9,120,2.00E+06,10000,37349,19.841
1,10000,9,120,1.00E+05,1.00E+05,1.55E+05,402.84
1,100,9,10,1.00E+06,10000,36493,21.135
1,100,6,60,1.00E+06,10000,39243,18.153
3,10000,1,10,2.00E+06,1.00E+05,4672.2,15172
1,10,2,1,1.00E+06,10000,2703.7,18.804
3,1000,9,300,1.00E+06,1000,1.35E+05,175.69
3,10,18,10,1.00E+05,10000,11610,24.409
3,10000,12,120,1.00E+06,1000,2.15E+05,1145.9
3,100,2,120,1.00E+07,10000,14889,952.08
1,100,3,1,1.00E+05,1.00E+05,39312,18.965
3,100,15,1,2.00E+06,1000,40052,67.84
1,1000,2,1,1.00E+05,1.00E+05,660.5,7327
1,10000,18,1,2.00E+06,1000,1.47E+05,403.05
3,1000,9,60,2.00E+06,1.00E+05,1.30E+05,191.63
1,1000,2,120,1.00E+06,1000,9820.4,923.34
1,1000,3,1,1.00E+06,10000,75351,96.322
1,1000,9,300,2.00E+06,10000,77254,89.923
3,100,6,60,1.00E+06,10000,38076,67.888
3,100,6,60,1.00E+07,1.00E+05,38400,73.409
3,10,18,120,1.00E+06,1000,11929,23.456
1,100,9,1,2.00E+06,1.00E+05,40146,19.48
1,10000,9,120,2.00E+06,1.00E+05,1.41E+05,366.86
3,100,9,10,1.00E+05,1000,37634,66.877
3,100,18,120,1.00E+05,1000,37191,67.12
3,10000,18,10,1.00E+05,1.00E+05,2.07E+05,1120.2
3,100,18,300,1.00E+06,10000,39560,69.586
1,10,6,10,1.00E+05,1000,37954,2
1,10000,6,1,1.00E+06,1.00E+05,1.34E+05,385.55
3,1000,3,300,2.00E+06,1000,1.30E+05,183.64
3,100,1,120,2.00E+06,1000,6708.6,413.11
1,10000,1,10,2.00E+06,1000,3038.8,25972
3,1000,3,60,2.00E+06,10000,1.33E+05,184.43
1,10,18,60,1.00E+07,1.00E+05,34572,2.1102
1,100,3,120,1.00E+07,1000,39189,19.866
3,100,6,60,1.00E+05,10000,40170,67.112
3,10,6,1,1.00E+06,1000,15525,17.048
3,10,2,300,1.00E+07,1.00E+05,4364.8,676.19
3,10,12,300,2.00E+06,1.00E+05,11827,22.122
3,1000,3,10,1.00E+06,1000,1.25E+05,187.47
1,10,9,60,2.00E+06,10000,37838,2.0524
3,1000,15,300,1.00E+05,1.00E+05,1.17E+05,221.69
3,10,9,60,1.00E+05,1000,16833,16.836
1,1000,15,1,1.00E+07,10000,46922,203.97
3,10000,18,10,1.00E+07,1.00E+05,1.93E+05,1150.2
3,10000,12,60,2.00E+06,10000,2.09E+05,1085.1
1,10000,3,60,1.00E+05,1000,1.35E+05,340.75
3,100,9,60,2.00E+06,10000,38447,64.701
3,1000,12,1,2.00E+06,1.00E+05,1.36E+05,182.77
1,1000,2,1,1.00E+05,1000,10880,879.73
1,1000,12,1,1.00E+07,10000,53296,172.52
1,10,12,120,1.00E+05,1000,35846,2.0122
1,1000,18,120,2.00E+06,1000,62176,129.29
1,1000,6,10,2.00E+06,1.00E+05,72091,95.007
3,1000,12,1,1.00E+07,1.00E+05,1.11E+05,243.13
3,100,18,10,1.00E+05,1000,39250,65.944
1,1000,15,60,2.00E+06,1000,62156,127.3
1,10,2,120,1.00E+05,10000,11558,8.5318
3,100,1,300,1.00E+05,10000,775.12,3480.6
3,10,6,300,1.00E+05,10000,15161,16.229
3,100,6,120,2.00E+06,1.00E+05,40800,64.873
1,10000,15,60,1.00E+05,1000,1.55E+05,407.95
1,100,2,60,1.00E+07,1000,17531,51.842
3,10,2,60,2.00E+06,1000,10032,28.155
1,1000,3,60,2.00E+06,1000,69485,95.302
3,100,2,1,2.00E+06,1000,24354,145.81
3,1000,12,10,1.00E+07,1.00E+05,1.27E+05,204.38
3,1000,2,120,1.00E+07,1.00E+05,1629.9,11828
1,100,1,120,1.00E+07,1.00E+05,430.29,2074.6
3,10000,18,120,1.00E+07,10000,1.99E+05,1273
3,100,2,120,1.00E+06,1.00E+05,11480,8118.8
1,1000,2,300,1.00E+07,1.00E+05,503.78,7939.8
1,1000,9,120,1.00E+05,1.00E+05,75236,86.738
