F,Smoother,ColorGS,RelaxParameter,V,Jacobi,Line,ZebraLine,Cycle,Alpha,Beta,PreSmoothing,PostSmoothing,NumberIterations-, TimeToSolution- 
1,1,1,1,0,0,0,0,1,35,80,7,1,5,92.152
1,1,1,0,0,0,0,0,1,90,10,3,8,28,677.492
1,1,0,1,0,0,1,0,1,80,45,4,0,7,111.587
0,1,0,0,1,0,1,0,1,65,25,7,7,4,136.042
0,1,0,1,1,0,1,0,1,85,10,8,4,4,105.461
1,1,0,0,0,1,0,0,1,80,60,6,5,8,215.663
0,1,0,0,1,0,1,0,1,60,30,8,5,4,118.763
1,1,1,1,0,0,0,0,1,55,75,5,3,4,71.834
0,1,1,0,1,0,0,0,1,60,70,0,3,11,74.66
1,1,0,0,0,0,1,0,1,90,5,4,6,4,134.138
1,1,0,0,0,0,1,0,1,50,50,8,3,5,232.696
1,1,1,0,0,0,0,0,1,20,70,2,8,9,192.42
0,1,0,0,1,0,0,1,1,5,90,8,0,3,56.725
0,1,1,0,1,0,0,0,1,55,60,2,7,5,79.59
0,1,0,0,1,0,0,1,1,85,90,3,2,5,61.771
0,1,0,1,1,1,0,0,1,65,70,5,1,9,101.284
0,1,1,1,1,0,0,0,1,85,60,5,1,6,73.534
0,1,0,0,1,0,1,0,1,60,80,5,1,7,108.266
0,1,0,0,1,0,0,1,1,80,60,8,4,5,145.253
1,1,1,0,0,0,0,0,1,85,40,0,3,9,81.903
0,1,0,1,1,0,1,0,1,90,45,4,0,7,76.896
0,1,0,0,1,0,0,1,1,45,50,2,0,13,88.965
0,1,0,0,1,0,1,0,1,55,45,1,8,6,138.182
1,1,0,1,0,0,0,1,1,90,35,5,0,5,90.785
0,1,0,1,1,1,0,0,1,90,75,5,8,25,528.571
1,1,0,0,0,0,0,1,1,55,70,8,6,4,166.83
0,1,0,0,1,0,1,0,1,30,85,5,1,8,115.352
1,1,1,0,0,0,0,0,1,85,10,8,2,31,690.355
1,1,0,1,0,1,0,0,1,80,45,8,8,6,203.044
1,1,0,0,0,1,0,0,1,30,70,2,3,20,275.796
0,1,0,1,1,0,1,0,1,55,40,3,5,6,116.701
0,1,0,0,1,0,1,0,1,80,30,6,4,4,90.136
0,1,0,0,1,0,1,0,1,65,50,5,8,4,115.582
1,1,0,1,0,0,0,1,1,30,70,1,7,7,174.209
1,1,0,1,0,0,1,0,1,90,45,4,6,5,165.524
0,1,0,1,1,0,1,0,1,60,40,5,6,5,128.076
1,1,0,1,0,1,0,0,1,90,40,4,1,11,147.485
