Spout,Split,Count,Buffer_size,Heap,Throughput+,Latency-
3,3,2,1.05E+06,2048,11542,267.34
3,1,6,1.05E+08,512,11781,258.81
2,2,3,1.05E+07,2048,12657,157.84
3,1,12,1.05E+06,2048,12827,237.56
2,3,1,5.24E+06,1024,9398.1,202.45
3,3,6,1.05E+07,2048,15446,200.21
3,3,3,5.24E+06,1024,13463,228.15
1,1,1,5.24E+06,512,9267.3,107.04
1,1,12,5.24E+06,1024,14805,68.305
1,1,1,5.24E+06,1024,9334.2,102.94
1,2,1,1.05E+08,512,8012.6,126.01
1,3,9,2.62E+05,2048,12957,73.267
2,1,2,1.05E+07,2048,11595,170.79
2,6,9,1.05E+08,1024,14084,142.6
2,6,3,1.05E+06,2048,11856,164.9
2,6,6,1.05E+07,1024,13286,141.22
2,1,3,5.24E+06,2048,12293,161.1
1,6,3,2.62E+05,512,12456,80.408
2,3,12,1.05E+07,1024,14750,133.89
2,6,1,1.05E+08,2048,9819.2,196.16
1,1,3,1.05E+07,512,12597,80.093
1,2,12,1.05E+06,1024,19372,50.673
1,6,2,1.05E+08,512,11668,82.671
2,6,12,1.05E+07,512,15587,129.74
3,6,6,1.05E+07,2048,15741,199.05
3,6,3,5.24E+06,2048,14130,222.3
2,6,1,5.24E+06,2048,9897.6,196.87
3,3,9,1.05E+06,512,17286,181.25
3,2,6,1.05E+06,512,14145,208.05
2,6,9,1.05E+08,2048,14121,137.87
3,3,1,1.05E+08,2048,8137.3,377.23
3,1,6,5.24E+06,512,12152,246.02
3,1,12,1.05E+06,512,12174,240.7
3,1,1,1.05E+08,1024,7860.1,375.15
2,6,2,1.05E+06,2048,11929,166.68
1,3,12,1.05E+08,2048,13273,71.152
1,2,12,5.24E+06,512,20591,47.387
1,3,9,1.05E+08,512,12390,78.109
1,1,6,1.05E+07,512,14290,68.155
3,3,2,1.05E+06,1024,11461,271.83
1,2,9,1.05E+08,2048,19671,50.391
2,3,9,1.05E+07,512,13594,144.91
3,2,1,1.05E+07,2048,8407,366.26
2,2,6,2.62E+05,2048,13395,150.91
3,1,3,1.05E+07,512,11816,256.25
3,2,3,1.05E+08,2048,12315,246.59
1,6,12,2.62E+05,512,13418,72.155
1,1,6,2.62E+05,1024,14178,68.567
3,6,6,2.62E+05,512,15483,203.68
3,6,6,1.05E+06,2048,15319,194.8
1,3,6,2.62E+05,1024,12790,75.441
3,6,2,1.05E+08,512,11880,255.51
1,1,12,2.62E+05,2048,14905,64.588
2,1,1,1.05E+06,2048,7851.3,262.75
2,6,1,1.05E+06,512,9912.1,195.05
2,3,6,5.24E+06,1024,13193,149.17
2,3,9,5.24E+06,512,13944,138.31
1,1,3,2.62E+05,512,13009,75.129
1,2,6,2.62E+05,1024,17478,55.122
2,2,2,1.05E+07,512,12446,161.59
1,6,2,1.05E+08,1024,11572,80.739
1,2,9,2.62E+05,512,18928,52.784
2,2,2,2.62E+05,512,12253,166.92
2,6,12,5.24E+06,2048,15095,131.58
2,2,12,5.24E+06,1024,14745,138.28
3,3,6,1.05E+06,2048,15403,205.09
1,2,12,1.05E+06,512,20495,49.017
3,3,12,1.05E+06,2048,18663,166.98
2,2,6,5.24E+06,1024,13095,151.03
1,3,9,1.05E+08,1024,12074,80.847
