Spout_wait,Spliters,Counters,Throughput+,Latency-
60000,1,4,160.4,35614
1,3,9,9381.8,265.39
5,5,11,10332,272.71
2,3,5,9908.6,290.47
1,3,4,9102.1,290.05
9,1,14,5124.1,556.11
2,6,12,10101,276.16
1000,5,16,2695.9,929.39
100,3,5,7052.3,397.11
1,1,16,7087.6,399.54
6,2,12,8913.2,299.89
10,4,18,7556.8,368.3
8,4,14,7224.8,366.85
100,4,2,8185.4,347.13
9,2,4,6443.1,454.63
60000,3,16,145.67,45113
9,1,16,5027.2,529.94
4,6,7,9926.3,276.04
5,6,13,10116,273.84
6,1,13,7614.8,371.37
5,2,13,8841.9,287.08
4,2,4,8226,325.08
10000,3,15,339.12,8505.1
100,3,4,6883.4,372.5
5,5,16,10628,261.41
10,6,1,8147.6,366
4,3,4,9254,290.38
3,2,14,8941,317.36
6,4,3,10439,279.17
10,5,18,7305.9,367.3
5,6,14,11086,258.97
4,3,17,9847.1,268.98
5,1,3,7380.9,404.3
60000,3,7,321.67,49818
100,5,15,7443.6,362.12
100,5,9,6812.2,397.66
5,4,11,10364,275.18
10000,6,11,424.53,6667.9
100,5,3,7701.4,377.09
5,3,15,10318,270.7
60000,2,10,181.8,55522
5,6,4,9440.5,273.91
100,1,17,4955.9,540.26
8,3,10,7443.5,365.17
60000,4,14,419.33,33629
5,5,7,10504,268.57
9,3,3,6986.5,391.52
2,1,15,7048.7,366.02
4,4,1,10286,271.17
3,5,10,10495,263.89
6,6,2,10059,268.11
2,2,18,8596.1,318.52
7,5,15,7464.5,410.51
60000,2,8,286.67,45018
7,4,12,8264.4,310.59
3,1,12,7331.9,374.83
1,4,8,10043,292.8
1,5,16,10172,264.55
1,6,7,9267.4,278.68
7,1,17,6404.4,437.42
7,2,5,7308.8,385.66
8,3,16,7723.5,355.22
2,5,7,9593.7,281.05
3,3,6,9579.1,287.89
10000,2,6,304.88,8415.5
10,1,4,5467.1,518.43
9,4,16,7845.6,356.45
9,2,16,6419.6,417.48
6,6,10,10840,264.19
7,3,14,9140.8,306.21
1000,6,16,2824.7,923.69
60000,6,5,361.75,42481
3,1,3,7066.9,379.96
6,3,9,9947.6,280.95
10000,1,3,312.44,8763.2
10000,5,3,370.94,7864.5
100,4,10,6983.7,393.01
1,1,5,6709,404.29
5,6,5,10344,270.09
6,2,17,9418.9,315.27
9,3,6,7111,432.48
10,5,5,6923.1,390.77
2,3,13,10386,272.9
8,3,6,7241,403.35
1000,3,12,2728.8,1001.5
3,3,12,9665.7,260.23
100,4,11,7730,378.28
6,2,15,9447.6,294.77
10,5,3,7129.4,409.28
8,4,10,7578.6,355.99
10,4,14,7265.6,372.25
9,1,10,5252.9,549.03
5,6,9,10062,274.08
10000,6,13,411.06,6658
6,5,16,10949,260.32
9,3,8,6981.4,397.56
5,5,12,10603,254.21
7,2,11,7259.2,403.07
3,3,13,10726,288.43
10,6,12,7425.9,391.92
10,4,1,8109.1,360.21
2,3,9,9482.3,278.57
1,6,17,10645,268.72
9,4,11,7716.1,362.23
3,1,13,6705.7,365.42
3,5,14,10109,275.3
2,4,12,10073,270.19
8,4,17,7312.8,373.47
7,4,9,8255.1,335.19
7,6,15,7479.9,359.26
1000,6,4,2621.8,955.26
8,5,7,6924.6,404.84
4,2,14,8572.5,320.8
10,4,15,7292,375.34
4,6,3,9664.1,273.34
6,5,9,10652,272.84
10000,5,13,340.44,7793.7
6,4,16,10539,266.67
4,5,13,10187,271.87
1000,6,12,2803,920.78
4,3,7,9797.2,285.06
10,6,3,7731.3,381.73
60000,5,2,135.33,47114
4,3,16,10000,272.82
100,1,14,5457.3,550.94
7,3,11,8658.1,327.69
10,1,2,5203.8,546.22
4,5,8,10373,261.83
6,1,18,7085.6,381.8
1,3,16,9582.1,270.07
1000,1,7,2448.1,1055.2
100,1,18,5255.2,522.02
10000,5,18,344.44,6687.1
10000,1,10,321.44,8566.6
1000,2,16,2660.2,1004.8
100,4,13,6920.5,370.65
1000,4,9,2591.9,967.06
1000,6,6,2730.8,934.73
8,1,17,5381,484.75
60000,1,3,152.83,45392
4,2,7,8870.4,319.86
100,2,10,6010.4,453.08
10,5,10,7435.9,380.02
4,2,9,8674.2,299.28
9,1,3,5239.3,538.95
4,4,4,9236.4,292.15
5,3,13,10004,276.68
8,5,4,6805.9,376.7
6,1,15,7535.8,369.36
1,2,8,9023.6,307.22
60000,4,15,264.5,31088
5,1,13,6828.5,397.46
8,1,7,5328.5,535.6
6,5,11,10056,267.52
10,2,2,6674.4,439.43
10,1,7,5248.3,534.47
10,6,16,7678.8,382.6
1000,1,8,2473.2,1051.3
100,4,17,7340.6,367.86
60000,2,18,189,42380
60000,3,5,177.8,46496
10000,4,14,328.25,7699.9
8,3,3,7144.3,391.67
2,2,1,8689.6,351.3
2,5,1,9988.7,275.29
4,6,18,10455,259.32
3,1,1,6042.6,491.43
1000,5,6,2790.6,967.65
8,4,13,7265.4,378.77
7,2,4,7055.4,371.5
5,3,7,9239.7,292.4
1,3,14,10168,272.87
8,5,5,6666.4,394.88
1,3,2,10517,265.26
6,5,4,10440,268.48
4,2,6,8920,314.2
1,3,3,9882.4,289.29
100,4,3,7003.7,388.86
8,2,15,6614.9,426.95
8,5,6,7244.8,372.92
5,3,5,10071,286.71
10000,6,4,341,7724.7
9,5,2,7576.9,375.17
10000,3,10,295.12,8210.8
60000,3,9,169.83,37314
2,1,11,6753,402.31
4,6,1,10871,247.45
7,6,7,7074.5,372.65
3,3,8,9659.7,298.43
9,2,8,6677.4,403.37
60000,1,18,210.6,48762
6,5,12,9667.7,277.47
3,2,2,9305.9,312.83
7,6,4,6866.2,400.62
6,2,16,9377.3,301.93
1,2,10,9157.3,314.64
8,3,8,6950.6,390.34
7,1,5,7321.4,401.5
10000,2,7,312.44,8459.8
4,4,8,9790.1,278.59
1,2,2,8436.4,314.55
60000,6,6,423,32849
1,5,1,9549.3,273.54
100,2,18,6403.6,440.93
4,3,2,10071,290.73
5,5,10,11213,264.16
4,4,11,9605,269.76
2,3,1,10600,276.16
10,1,9,5412.4,511.29
1000,5,2,2816.8,943.22
2,1,6,7599.1,373.04
2,2,10,8897.9,311.41
2,2,13,9511.7,307.6
10,2,1,6756.1,456.87
8,6,14,7534,361.53
5,3,4,10236,278.51
6,1,8,7328.4,388.29
1000,1,1,2395.6,1114.4
7,4,10,8648.2,339.83
3,2,10,9046.5,297.76
8,2,6,6462.3,417.35
1000,5,18,2803.4,910.83
100,2,17,6615.8,439.2
5,4,18,10493,264.68
4,3,13,10126,276.57
2,6,17,10230,282.65
4,4,5,10280,285.3
4,4,7,10278,278.24
5,4,1,11014,271.8
10000,1,5,315,8215
8,6,5,7278.6,389.1
5,4,9,10068,287
7,4,16,8493.2,317.87
2,6,8,9782,266.13
4,6,15,10453,261.87
2,3,12,10573,274.53
1,5,17,10090,268.18
4,3,3,10368,278.21
1000,4,6,2519.3,962.56
8,5,17,7040.1,350.82
9,5,8,7312.4,376.87
100,6,8,7486.2,373.41
10,4,10,7917.7,376.25
8,3,18,7558.6,356.16
8,1,15,5300.6,534.23
60000,5,7,173.8,29293
10,5,16,7422.2,371.55
2,3,4,9927.5,288.85
5,2,10,8966,299.66
3,3,16,9799.2,266.97
