Spout_wait,Spliters,Counters,Throughput+,Latency-
3,2,6,15182,225.96
4,5,16,18676,189.39
9,1,15,15548,213.08
5,1,16,14622,220.23
1000,2,11,3027.8,832.18
10,5,2,13170,246.1
10000,1,13,553.53,7139.4
6,6,9,17727,182.72
4,5,8,17204,204.36
3,6,16,19563,186.97
10,3,10,19847,178.65
1,1,3,11601,286.42
4,2,4,15091,228.56
9,5,13,20223,169.62
10000,2,7,619.18,4173.2
1,6,7,14952,211.67
2,6,3,14421,224.68
3,1,11,15143,199.7
1000,2,3,3014.6,859.05
9,4,1,9792.8,322.8
4,3,8,16950,224.92
1000,2,7,2958.6,869.31
4,6,4,15648,212.93
6,4,9,18031,196.48
5,1,4,12359,260.07
10000,3,9,642.12,5976.3
8,4,12,20574,178.1
10,1,3,13816,250.23
100,4,12,18298,163.24
7,6,16,20405,178.17
5,4,1,9285.2,331.36
2,2,14,18040,193.07
1000,2,18,2919.8,845.39
3,5,16,19967,184.23
6,3,1,9943,345.64
2,1,16,14072,225.86
7,2,8,17097,218.23
8,4,14,19128,185.12
100,5,5,16037,205.89
8,4,1,9611.9,326.17
2,6,2,12617,252.95
9,6,3,15837,217.33
7,2,9,16159,210.41
2,3,12,18862,190.63
1,6,2,11370,282.9
1,4,13,18710,179.83
10000,3,1,416.31,7782.2
5,2,5,15612,217.24
2,1,15,13883,240.04
1,2,18,15819,197.37
4,6,14,20253,184.74
10,3,9,19044,186
7,1,16,14295,229.42
8,4,6,16367,199.33
7,5,2,13210,260.7
100,3,7,17151,198.51
10,2,13,19489,180.86
1,5,17,20391,176.12
9,2,9,15836,204.49
7,4,14,19196,184.24
3,4,13,17653,194.27
10,3,6,16763,195.99
5,2,8,16081,223.09
7,5,14,18602,179.39
10,1,16,14224,225.61
10000,3,10,717.75,6070.1
9,2,4,15208,213.92
3,6,14,18948,191.5
8,6,16,21178,152.89
2,1,4,12507,260.97
10000,2,16,628.94,5072.2
2,4,4,13608,233.05
4,4,11,19209,184.26
4,6,12,19705,174.85
7,5,4,15851,213.26
9,2,18,17834,179.98
2,6,17,21842,153.76
10,5,13,20963,170.36
3,2,2,12331,265.24
2,5,4,15386,225.32
100,6,10,19757,187.79
4,4,14,18605,180.45
6,4,6,16674,191.74
10,2,11,18904,207.41
4,4,3,15042,210.11
100,2,11,18938,165.46
7,5,11,18934,202.99
2,1,1,8337.3,394.28
9,1,13,14237,223.74
7,1,4,12233,269.46
10000,1,3,420.81,6962.9
10,1,11,16423,190.95
9,2,11,18044,186.58
8,2,10,18706,177.54
1000,5,2,2990.2,906.51
6,5,5,15831,223.23
8,2,2,13030,260.79
10,3,7,16924,207.96
1,1,12,12239,263.31
9,6,10,19502,167.61
2,3,7,15743,201.25
4,2,6,14720,224.19
7,1,8,15818,197.06
10000,2,2,488.69,7129.9
3,5,12,19548,189.32
2,5,3,14911,216.68
5,1,10,14443,230.79
1,4,1,8297.3,386.33
5,3,14,18353,203.26
10,3,13,19980,175.03
8,1,12,14735,222.12
8,4,15,21201,174.55
10,2,1,9113.5,346.29
2,5,14,18567,192.2
10,6,16,21072,163.99
8,5,13,20863,183.9
1,2,14,17417,206.11
1,1,17,16487,191.92
4,2,14,18417,174.34
10000,2,13,561.06,6205.9
5,5,17,22298,166.1
1,3,7,16029,254.05
3,2,13,17653,185.06
4,5,6,16918,209.14
10,5,5,16406,195.69
7,6,12,20069,186.99
5,5,6,16195,195.66
1,3,12,18268,200.34
100,4,3,14542,210.82
4,3,16,19030,205.3
1000,5,3,3126.8,825.33
8,3,11,19251,178.05
9,6,9,18139,183.61
100,5,2,12068,263.26
100,6,6,17404,176.71
10,3,11,19468,179.44
3,3,5,15029,225.43
100,4,17,20325,150.78
3,3,11,17772,190.27
3,6,13,19814,191.11
2,4,18,19208,175.4
1000,2,14,3067.6,826.82
2,3,16,19199,184.12
10,2,12,17303,197.55
5,1,12,14978,228.83
6,1,9,14161,238.75
9,1,17,18035,183.24
2,6,9,18191,198.56
1000,4,12,2892.1,784.93
9,4,11,19424,185.42
1000,6,13,3438.6,748.1
10,4,7,17472,212.51
2,1,11,16112,198.53
4,3,2,13013,257.58
1,4,3,13958,241.05
6,3,8,17696,206.15
1000,4,14,3127.7,775.05
6,6,6,16882,195.61
8,3,16,19473,162.89
2,3,5,15768,229.09
10000,1,14,512.44,5550.6
2,5,6,15345,231.34
9,3,15,21126,168.49
7,6,7,17468,199.58
10000,3,8,671.12,5990.3
10,5,12,20586,178.32
9,2,13,19210,178.14
5,1,13,14360,239.35
3,6,18,21262,179.24
6,1,11,15407,209.92
8,2,6,15545,221.02
10,4,5,17027,194.44
2,2,15,16557,202.01
6,4,8,16981,207.94
1,6,4,14036,236.23
10,2,18,17681,178.08
100,2,16,20312,168.15
100,3,5,14891,196.59
9,6,16,21176,174.91
100,4,9,18585,182.07
5,4,11,18231,196.1
4,6,8,17559,213.37
100,1,3,12533,246.22
1,3,17,19818,185.14
6,6,10,19108,179.76
6,4,5,16512,218.93
1,6,17,20024,176.57
1,1,5,12999,237.04
1,5,5,14958,230.14
100,1,14,18060,178.85
2,4,11,17455,199.5
1,2,5,14658,247.88
8,6,6,16913,208.07
100,3,2,12879,259.1
10000,3,11,605.41,6333.2
5,2,12,17249,191.29
9,5,14,19464,180.53
4,1,3,12938,267.28
2,4,9,17995,217.53
8,5,7,17365,185.84
6,1,17,17818,176.92
5,4,5,15775,205.4
1000,6,9,3425.3,724.93
5,1,8,15183,200.64
10,6,12,21156,164.13
9,3,18,21148,164.47
9,4,9,18358,167.79
4,2,17,19510,173.89
100,6,4,15332,212.66
5,3,1,9461.5,349.23
9,6,7,17840,183.29
2,5,17,20209,185.56
10,1,13,14791,214.05
100,2,6,16379,198.23
3,3,16,19103,172.01
100,6,15,20247,165.53
7,4,2,13336,241.62
2,4,8,17221,203.77
100,5,4,15194,217.83
1000,3,15,3045.4,797
100,3,16,19475,186.05
7,2,3,14373,227.96
9,4,13,20225,174.24
8,3,15,20591,170.97
1,3,2,11995,284.51
1000,3,11,3056.1,795.38
4,1,18,14346,216.52
10000,1,9,407.65,7631.9
10000,2,17,565.82,6729.5
7,5,9,17917,177.54
10,5,9,18295,187.85
9,5,7,16390,189.62
4,4,12,19112,192.52
10,1,12,14151,227.36
3,2,10,17240,186.49
10000,1,10,460.81,8761.6
10,4,3,15884,199.69
3,6,9,18400,195.01
8,1,4,12864,248.52
1000,5,18,3117.1,745.67
8,2,4,15248,215.14
3,1,9,13297,252.01
10000,2,1,449.06,7756.5
8,2,1,9215.1,350.13
10,3,4,15512,212.82
10,5,8,18144,183.74
9,4,18,21112,170.49
5,3,8,17673,205.44
3,3,12,19040,187.35
8,4,16,19698,177.73
