Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,10000,2,2,12,100,32175,4220
1,100,10,2,1,1000,8627.7,134.91
1,1,10,3,6,1000,901.75,10.577
1,10000,100,6,1,100,5497.5,13031
3,1,2,1,6,10,5060.2,5.5673
3,1,1,1,6,10,5860.8,5.2636
3,100,10,6,12,10,21037,159.59
1,1000,10,2,1,1000,9648,1049
1,100,3,1,1,100,9346.5,108.16
1,100,100,1,3,100,8942.5,113.52
1,1,2,1,12,1000,1828.4,5.281
3,1000,100,2,6,1000,25607,1586.6
3,10,1,2,1,10,9385.9,34.322
1,100,1,6,12,10,15066,70.458
1,1,1,1,3,10,2150.4,4.4822
3,10000,100,3,3,100,8276.3,39989
3,1,3,2,12,10,5081.9,6.0266
1,1,2,6,1,100,2226.2,4.3057
3,2,3,1,3,10,8579.8,7.4255
1,100,2,1,1,1000,9002.1,118.21
3,100,2,1,3,10,12305,264.7
3,100,1,1,6,10,12248,259.01
1,2,1,2,1,100,4802.5,4.3792
3,10000,100,2,1,10,6044,36854
3,100,10,6,12,100,21007,165.79
1,10,100,3,12,100,914.06,100.74
3,1000,2,6,12,1000,27758,1376.7
3,1000,1,1,12,10,17926,2076.2
3,10000,10,3,12,10,17417,28436
3,1000,2,2,6,100,20861,1638.2
1,1000,10,1,1,10,9782.5,1102
3,1000,2,3,3,1000,18842,2444.5
1,2,3,2,6,100,3313.9,6.0906
3,10,100,2,3,1000,2822.9,106.62
3,2,1,6,6,10,9655.8,8.0189
1,10000,2,3,6,1000,15696,6067.6
1,1000,10,6,1,100,10510,1038
1,1000,2,1,12,100,16138,703.09
1,10,100,1,6,10,904.12,100.78
3,1000,10,6,1,100,3089.5,13339
3,10000,1,1,6,1000,6015.3,41408
1,2,1,1,6,10,4075.8,4.742
1,1,3,2,1,10,1834.4,5.7019
3,10000,2,6,3,100,6342.9,41218
1,10000,100,6,12,10,28084,3362.6
1,1,100,1,3,1000,88.062,101.64
1,1,2,2,1,1000,2043.1,4.9675
1,2,10,3,3,1000,1772.3,10.748
3,1000,2,1,1,10,4152.2,7643
3,1000,3,2,3,10,14583,2522.6
3,1000,100,6,1,1000,3161.9,10781
3,1,1,6,12,1000,6566.4,4.674
1,1000,10,6,3,100,17546,646.56
3,10000,3,6,1,10,7034.4,47430
3,1000,100,3,3,1000,22998,1588.3
1,10,3,6,6,100,11232,9.4936
3,1000,1,3,3,10,15995,3156.8
3,1000,1,6,6,1000,27557,1640.1
3,10,3,2,3,10,16123,23.157
1,10,10,1,3,100,7632.9,13.349
1,2,10,2,12,1000,1722.9,11.699
1,2,10,6,3,10,1826.5,10.794
1,1000,10,3,3,100,16175,665.13
1,1000,10,3,12,10,17780,572.63
1,1,100,6,6,10,88.353,100.38
1,1000,10,6,1,1000,10915,1001.9
3,100,2,6,12,100,18959,186.44
3,2,10,2,1,1000,5091.5,11.787
3,2,2,3,3,100,10172,6.1076
3,2,10,2,1,10,5082.9,11.825
1,1000,3,2,12,1000,20797,561.37
3,100,3,6,12,100,19318,178.49
1,10000,1,6,3,10,25052,4164.3
1,10,10,3,12,100,7362.3,13.743
1,100,100,6,6,1000,8333.8,116.83
3,2,100,2,6,100,596.35,100.29
1,100,1,3,3,1000,12145,91.652
1,10000,3,6,3,10,21813,4382.1
3,100,3,1,1,1000,8441.9,374.92
1,10,100,3,1,10,948.29,100.1
