No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,1,0,1.4,17,0.4,34,6,84,34,86,667,36.6,34,418,1.4,37.678,1188.876389
0,0,1,0,0.7,9,0.4,34,6,84,34,86,667,23.3,34,836,0.7,49.814,510.030303
0,1,0,0,0.7,9,0.8,34,3,167,-33,43,667,36.6,34,418,1.4,38.765,3883.190789
0,1,0,0,1.4,9,0.8,17,6,84,34,86,667,36.6,67,418,0.7,38.703,4047.739241
0,0,0,1,0.7,9,0.8,17,6,167,-33,43,334,23.3,67,836,0.7,51.181,714.2488889
0,1,0,0,0.7,17,0.8,17,6,84,34,43,667,23.3,34,418,0.7,47.078,6019.853448
0,0,0,1,0.7,17,0.8,17,6,167,34,43,334,36.6,67,836,0.7,40.659,546.2722222
1,0,0,0,0.7,17,0.8,34,6,84,-33,43,667,36.6,67,836,1.4,44.251,523.2121212
0,0,0,1,0.7,9,0.8,17,3,84,-33,86,334,23.3,34,418,0.7,47.11,1578.266667
0,0,0,1,0.7,17,0.8,34,6,167,34,43,334,23.3,67,418,0.7,47.077,1868.464865
0,0,1,0,0.7,17,0.8,17,3,167,-33,86,334,23.3,34,418,0.7,47.068,1649.551515
0,1,0,0,0.7,17,0.8,34,3,167,-33,43,334,23.3,34,836,1.4,51.754,1971.8725
0,0,1,0,0.7,17,0.8,34,6,84,-33,43,667,36.6,34,836,0.7,40.435,504.5151515
0,0,0,1,0.7,9,0.8,34,6,84,-33,86,667,36.6,34,418,1.4,38.75,1403.55
0,0,1,0,1.4,17,0.4,17,6,167,34,86,334,23.3,34,418,1.4,45.827,1708.267647
1,0,0,0,1.4,9,0.8,34,3,167,34,86,334,23.3,67,418,1.4,47.525,1383.007407
0,1,0,0,0.7,9,0.8,17,6,167,-33,43,667,23.3,34,418,1.4,47.279,6542.475591
0,0,0,1,0.7,9,0.8,17,3,167,34,86,667,23.3,67,836,1.4,51.684,606.8
0,0,1,0,0.3,25,0.6,32,6,43,-100,105,167,43.5,81,0,0.3,33.411,497.9773939
1,1,0,0,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,48.365,8720.433141
1,0,0,0,1.4,17,0.8,34,6,167,34,86,667,23.3,67,418,1.4,47.499,1796.333333
1,0,0,0,0,3,0.6,23,0,40,0,4,250,23,40,0,1.4,48.348,1765.377143
0,0,1,0,1.4,17,0.8,34,6,84,-33,86,334,36.6,34,418,0.7,38.63,1412.003571
0,0,1,0,0.7,17,0.8,34,6,84,34,43,667,23.3,34,836,0.7,50.857,619.2615385
0,0,0,0,0.7,17,0.8,34,3,84,34,86,334,36.6,34,418,0.7,38.604,1093.442424
1,0,0,0,0.7,17,0.8,17,6,84,34,86,667,36.6,67,836,0.7,41.714,468.42
0,1,0,0,0.7,17,0.8,34,6,167,34,43,667,23.3,67,836,0.7,50.946,2036.325203
