Spout_wait,Spliters,Counters,Throughput+,Latency-
1,1,14,6851.1,398.64
8,5,15,7139.4,388.28
60000,5,4,183.33,38042
100,4,4,7447.4,388.17
60000,5,1,187.5,45329
9,1,8,4690.6,508.07
5,5,15,10726,272.57
6,5,14,10222,265.37
6,4,11,10336,262.61
10,5,12,7056.2,387.88
60000,4,18,172.8,35972
1,1,11,8100.7,354.71
4,1,14,7206.7,356.11
100,1,16,5132.9,547.44
100,5,11,7366.4,387.21
7,4,1,8952.6,318.18
1000,2,12,2622.9,1031.9
3,6,16,10578,256.17
5,2,10,8966,299.66
60000,1,12,135.67,50734
9,3,18,7337.9,367.56
1000,1,9,2568.9,1089.3
100,6,13,6797,377.58
9,6,10,7196.9,374.56
2,3,1,10600,276.16
6,2,17,9418.9,315.27
10000,5,5,380.38,7246.1
4,5,11,10420,276.03
7,1,4,6970.3,399.57
1,2,16,8767.5,328.65
100,3,9,7285.8,406.98
6,3,8,10216,275.95
5,2,6,9051,304.56
10000,4,15,376.06,7556.4
1,5,6,9755.6,278.02
60000,4,10,161.17,33725
4,1,8,7815.3,369.17
1,4,5,9442.7,286.84
1000,1,17,2517.2,1030.1
7,5,2,7644.9,360.56
10,6,17,7865.8,345.81
2,5,16,9752.6,274.27
3,2,16,8445.6,305.8
1000,3,9,2607.7,1017.1
6,2,10,9937.1,303.08
1000,1,16,2347.6,1079.6
6,6,17,10291,263.74
2,2,2,8928.3,308.45
9,6,11,7398.4,365.48
2,1,9,7277.6,394.18
2,2,13,9511.7,307.6
8,4,14,7224.8,366.85
9,2,15,6728.9,417.83
1,4,3,9322.5,305.17
60000,2,15,280.67,37033
8,5,12,7145.5,382.37
10,6,5,7353.6,394.8
6,1,7,7319.7,377.65
5,3,9,9320.8,283.37
3,4,18,10870,262.58
9,5,14,7566.9,367.8
10,5,15,7541.1,374.31
8,3,4,6978.1,375.94
5,6,17,10154,255.25
1000,4,1,2901.2,928.29
100,3,18,6515.4,376.79
2,4,7,10244,276.14
1,3,7,9484.2,281.69
4,3,15,10333,269.23
2,6,8,9782,266.13
10000,2,15,290.47,8631.6
100,2,2,6929.5,425.4
2,3,12,10573,274.53
7,6,5,7052.4,404.31
2,4,16,9921.8,273.4
3,1,8,6885.3,401.21
3,6,3,9602,278.48
60000,1,1,157.67,51412
60000,6,10,193.5,38324
9,4,10,7582.3,375.42
3,2,7,8996,320.99
2,6,6,10483,277.88
10,4,7,7288.2,370.41
1,5,10,10737,287.83
4,4,10,10039,280.77
9,4,4,7433.4,389.26
10000,1,15,303.75,8943
60000,5,2,135.33,47114
7,6,4,6866.2,400.62
3,2,8,9001.6,321.19
5,6,6,9925.5,278.07
9,6,2,7648.4,361.39
2,1,8,7137.8,394.49
5,3,15,10318,270.7
6,3,2,11026,269.94
1,5,8,9987.5,274.23
9,6,1,8159.4,346.68
60000,5,3,275,46442
1,4,1,10382,276.56
1,3,6,9793.3,294.35
8,1,15,5300.6,534.23
7,3,9,8446,325.83
2,2,3,8500.1,333.37
10000,4,17,322.44,7527.8
60000,3,16,145.67,45113
5,5,11,10332,272.71
3,4,2,9358.3,291.39
1,2,1,7776.9,364.95
10000,2,11,317,8391.3
1000,1,13,2464.9,1043.1
60000,2,14,168.4,50017
100,1,11,5031.5,577.44
5,2,15,9057.3,298.46
2,1,16,6403.8,403.02
9,6,5,6481.4,377.06
60000,2,12,264,45772
4,5,6,9470.7,293.76
1000,4,8,2589.7,955.41
8,4,2,7882.6,357.75
4,2,4,8226,325.08
6,2,2,9638.7,304.03
5,4,17,10386,262.97
6,5,6,10328,281.72
60000,2,1,185.8,46488
1000,3,13,2621.9,954.4
6,2,4,8140.9,337.47
2,3,7,9986.8,288.98
60000,5,9,354.5,28380
1000,1,6,2534.9,1126.5
10000,4,16,333.94,7605.7
10,4,12,7748.2,355.59
6,4,4,9764.6,298.01
6,6,12,10517,264.54
5,1,18,7088.4,385.79
3,1,15,6770.2,375
60000,4,16,168.4,36534
6,3,10,10389,273.26
60000,3,17,179,45269
8,5,2,7263.9,397.46
100,6,3,7332.2,389.48
3,6,8,9541.1,265.4
4,6,3,9664.1,273.34
1,3,1,10114,286.39
10,6,12,7425.9,391.92
6,3,5,10323,275.09
7,3,7,8550.3,329.8
9,2,14,6777.8,416.57
8,2,4,6041.8,454.06
9,3,9,6852.9,396.82
100,3,5,7052.3,397.11
1,4,11,9834.2,275.67
100,6,5,6880.9,381.31
4,1,4,7400.8,392.03
10,3,15,7215.2,364.48
100,4,11,7730,378.28
60000,3,12,129.67,52729
9,1,5,4805,589.18
5,4,18,10493,264.68
8,3,8,6950.6,390.34
1,2,6,8216,325.32
60000,2,5,316.33,48978
7,4,9,8255.1,335.19
9,3,8,6981.4,397.56
60000,3,2,173.2,53596
60000,4,11,173.6,38099
2,3,9,9482.3,278.57
9,5,12,7719.5,359.75
7,1,14,7651.6,381.9
8,3,10,7443.5,365.17
1000,6,4,2621.8,955.26
6,2,18,9296.2,295.66
2,2,14,8935.4,296.31
9,5,13,7340.5,378.22
4,5,1,10354,281.03
6,1,1,5784.8,460.76
10,3,8,7122.6,375.03
5,5,3,10165,289.44
7,3,6,8394.2,336.58
6,3,12,10711,266.89
10,4,17,8057.2,353.39
5,4,5,10715,281
10,3,3,7166.2,376.83
2,3,3,9116.2,292.05
10000,5,1,349.94,7465.9
7,5,17,7779.9,360.89
10000,2,17,339,8348.5
60000,4,3,141.67,41452
6,4,8,10342,271.63
4,3,9,9902,287.6
6,1,5,7287.7,387.19
8,5,14,7365.6,376.65
5,6,16,11048,260.3
100,4,1,7679.9,366.3
1000,5,13,2579.3,965.29
1000,5,15,2890.9,982.59
5,1,9,7914.9,359.68
10000,1,16,288.62,8788.1
10,1,10,4875.7,547.24
60000,1,11,185,44398
6,3,7,10089,278.01
2,2,11,9173.2,293.55
6,1,8,7328.4,388.29
100,6,12,7975.6,365.3
10000,4,13,315.12,8303.2
5,1,12,7766.3,362.41
4,5,2,10301,287.26
5,5,9,9010.1,275.18
4,1,7,7383.9,404.74
10,1,11,5441.4,550.86
3,2,3,9098.4,320.83
2,2,18,8596.1,318.52
1000,6,13,2898.9,928.59
10,1,8,5448.4,501.27
7,4,8,8417.2,336.47
1000,4,7,2656.2,938.07
100,2,6,6780.3,434.14
10,3,6,7213.7,380.23
9,2,6,6573,421.18
7,5,9,7303.7,416.07
3,1,14,7541.8,381.84
9,1,17,4962.8,538.3
1000,6,12,2803,920.78
2,5,1,9988.7,275.29
100,2,16,6417.4,420.13
7,1,3,7360.1,370.6
2,5,15,10500,263.62
3,4,11,10263,275.95
9,4,14,7768.4,355.27
60000,6,2,196,32416
6,3,18,10569,258.36
5,3,10,9514,265.12
60000,1,16,222.75,53482
2,5,14,11141,263.75
3,4,6,9809.7,283.1
6,4,17,9294.5,260.29
100,5,6,7359.9,376.8
7,2,3,6712.4,387.2
2,2,6,8798.1,313.69
2,4,5,10334,276.15
2,6,5,9845.1,281.18
10000,4,4,329.38,7653.3
3,6,15,10522,255.39
5,2,1,8603.9,319.57
1000,3,3,2816.9,1156.3
6,2,7,8932.6,322.17
5,3,8,10253,281.64
60000,3,18,153.17,32438
5,4,11,10364,275.18
3,1,4,7133,398.76
1000,6,5,2780.5,959.88
