Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,15,8892.3,326.32
10,1,5,5130.2,540.02
2,5,13,10370,292.02
10,2,10,6468.6,425.57
10000,5,18,344.44,6687.1
7,3,12,8668.9,329.98
6,1,2,7176.1,389.89
8,5,2,7263.9,397.46
6,6,16,10634,269.44
10,4,6,7327.6,375.2
60000,6,17,186.83,29035
1,4,16,9896.1,275.03
60000,1,8,179.5,39938
100,5,11,7366.4,387.21
5,5,10,11213,264.16
60000,2,5,316.33,48978
2,1,2,6687.2,415.58
100,2,13,6807,429.22
10,3,3,7166.2,376.83
10000,1,6,328.19,8206.2
100,1,9,5112.9,511.14
4,6,8,10438,276.92
100,4,11,7730,378.28
10,2,8,6597.9,414.13
100,2,12,6531.1,414.47
2,3,15,10237,281.06
9,1,17,4962.8,538.3
5,2,1,8603.9,319.57
60000,4,16,168.4,36534
10000,4,14,328.25,7699.9
6,6,9,10324,272.49
5,2,12,9173.6,311.36
10,3,12,7741.9,370.35
60000,5,13,389.67,36913
4,1,5,7387.5,377.45
2,4,12,10073,270.19
10,5,10,7435.9,380.02
2,5,15,10500,263.62
100,1,3,5344.1,550.13
3,1,7,7531.6,379.98
4,1,13,7432.4,369.06
10000,4,13,315.12,8303.2
9,6,2,7648.4,361.39
10,3,10,7370.8,359.27
6,3,11,10323,282.02
10,6,9,7103.6,346.65
4,6,14,10710,264.8
1000,3,18,2843.5,953.74
1000,2,15,2567.2,981.25
10000,6,6,391.69,6962.4
1000,2,9,2774.8,1000.9
60000,5,17,153.8,46575
9,3,3,6986.5,391.52
60000,5,11,204.5,44707
6,2,2,9638.7,304.03
100,4,7,7155.1,380.66
60000,4,17,235.5,36860
9,5,1,8120.2,391.93
10,6,7,7783.2,371.48
1000,6,2,2809.9,958.99
7,3,16,8907.2,327.48
2,1,15,7048.7,366.02
4,3,6,10230,302.15
10000,2,2,293.31,8393.9
5,6,14,11086,258.97
10000,5,4,349.5,7478.9
60000,4,8,158.83,34269
8,2,10,6736.2,422.44
4,6,17,10620,249.67
2,1,12,7380.2,393.2
60000,4,13,172.33,46562
5,3,18,10428,272.6
7,3,18,8880.5,307.45
1,2,7,8878.6,313.45
60000,6,11,402.67,38815
4,1,3,6588.1,391.5
9,4,10,7582.3,375.42
1,3,9,9381.8,265.39
4,2,18,8951.6,300.71
2,2,15,9096.3,299
6,4,11,10336,262.61
4,3,16,10000,272.82
3,2,14,8941,317.36
4,6,7,9926.3,276.04
6,1,8,7328.4,388.29
1000,2,12,2622.9,1031.9
9,3,8,6981.4,397.56
5,5,16,10628,261.41
7,2,11,7259.2,403.07
6,6,12,10517,264.54
7,1,17,6404.4,437.42
7,6,14,7123.8,374.54
1000,5,13,2579.3,965.29
6,2,8,8832.7,310.97
8,1,4,4869.4,608.24
3,5,7,9518.4,276.95
6,1,6,7543.1,372.84
10000,3,15,339.12,8505.1
8,4,14,7224.8,366.85
100,5,6,7359.9,376.8
6,5,10,9881.7,275.11
9,3,14,7495.2,371.29
5,6,17,10154,255.25
10,4,5,7143.1,413.38
5,2,11,9060.4,313.2
6,5,13,10392,266.21
8,6,16,7835.5,365.47
3,2,1,8315.9,326.32
10000,2,12,365.81,8057.2
7,3,13,8846.9,317.33
5,5,14,10197,269.41
1000,3,16,2683.3,933.95
4,3,8,9549.2,264.45
6,2,1,8681.1,330.98
9,2,2,7196.9,407.95
60000,1,17,203.2,36592
10,4,11,7397.4,364.49
1000,3,9,2607.7,1017.1
10000,6,8,356.75,7131.7
1000,4,17,2779.1,946
3,4,1,10634,269.51
1000,1,12,2533.2,1096.9
10000,4,18,367.2,8182.4
100,2,1,6563.2,460.2
6,3,18,10569,258.36
7,4,2,9058.4,305.6
9,5,2,7576.9,375.17
60000,2,13,171.8,46373
8,5,15,7139.4,388.28
9,2,9,6113.5,452.85
5,6,13,10116,273.84
4,5,16,10253,259.36
1000,3,2,2919.6,940.2
