Spout_wait,Spliters,Counters,Throughput+,Latency-
1,3,9,17202,205.13
5,5,11,19349,194.77
2,3,5,15768,229.09
1,3,4,14334,248.43
9,1,14,17554,185.15
2,6,12,19354,201.68
1000,5,16,3099.8,787.33
100,3,5,14891,196.59
1,1,16,12781,250.88
6,2,12,16895,181.01
10,4,18,21246,167.25
8,4,14,19128,185.12
100,4,2,13006,253.35
9,2,4,15208,213.92
9,1,16,14631,214.6
4,6,7,16851,214.25
5,6,13,19954,193.66
6,1,13,14391,220.76
5,2,13,19214,170.21
4,2,4,15091,228.56
100,3,4,15172,201.62
10000,3,8,671.12,5990.3
5,5,16,19334,173.59
10,6,1,9863.8,337.42
4,3,4,14536,225.14
3,2,14,17518,193.89
6,4,3,14833,225.02
10,5,18,21809,172.16
5,6,14,19500,186.76
4,3,17,21605,160.5
5,1,3,13658,241.24
100,5,15,20744,168.1
100,5,9,18929,192.09
5,4,11,18231,196.1
100,5,3,15336,213.83
5,3,15,20419,169.51
5,6,4,16099,204.13
10000,1,18,402.53,8797.5
100,1,17,18676,174.21
8,3,10,18431,183.2
5,5,7,17570,193.77
9,3,3,15559,216.05
2,1,15,13883,240.04
4,4,1,9527.2,357.96
3,5,10,18636,168.4
6,6,2,13653,232.69
2,2,18,17493,186.91
7,5,15,20839,164.74
7,4,12,19658,188.02
3,1,12,13273,245.45
1,4,8,16533,212.25
1,5,16,19524,195.03
1,6,7,14952,211.67
7,1,17,19227,166.98
7,2,5,14956,217.23
8,3,16,19473,162.89
2,5,7,16456,201.11
3,3,6,15827,213.03
10,1,4,13309,237.03
9,4,16,20019,185.49
9,2,16,19705,183.72
6,6,10,19108,179.76
7,3,14,18691,191.71
3,1,3,12566,272.99
6,3,9,18325,199.12
100,4,10,18951,185
1,1,5,12999,237.04
5,6,5,16610,217.29
6,2,17,20425,167.99
9,3,6,17466,192.62
10,5,5,16406,195.69
2,3,13,18608,221.8
8,3,6,16310,205.86
1000,3,12,3234.8,819.08
3,3,12,19040,187.35
100,4,11,18792,194.7
6,2,15,18242,192.63
10,5,3,15861,204.87
8,4,10,19286,175.81
10,4,14,18964,170.48
9,1,10,14253,225.36
5,6,9,18926,185.28
6,5,16,19668,167.11
9,3,8,17857,197.01
5,5,12,19529,169.53
7,2,11,18081,183.8
3,3,13,19845,176.05
10,6,12,21156,164.13
10,4,1,9717.5,316.82
1000,5,7,3257.4,806.53
2,3,9,17332,196.91
1,6,17,20024,176.57
9,4,11,19424,185.42
3,1,13,13984,227.01
3,5,14,19311,222.4
2,4,12,19018,196.45
8,4,17,21847,168.13
7,4,9,17595,192.87
7,6,15,21385,186.39
8,5,7,17365,185.84
4,2,14,18417,174.34
10,4,15,22101,187.55
10000,2,7,619.18,4173.2
4,6,3,15333,212.5
6,5,9,18479,189.62
6,4,16,20350,184.46
4,5,13,19578,194.42
4,3,7,16810,198.19
10,6,3,16316,193.64
4,3,16,19030,205.3
100,1,14,18060,178.85
7,3,11,18362,178.51
10,1,2,12554,267.27
4,5,8,17204,204.36
6,1,18,14273,230.71
1,3,16,18801,194.37
1000,1,7,3058.1,941.23
100,1,18,14237,226.72
1000,4,5,3062.4,801.36
1000,2,16,2900.9,860.72
100,4,13,19334,179.21
8,1,17,19303,169.5
4,2,7,16783,211.13
100,2,10,19895,175.71
10,5,10,18769,186.53
4,2,9,16004,202.22
9,1,3,13217,238.17
1000,3,3,3096.6,882.97
4,4,4,15290,222.45
5,3,13,18910,201.25
1000,4,11,3401.1,792.82
8,5,4,16335,200.46
6,1,15,15014,207.14
1,2,8,16267,241.35
5,1,13,14360,239.35
8,1,7,13003,236.51
6,5,11,19788,174.54
10,2,2,12349,254.6
10,1,7,13938,245.03
10,6,16,21072,163.99
1000,1,8,2958.1,932.37
100,4,17,20325,150.78
8,3,3,15210,201.94
2,2,1,9093.2,355.89
2,5,1,8853.8,354.76
4,6,18,21759,174.67
1000,2,2,2917.5,911.22
3,1,1,8220.5,404.54
8,4,13,19675,192.49
7,2,4,15370,217.43
5,3,7,16631,207.19
1000,3,13,3136.9,821.6
1,3,14,17396,220.63
10000,2,9,579.38,6812.1
8,5,5,16135,206.76
1,3,2,11995,284.51
6,5,4,15472,217.54
4,2,6,14720,224.19
10000,1,17,452,6381.3
1000,6,4,3206.2,798.38
1,3,3,13484,246.75
100,4,3,14542,210.82
8,2,15,17962,176.82
8,5,6,15912,205.28
5,3,5,16101,221.88
9,5,2,13537,243.27
2,1,11,16112,198.53
4,6,1,9039.4,344.91
7,6,7,17468,199.58
3,3,8,17085,212.64
9,2,8,17610,200.53
6,5,12,19148,171.1
3,2,2,12331,265.24
7,6,4,16247,214.49
6,2,16,19615,168.46
1000,4,8,3231.3,807.8
1,2,10,16738,221.13
8,3,8,17876,200.75
7,1,5,13982,226.03
4,4,8,17659,184.96
1,2,2,11514,283.68
1,5,1,8381.5,402.22
100,2,18,19203,191.8
4,3,2,13013,257.58
5,5,10,20077,177.23
4,4,11,19209,184.26
2,3,1,8506.4,352.62
10,1,9,13426,241.89
2,1,6,12043,254.55
100,5,4,15194,217.83
2,2,10,17373,194.83
2,2,13,17908,207.82
10,2,1,9113.5,346.29
8,6,14,19744,205.88
5,3,4,15676,226.06
6,1,8,15459,211.54
100,6,8,16596,187.27
7,4,10,19459,169.25
3,2,10,17240,186.49
8,2,6,15545,221.02
100,2,17,18829,166.87
5,4,18,21155,175.06
1000,2,8,2965.1,837.77
4,3,13,19103,192.35
2,6,17,21842,153.76
1000,1,18,3027.8,921.52
4,4,5,16262,206.77
4,4,7,16742,210.53
5,4,1,9285.2,331.36
8,6,5,16973,205.63
5,4,9,18056,176.21
7,4,16,19656,172.61
2,6,8,17343,202.27
4,6,15,20591,173.86
2,3,12,18862,190.63
1,5,17,20391,176.12
4,3,3,14984,212.78
8,5,17,21828,156.42
9,5,8,17788,206.04
10,4,10,19437,177.05
8,3,18,20694,161.8
100,4,5,16116,201.95
8,1,15,14442,214.87
10,5,16,20338,168.89
2,3,4,14668,243.64
5,2,10,18282,181.31
3,3,16,19103,172.01
2,5,3,14911,216.68
4,3,11,18561,201.79
8,4,12,20574,178.1
10000,2,2,488.69,7129.9
5,4,13,19623,186.37
7,5,8,17780,192.18
3,3,5,15029,225.43
8,6,12,20300,172.5
1000,6,2,3207.9,851.97
4,5,16,18676,189.39
100,4,14,19635,169.76
3,6,13,19814,191.11
7,2,2,12429,247.83
4,1,16,14891,217.78
2,2,11,17310,205.18
2,2,5,14916,228.45
