No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
1,0,0,0,0.7,17,0.8,17,6,84,34,43,667,23.3,67,418,0.7,47.313,1800.28381
0,1,0,0,0.7,17,0.8,34,3,167,34,86,334,36.6,34,836,0.7,40.145,1298.876543
1,0,0,0,0.7,9,0.8,34,3,84,34,86,334,36.6,34,836,1.4,43.692,312.4857143
0,1,0,0,0.5,13,0.3,13,0,250,50,0,1000,30,51,313,1,41.497,4049.525194
0,0,0,0,0.7,9,0.4,34,6,167,-33,43,334,36.6,34,418,1.4,37.419,1360.391138
0,0,0,0,0.7,9,0.8,34,6,84,-33,86,667,36.6,67,418,1.4,39.002,1395.297766
0,0,0,1,0.7,9,0.4,17,6,167,-33,86,667,36.6,67,836,0.7,38.762,598.7384615
1,0,0,0,0.7,17,0.4,17,6,84,-33,43,667,36.6,34,418,0.7,40.462,1429.842857
1,0,0,0,0.7,17,0.8,17,6,167,34,43,334,23.3,67,418,0.7,47.286,1802.032381
0,0,0,1,1.4,17,0.8,34,6,84,34,43,667,23.3,34,836,0.7,50.993,670.3357143
0,1,0,0,1.4,17,0.8,17,3,167,34,86,667,36.6,34,418,0.7,38.519,3673.578082
0,0,1,0,1.3,4,0.5,17,3,30,-27,6,320,26.7,51,0,1.1,44.315,1785.485714
1,0,0,0,1.4,17,0.4,34,6,167,34,86,667,36.6,34,836,1.4,46.343,467.73
0,0,1,0,1.4,17,0.8,17,6,84,-33,86,334,23.3,67,836,1.4,51.639,773.71875
0,0,1,0,0.7,17,0.8,17,6,84,-33,86,667,36.6,67,418,1.4,39.018,1401.332143
1,1,0,0,2,13,1,26,0,1,50,32,751,30,51,0,2,43.909,1482.841379
0,0,0,1,1.4,17,0.4,17,6,167,-33,43,667,23.3,67,418,1.4,46.056,1921.500877
0,0,1,0,1.4,9,0.4,34,3,167,34,86,667,23.3,67,836,0.7,49.681,501.1515152
0,0,0,0,1.4,9,0.8,34,6,167,-33,86,667,36.6,67,836,0.7,40.489,554.8787037
0,0,1,1,1,1,0.6,23,3,40,0,4,250,23,40,0,0,32.997,2147.437209
0,0,0,0,1.4,9,0.8,34,3,167,-33,86,667,36.6,34,418,0.7,38.609,1242.496
0,0,1,0,1.4,17,0.4,34,3,84,34,86,667,23.3,67,418,1.4,45.842,1308.461538
0,0,1,0,0.7,9,0.4,34,3,84,34,43,334,36.6,67,836,0.7,39.899,352.625
