Max_spout,Spliters,Counters,Throughput+,Latency-
1000,2,17,69097,127.68
10000,1,9,64300,1468.8
100,6,6,46332,21.147
10,3,2,32680,3.058
1.00E+06,4,15,56222,821.53
100,4,12,50747,19.686
1.00E+06,1,18,82514,44566
10,3,11,30027,3.3538
10,5,15,28524,3.5358
1,5,4,6534.9,1.5195
1.00E+05,2,7,65050,11657
1000,1,8,53505,174.83
100,6,14,48914,19.031
1.00E+05,3,18,58816,812.4
1000,2,16,63510,116.06
1.00E+05,3,4,53934,1229.4
1000,6,9,47213,181.57
1000,5,17,59520,172.09
1,5,14,6400.4,1.5555
1.00E+06,1,10,73506,40071
1.00E+05,6,16,47476,535.45
100,5,5,45951,22.136
10000,2,6,64663,1539
1.00E+05,6,10,44348,551.68
1,2,18,5351.2,1.8451
1.00E+05,4,11,55317,784.34
100,1,16,55413,17.56
1,1,16,5283.2,1.9688
10000,1,16,65010,1635
1.00E+06,3,18,57632,871.26
1,3,5,7130.9,1.4207
1.00E+06,3,6,55815,784.2
1.00E+05,3,5,50951,825.53
1000,3,2,60799,166.47
1,1,7,5377.6,1.8759
1000,2,12,62880,143.2
10,1,11,27273,3.5566
10,2,9,30945,3.2195
1,1,11,5300.4,1.9305
10,5,5,31592,3.2717
100,6,18,45666,19.374
1.00E+05,5,11,54720,827.53
1000,1,6,55423,176.69
10,1,17,27657,3.6694
1.00E+05,2,12,79475,10377
100,4,16,52702,18.764
10000,5,1,26744,1486.5
1.00E+06,3,15,59941,860.92
100,5,17,53022,18.921
1000,3,10,55308,184.64
10000,3,10,54797,816.4
1.00E+06,6,2,53945,447.48
1000,5,13,59666,171.3
10000,5,12,56196,775.45
1000,1,15,65559,146.59
10000,1,7,59942,1727.8
100,2,12,54774,17.333
10000,2,1,37052,2735.3
1.00E+05,3,6,54630,831.75
100,6,16,46773,19.903
1.00E+06,1,5,69014,48267
1.00E+06,5,5,48852,821.36
100,6,12,47366,20.042
1.00E+05,3,16,59252,868.23
10000,2,2,48986,2043.7
1.00E+06,2,5,63131,81802
1,5,8,7004.2,1.4586
1,4,13,6370.2,1.563
10000,4,16,58658,799.13
1.00E+06,6,10,45823,549.69
1000,1,10,58738,157.47
10000,3,8,58858,748.62
1.00E+05,4,17,58359,895.5
1.00E+05,6,4,43977,662.96
1000,2,11,61353,156.71
1,2,5,5846.6,1.8195
100,5,11,53875,18.737
100,1,15,54676,16.838
10,6,17,29777,3.3335
1.00E+06,1,14,95094,36603
10,2,10,31649,3.1989
1,5,11,6673.1,1.5382
1000,6,13,48802,169.2
1.00E+05,6,17,44254,652.28
1,1,15,5257.5,1.9272
1.00E+05,2,15,81320,10245
1.00E+06,5,7,49609,887.94
100,5,9,52754,19.392
10000,4,5,44606,876.83
1.00E+05,4,10,54938,759.54
1,5,13,6373.1,1.5647
10000,5,10,56353,805.67
10,5,7,29903,3.374
10000,1,17,61870,1643
1.00E+05,5,13,53807,840.33
1000,1,17,64267,155.39
10,6,7,31102,3.1728
10,4,16,28586,3.4746
10000,5,13,55044,791.56
1000,6,15,49308,170.22
1.00E+05,4,16,57492,860.13
10,3,13,29956,3.3254
1.00E+06,5,1,28155,1546.7
100,6,5,46010,21.097
1.00E+05,6,14,45790,487.01
1,2,4,5775.6,1.7408
10,5,14,28961,3.4509
100,5,18,51769,19.344
1.00E+06,5,4,34482,992.83
1,4,1,6764.7,1.477
10000,3,11,58125,823.45
10,3,9,30268,3.358
100,1,8,51198,20.136
1000,6,6,44860,196.18
1000,3,11,58614,169.62
10,2,8,31045,3.2466
1000,4,1,52846,187.36
1000,3,5,50915,198.33
1000,6,14,51732,161.42
10,5,9,30321,3.4058
10,6,12,31526,3.1931
10000,6,2,53858,425.77
100,6,10,45027,21.197
1.00E+06,4,1,73975,27361
1.00E+06,2,8,80544,30348
1.00E+06,1,9,82905,33086
1.00E+05,6,8,47573,476.85
10,6,4,32233,3.1626
1,4,14,6071.9,1.6306
1000,4,8,53299,191.88
10,3,18,29004,3.4422
10,6,2,34466,2.9167
1000,2,9,57605,168.94
10,1,3,28894,3.4678
1,3,10,6839.8,1.5172
100,5,1,30879,32.695
10000,3,17,55429,816.52
10000,1,10,64422,1472.5
1.00E+05,5,1,28325,1347.7
1000,4,10,55124,184.06
10,3,8,30063,3.3333
100,3,15,54598,18.623
100,3,14,55033,18.287
1.00E+05,2,14,75299,10531
1.00E+05,1,10,65424,13340
10,1,5,28189,3.5178
10000,5,17,56302,789.22
1.00E+06,4,4,41062,897.43
1000,2,15,66965,136.33
10,3,15,30182,3.3306
100,5,13,50365,19.829
1.00E+06,2,16,69749,309.65
100,4,2,33592,30.38
1000,6,7,40440,224.07
100,5,14,50797,19.589
1.00E+05,2,16,70660,503.57
1.00E+05,2,4,51258,18328
1,3,12,6589.5,1.5266
1.00E+06,6,14,48325,518.26
1.00E+05,3,3,43551,806.48
10000,5,6,49070,855.65
1000,1,16,70644,142.51
1.00E+05,2,11,76492,11936
10,1,9,28657,3.4184
1,2,2,5801.6,1.7259
1000,3,15,57738,170.5
10,1,6,28862,3.5443
1,2,1,5698.4,1.8184
1,6,12,7165.7,1.4295
10,2,18,30311,3.3197
10000,3,1,51479,1811.1
100,6,8,47814,19.547
1,1,1,5434.7,1.8632
1,3,4,7463.5,1.3638
1,6,13,7197.3,1.415
10000,6,8,48377,453.5
1.00E+06,5,15,54619,965.73
10,4,4,30830,3.2615
1,6,1,7226.1,1.404
10000,3,5,52020,816.86
1.00E+05,3,1,49647,15033
10,6,16,30727,3.2578
1.00E+06,6,12,45814,514.16
100,2,16,57972,16.279
100,5,10,52505,19.357
1000,6,1,51216,176.28
1.00E+06,3,8,58117,812.82
10000,6,18,46995,591.56
10,6,1,30328,3.3034
100,4,17,53212,19.881
1,1,17,5190.9,1.9543
10000,1,12,62552,1539.4
1000,1,9,63205,143.47
1000,4,6,51426,203.82
1.00E+05,1,13,65445,14273
1.00E+06,6,4,45085,653.92
1000,2,10,56649,177.42
1.00E+05,3,17,54411,883.79
1000,4,4,43890,231.82
1,2,8,5534.4,1.8247
1,1,3,5529.9,1.8618
1.00E+06,4,3,37308,963.54
10,6,9,31656,3.1751
10,4,1,28420,3.4374
10,2,1,28180,3.5385
10,1,4,28996,3.4218
1,3,11,6678.2,1.5247
1000,1,13,67571,146.65
1.00E+05,3,14,59394,791.86
10,4,6,30674,3.274
1,4,9,6256.8,1.6328
1.00E+05,1,3,59297,15169
1.00E+06,3,9,58277,775.45
10000,4,15,55474,803.04
10000,1,3,56933,1808.1
10000,2,14,75596,1100.8
1.00E+06,1,1,66418,91578
10,5,13,28871,3.541
1000,1,3,53398,197.34
1000,5,2,38185,266.02
1,6,4,7690.8,1.3
1,3,2,7468.3,1.3264
100,2,5,47051,22.11
10000,4,3,36455,1007.8
1,4,10,6328.6,1.6178
100,3,2,51763,19.574
10000,2,11,73286,1183.4
10,3,4,32064,3.1989
10000,4,11,54605,791.7
10000,3,3,40776,833.19
1.00E+05,2,5,61746,14625
1.00E+05,2,6,62921,14513
100,5,8,52163,18.834
10000,6,13,46248,522.78
10,2,7,31642,3.2213
1.00E+06,6,3,43784,874.17
10,5,2,31548,3.1333
10000,1,18,64152,1565.8
10000,5,14,56405,820.87
1,4,4,6916.1,1.4471
1000,3,3,45915,222.66
1.00E+05,2,13,76190,789.55
100,4,9,49746,19.719
1.00E+05,3,8,57748,737.65
1.00E+06,4,12,53634,920.88
1000,5,1,30328,339.94
1.00E+05,6,18,47520,601.95
100,1,12,53898,17.537
10000,3,7,49894,777.49
1.00E+05,5,16,54569,931.08
