Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,15,20288,160.6
9,1,17,18035,183.24
6,5,12,19148,171.1
3,5,3,14910,229.53
6,2,6,14991,214.92
10000,2,17,565.82,6729.5
3,6,4,15466,220.31
4,4,11,19209,184.26
2,3,7,15743,201.25
100,3,14,19574,186.71
7,1,16,14295,229.42
6,6,10,19108,179.76
100,6,18,20398,177.98
7,4,14,19196,184.24
100,5,7,17630,176.34
8,5,18,20587,168.9
8,4,16,19698,177.73
2,4,10,18969,194.84
10000,2,2,488.69,7129.9
1000,6,13,3438.6,748.1
6,3,9,18325,199.12
9,3,11,19562,171.72
1000,6,1,3037.1,920.68
1,4,17,19895,181.35
1000,2,4,3032.6,855.55
5,2,13,19214,170.21
1,2,14,17417,206.11
9,2,13,19210,178.14
1,5,9,17086,205.78
100,5,10,19647,169.28
7,5,3,15416,206.68
1,1,14,15891,198.18
7,4,5,16245,205.76
3,2,3,12472,259.6
3,3,17,20360,174.83
1,2,3,12493,261.6
4,3,9,18216,178.78
6,6,17,22255,185.37
1000,4,3,3042.7,833.36
7,1,11,17033,188.47
3,2,15,17707,197.79
100,4,5,16116,201.95
6,2,13,19408,170.62
10,3,2,12344,243.08
6,4,16,20350,184.46
7,6,1,9488.6,335.92
9,6,2,13645,223.74
8,4,8,17532,199.11
10,4,5,17027,194.44
7,2,11,18081,183.8
