Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,10000,100,6,3,100,25881,3437.7
3,10,1,3,6,1000,17469,20.229
1,2,10,1,1,10,1812.1,11.411
3,10,2,3,6,100,18617,17.469
3,10000,3,3,12,100,17980,35113
1,10000,10,6,12,100,29012,3176.2
1,1000,3,3,1,1000,10743,972.15
3,1,100,3,1,1000,296.19,100.44
1,10000,2,6,6,10,26797,3672.4
3,10,3,6,12,100,17726,18.875
1,1,3,6,6,100,2011.5,5.0026
3,10000,10,6,3,10,6390.7,43258
3,100,10,2,12,10,17045,202.14
1,1000,2,2,6,10,18478,623.41
3,10000,100,2,12,10,14502,24119
1,1,100,3,1,1000,101.29,100.43
3,100,2,2,1,100,8711.8,372.82
3,10,3,1,3,1000,14078,24.294
3,1000,100,1,12,1000,19805,1756.6
3,100,1,2,3,1000,11894,273.92
1,100,3,3,3,10,13553,82.262
3,100,3,3,12,10,19333,197.36
3,10,2,3,3,10,16736,18.992
3,100,2,1,12,100,13918,230.95
1,2,2,3,3,100,4296.8,4.6903
3,2,2,3,6,1000,9568.4,6.527
1,100,10,6,1,10,9057.9,103.14
3,10000,2,6,3,10,10594,29633
1,10000,2,3,3,1000,15275,5804.5
1,100,100,1,12,1000,8643.9,121
3,10,3,2,12,100,15903,21.781
1,10,10,3,12,10,7160.4,13.665
1,2,3,1,12,100,2947.1,6.5052
3,10,10,6,6,100,17655,18.473
1,2,10,1,3,100,1776.2,10.956
3,100,1,1,3,100,12261,280.99
1,2,100,2,1,100,179,100.54
1,10,100,1,1,100,903.06,100.88
3,10000,2,6,1,10,9077,50320
3,2,100,6,1,1000,545.31,100.43
3,10,3,2,6,100,15582,20.344
1,1000,100,2,6,1000,18028,589.08
3,10,100,3,3,1000,2658.8,101.44
1,100,3,6,3,10,13350,78.361
3,1000,2,3,12,1000,28318,1481.7
3,1000,1,6,3,100,16896,2415.2
3,10000,3,6,12,100,8908.6,21874
3,1000,1,3,3,1000,19418,2031
3,2,3,3,3,1000,9253.8,6.3083
1,2,2,3,3,1000,4361.8,4.8357
1,1000,10,2,3,10,17376,636.19
3,100,3,3,1,100,9123.4,345.37
3,2,100,1,1,10,557.71,100.49
3,10,100,3,1,10,2637.8,103.27
3,1000,10,2,1,1000,5067,7067.1
1,10000,100,1,6,100,22731,4766.5
1,2,1,1,3,1000,4257.5,4.5601
1,100,1,1,12,1000,15036,70.55
3,1000,100,6,3,10,20680,1926.7
1,1000,3,2,3,10,16523,751.47
3,10000,3,1,6,100,6037.5,43301
3,1,3,3,6,100,5499.9,5.4104
1,100,3,6,6,1000,13875,77.118
1,1,100,6,12,1000,91.647,100.5
3,10000,2,6,1,100,7593.4,38748
1,1000,1,1,12,1000,16418,679.93
1,10000,100,1,12,100,24956,4522.4
1,1,2,1,1,100,2058.6,5.2346
1,10,10,3,3,100,7172.8,13.692
3,2,10,3,6,10,5341.9,10.943
1,1,2,6,3,100,2309.2,4.2981
1,10,100,6,12,1000,904.29,98.501
1,2,1,6,3,100,5353.9,3.7656
1,10000,1,1,6,1000,21412,5223.5
1,100,1,3,6,10,13252,76.981
1,10,1,2,1,1000,11260,9.5654
1,100,3,3,1,100,8443.6,123.62
1,1000,3,6,3,10,17120,650.79
3,1000,1,3,12,100,24155,1584.5
3,2,3,6,1,1000,9035.8,7.15
