Spout_wait,Spliters,Counters,Throughput+,Latency-
60000,4,12,253.5,26514
10,5,5,6923.1,390.77
4,4,14,9953.6,271.77
100,6,18,6764.2,393.93
1000,6,14,2852.4,886.55
10000,4,1,311.06,7569.5
10000,3,13,330.44,8416.9
6,3,6,9923.7,274.52
6,5,11,10056,267.52
10000,6,1,334.44,7419.6
1000,1,7,2448.1,1055.2
4,4,16,10732,269.86
9,5,5,7863.1,358.84
4,5,1,10354,281.03
8,6,8,7682.1,359.28
7,4,3,8305.5,346.67
6,4,4,9764.6,298.01
3,6,13,10919,265.52
9,6,16,6947.5,361.55
10000,2,13,322.88,8480.3
4,6,14,10710,264.8
6,1,1,5784.8,460.76
60000,2,8,286.67,45018
1,5,7,10170,275.25
4,6,15,10453,261.87
8,1,13,5159.6,544.42
10,2,6,6237.2,446.61
8,5,3,7152.4,388.87
9,6,5,6481.4,377.06
8,4,4,7454.4,382.23
1,5,5,9793.1,281.33
10000,4,9,334.19,8482.6
1000,4,5,2639.6,974.52
6,6,16,10634,269.44
7,3,1,8606.1,341.39
3,6,8,9541.1,265.4
8,6,1,7949.4,366.1
60000,3,16,145.67,45113
10000,5,6,316.76,8054.2
4,6,9,9617.6,270.86
5,1,17,7514.3,370.34
60000,2,15,280.67,37033
2,6,4,10063,273.64
5,3,9,9320.8,283.37
2,4,3,9887.3,298.91
10,2,15,7124.9,405.71
4,2,18,8951.6,300.71
1,1,2,7005.6,384.57
6,2,9,9016.8,304.82
6,1,8,7328.4,388.29
