Spout_wait,Spliters,Counters,Throughput+,Latency-
8,4,8,17532,199.11
10,1,1,8904.2,342.47
1,3,12,18268,200.34
100,2,7,17395,189.31
5,4,8,17993,197.27
1000,6,7,3115.5,816.13
2,2,5,14916,228.45
5,4,4,15607,224.25
8,4,7,17134,210.88
100,1,9,13056,239.95
5,5,2,12719,245.87
100,6,11,19693,161.26
1,3,3,13484,246.75
7,3,17,22119,155.28
7,4,18,21293,172.79
6,2,4,15164,226.93
6,1,8,15459,211.54
9,2,6,15580,212.94
8,4,2,12539,240.6
1,4,5,15173,254.59
8,1,4,12864,248.52
8,3,13,20017,184.2
9,6,4,16336,208.52
5,5,6,16195,195.66
1,4,8,16533,212.25
9,3,5,16556,213.66
3,3,16,19103,172.01
1000,4,4,3291.8,780.65
10000,2,3,449.12,8028.7
5,4,18,21155,175.06
5,3,6,16482,209.67
1000,6,5,3243.1,789.55
9,6,11,19893,180.32
7,3,9,18581,183.62
3,1,1,8220.5,404.54
5,3,3,15168,222.38
5,5,9,18204,188.49
10,1,14,17349,186.54
4,4,11,19209,184.26
4,3,5,15654,220.2
3,5,2,12773,243.79
100,6,16,20132,172.29
8,2,18,18001,197.89
10,3,17,21811,153.72
1,3,8,16550,225.83
10000,2,18,575.38,6187.6
100,1,15,15287,213.8
7,2,18,17662,201.49
8,6,10,18971,168.22
5,2,18,17639,179.81
