Spout_wait,Spliters,Counters,Throughput+,Latency-
1000,2,3,2705.5,1055.2
3,6,15,10522,255.39
1000,3,2,2919.6,940.2
60000,4,10,161.17,33725
10,4,12,7748.2,355.59
9,6,18,7413.2,385.7
5,5,2,10317,270.05
100,4,8,7476.1,375.24
10000,3,3,310.12,8731.1
5,3,16,9996.8,269.82
4,2,3,9095.6,309.95
60000,3,13,166.5,38699
10000,2,16,293.33,8777
7,6,5,7052.4,404.31
7,4,8,8417.2,336.47
6,1,15,7535.8,369.36
8,3,2,7493.8,364.9
100,2,18,6403.6,440.93
1,4,5,9442.7,286.84
100,2,17,6615.8,439.2
7,3,2,8739,328.06
6,6,4,10099,265.62
7,6,9,7049.3,374.65
10000,5,8,413.38,6945.1
4,6,5,9103.5,274.94
1000,5,4,2691.2,957.64
9,3,12,7145.2,388.34
100,1,10,5089.1,528.6
5,2,3,9373.9,317.21
10,1,12,5230.9,524.8
3,1,11,7784.1,361.09
10000,6,17,364.69,7246.9
10,2,12,6790.9,415
10,4,5,7143.1,413.38
10000,1,7,296.29,8830.7
2,3,10,9781.7,286
100,2,16,6417.4,420.13
6,3,13,10152,272.13
1,5,18,10506,265.69
1,1,8,6860.6,384.95
100,1,18,5255.2,522.02
60000,6,5,361.75,42481
60000,6,18,167.86,34860
1,3,18,10505,263.14
6,4,1,11047,263.03
10,3,17,7949.9,374.46
4,5,5,10181,268.24
1000,2,9,2774.8,1000.9
9,5,17,7450.8,375.95
1,1,15,7686.8,384.66
