No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,23.3,34,418,0.7,45.933,1817.407407
0,0,1,0,0.7,9,0.4,34,3,167,-33,43,667,36.6,67,418,1.4,37.518,1175.811111
0,0,1,0,1.3,4,0.5,30,3,51,-27,6,320,26.7,51,0,1.8,44.432,1890.875676
0,0,0,1,1.4,9,0.8,17,6,84,34,86,334,23.3,67,836,1.4,51.676,619.5384615
1,0,0,0,1.4,17,0.4,17,6,84,34,86,334,36.6,67,418,1.4,39.941,1261.44
0,0,1,0,1.5,9,0.1,18,3,99,-100,112,1000,10.2,46,0,1.6,52.111,1007.48373
0,0,1,0,1.4,9,0.4,34,6,167,34,86,667,23.3,67,418,0.7,45.837,1663.353535
0,0,0,1,1.4,17,0.4,34,6,167,34,86,334,23.3,67,418,0.7,45.806,1710.047059
0,0,0,0,0.7,17,0.8,34,6,84,-33,86,667,23.3,34,418,0.7,47.129,2030.303098
1,0,0,1,0.3,6,0,47,7,54,-74,18,2,41.7,60,0,0.7,37.012,319.9857143
0,0,1,0,2,3,0.6,23,3,40,-100,4,250,23,40,0,1.4,46.828,2292.26963
1,1,1,0,0.5,7,1,39,0,125,-100,0,251,40,26,0,0,28.526,2022.768815
0,0,0,0,1.4,17,0.4,17,6,84,34,86,667,23.3,67,836,1.4,49.778,564.0046296
1,0,0,0,1.4,17,0.8,34,6,167,-33,86,667,36.6,67,418,0.7,39.811,1373.441975
1,0,0,0,1.4,17,0.4,17,3,84,34,43,334,36.6,34,836,0.7,45.058,368.5791667
0,1,1,1,0.3,17,1,16,8,211,65,0,333,43.5,65,627,0,47.595,5731.087879
1,0,0,0,0.7,9,0.4,34,3,167,34,86,667,36.6,34,418,1.4,39.991,955.8
0,0,0,1,1,1,0,23,3,40,0,4,250,23,40,0,1.4,44.421,1861.964011
0,0,0,1,1.9,8,0.2,26,4,117,90,47,470,13.5,43,944,1.8,56.676,297.8857143
0,0,0,1,1,3,0.6,0,3,250,0,4,250,23,40,0,1.4,47.107,2699.140098
0,0,0,0,0.4,7,0.9,43,0,97,-95,36,936,13.5,14,0,0.9,53.188,847.4464379
0,0,0,1,1.6,9,0.8,48,6,238,-6,33,265,40.8,53,192,0.4,36.086,1482.351111
0,1,0,0,1.4,9,0.8,34,6,84,34,86,667,23.3,34,836,1.4,51.67,1912.802632
0,0,0,1,0.7,17,0.4,17,3,84,-33,86,334,23.3,34,418,1.4,46.06,1416.985714
0,1,0,0,1.6,7,0.8,34,0,8,-70,61,563,29.6,65,0,2,43.518,1639.324592
0,0,1,0,0.7,17,0.8,34,6,84,34,86,667,36.6,67,418,0.7,38.624,1299.00641
0,0,1,0,1.4,9,0.4,34,3,84,-33,86,334,23.3,67,418,0.7,45.856,1421.003571
1,0,0,0,0.7,17,0.8,34,6,84,34,86,334,36.6,67,836,1.4,43.559,470.22
0,0,1,0,1.4,9,0.4,34,6,84,-33,43,667,23.3,34,418,1.4,45.981,1781.502857
0,0,0,1,0.7,9,0.4,34,3,84,-33,43,667,36.6,34,418,1.4,37.349,1094.481818
0,1,0,0,1.4,17,0.4,17,6,167,34,86,667,23.3,67,418,1.4,45.947,5335.994231
0,0,1,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,67,836,0.7,49.716,573.4361111
0,0,1,0,0.7,17,0.4,17,3,84,34,86,334,36.6,67,418,1.4,37.739,980.9383333
0,1,0,1,1,3,0.6,51,9,40,0,4,250,23,40,0,1.4,47.129,11500.03904
1,0,1,1,1.4,21,0.9,24,7,78,12,90,718,19.2,87,0,0.5,50.097,1196.936836
0,1,0,0,1.4,17,0.4,17,6,84,-33,43,334,23.3,67,418,1.4,46.069,5721.013636
0,1,0,0,1.4,9,0.4,17,6,167,-33,43,334,36.6,67,418,1.4,37.482,4133.168724
0,0,1,0,0.7,9,0.8,34,3,84,-33,43,667,23.3,67,836,1.4,51.632,621.5692308
0,0,0,0,1.4,9,0.4,17,6,167,34,86,334,36.6,34,836,0.7,39.748,462.8462626
0,0,0,0,0.7,17,0.4,17,3,167,34,43,667,23.3,67,418,1.4,45.932,1371.108907
1,1,0,1,2,1,4,16,2,43,100,63,499,2.34E+14,81,627,6,53.859,3655.882857
0,0,1,0,0.7,9,0.4,34,6,84,-33,43,334,36.6,67,418,0.7,37.09,1245.344
0,0,0,0,0.7,17,0.8,17,3,84,-33,86,667,36.6,67,418,1.4,39.072,1152.470531
0,0,1,0,1.4,17,0.8,34,3,167,-33,86,334,23.3,67,836,0.7,51.032,667.2404762
0,0,1,0,0.7,17,0.8,34,6,84,-33,43,667,36.6,34,418,0.7,38.621,1340.1
1,0,0,0,0.7,9,0.4,17,6,84,34,86,667,36.6,67,418,1.4,40.007,1263.36
0,0,0,0,0.7,17,0.4,34,6,84,34,43,334,36.6,34,836,1.4,40.245,436.3395062
0,0,1,0,0.7,9,0.4,17,6,167,-33,43,667,23.3,67,836,1.4,50.026,711.5733333
0,0,0,1,1.4,17,0.8,17,6,167,34,43,334,23.3,34,836,0.7,50.989,714.5288889
0,0,1,0,1.4,9,0.4,34,6,167,-33,86,334,36.6,67,418,0.7,37.079,1393.489286
0,0,1,0,1.4,17,0.8,34,6,84,34,86,334,23.3,67,836,0.7,50.842,619.4153846
0,0,1,0,0.7,17,0.4,34,3,84,34,86,334,23.3,34,418,1.4,45.828,1362.4
0,1,0,0,0.7,9,0.4,34,3,167,34,86,667,23.3,34,836,1.4,50.16,1493.774194
0,1,0,0,1.4,17,0.4,34,3,84,-33,43,334,36.6,67,836,1.4,39.428,1385.807143
0,1,0,0,0.7,17,0.4,34,3,167,-33,43,334,36.6,67,836,0.7,38.517,1493.451613
1,0,0,0,0.7,9,0.8,17,6,84,34,86,334,36.6,67,836,0.7,42.061,471.57
1,0,0,0,0.7,17,0.8,34,3,167,34,86,667,23.3,67,836,0.7,52.057,526.4848485
0,0,1,1,1,3,0.6,23,3,1,0,4,250,23,40,0,2,45.791,2003.8525
0,0,0,0,1.4,17,0.4,17,6,84,-33,86,334,36.6,34,836,0.7,38.994,529.4311448
0,1,0,0,1.4,9,0.4,17,3,84,-33,43,334,23.3,34,418,1.4,46.038,4774.367754
0,0,0,1,1.4,9,0.8,17,3,167,-33,86,667,36.6,34,836,1.4,41.485,503.2424242
1,0,0,0,0.7,17,0.4,34,3,167,34,86,667,23.3,34,418,1.4,47.337,1436.464286
0,0,1,0,0.7,17,0.8,17,6,167,-33,43,667,36.6,67,836,0.7,40.547,550.7027778
0,0,0,1,1.4,9,0.8,34,6,84,34,43,334,36.6,34,418,1.4,39.146,1289.839744
1,0,0,0,1.4,9,0.8,34,6,167,-33,43,334,36.6,67,418,0.7,39.825,1375.271605
0,0,1,0,0.7,17,0.4,17,6,167,34,43,667,23.3,67,836,0.7,49.306,603.8461538
1,0,0,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,67,836,0.7,47.201,577.7444444
0,0,1,0,1.4,17,0.8,17,3,167,34,43,667,36.6,67,836,0.7,40.666,442.56
0,1,0,0,1.4,17,0.8,17,6,167,-33,43,667,23.3,67,418,0.7,47.122,6485.464533
0,1,0,0,0,3,0.6,23,3,40,0,4,250,50,40,0,1.4,29.984,4221.707955
0,0,0,0,0.7,17,0.4,34,3,167,-33,43,334,36.6,34,418,1.4,37.377,1173.362037
0,0,0,0,1.4,9,0.4,17,3,167,-33,86,334,23.3,34,836,0.7,49.904,556.5898148
1,0,0,0,1.4,17,0.4,34,6,84,34,86,667,36.6,34,418,1.4,39.95,1257.76
0,1,0,1,0,21,0.6,40,2,169,65,42,167,10,100,836,2,40.201,998.6083333
0,1,0,0,1.4,17,0.8,34,6,84,-33,43,334,36.6,67,418,0.7,38.69,4384.602353
0,0,0,0,0.7,9,0.4,17,6,167,34,43,667,23.3,34,836,0.7,49.924,570.2152422
0,1,0,0,1,3,0.6,51,3,40,0,128,250,23,40,0,1.4,47.116,7094.654815
