Max_spout,Spliters,Counters,Throughput+,Latency-
10,1,12,28007,3.5948
10,6,8,31859,3.204
10000,1,8,62588,1376.4
100,1,8,51198,20.136
1.00E+05,4,15,55649,878.43
10000,6,1,56278,1267.7
1.00E+06,1,7,65052,71448
100,6,14,48914,19.031
10,6,4,32233,3.1626
10,3,17,29452,3.4393
10000,5,5,46750,815.89
1.00E+06,4,15,56222,821.53
1,1,2,5552.9,1.8259
10,4,11,29849,3.3491
10000,3,7,49894,777.49
1.00E+06,1,13,81950,55477
1.00E+06,4,3,37308,963.54
1,3,13,7017.7,1.5023
1,6,11,7037.9,1.4329
10,1,6,28862,3.5443
1.00E+05,4,11,55317,784.34
10000,2,10,67768,1463.6
10,5,4,30228,3.3734
1.00E+05,4,13,55815,876.54
10,6,11,30909,3.222
100,5,14,50797,19.589
100,1,2,46286,22.103
1.00E+06,2,5,63131,81802
1000,5,15,59100,172.62
10000,4,2,32762,1123.6
1.00E+06,3,13,58196,753.06
1.00E+05,2,15,81320,10245
1000,3,17,59539,175.9
100,2,10,54155,18.162
1,4,16,6251.3,1.6295
1.00E+05,4,18,52242,883.67
1.00E+06,2,15,77306,17328
10,3,8,30063,3.3333
100,5,1,30879,32.695
1,4,8,6386.8,1.531
1000,1,13,67571,146.65
1000,5,16,53494,190.48
1.00E+06,2,7,71997,27969
1.00E+06,3,4,52085,1052.8
1.00E+05,3,3,43551,806.48
1000,5,10,54189,184.45
1,6,10,7591,1.3139
10000,3,11,58125,823.45
1000,1,14,67553,140.5
1,5,6,7000.6,1.446
1,3,10,6839.8,1.5172
1,2,16,5424,1.8711
1.00E+06,2,1,36750,94553
100,1,12,53898,17.537
1.00E+06,6,7,39864,904.82
1,1,18,5137.8,1.9503
10,6,16,30727,3.2578
1.00E+06,6,8,46245,552.01
1.00E+06,6,11,45294,505.23
1000,1,8,53505,174.83
1000,5,12,55750,182.82
1000,3,1,53563,187.28
1.00E+05,2,4,51258,18328
10000,4,16,58658,799.13
1,3,9,6753.5,1.5161
10000,1,14,63240,1544.4
1000,2,16,63510,116.06
10,2,16,30324,3.2671
10000,5,3,36517,981.23
100,1,13,54443,17.328
1000,3,7,48022,213.83
10000,4,8,46546,851.16
1.00E+06,5,9,55087,865.8
10000,1,11,65911,1394.4
10,3,16,29242,3.4624
1000,6,17,44658,195.48
1,4,2,7928.6,1.3264
1.00E+06,1,17,78498,55374
1,5,11,6673.1,1.5382
10,5,15,28524,3.5358
10,6,15,30885,3.2422
1000,3,2,60799,166.47
10000,1,18,64152,1565.8
1,6,18,6857.8,1.4954
10000,6,7,40972,835.76
1.00E+06,6,15,50244,522.62
1.00E+06,5,2,36078,1020.6
10,1,10,28244,3.4636
1,6,2,7496.3,1.3678
1.00E+05,3,14,59394,791.86
10,5,16,29568,3.4202
100,5,12,52862,18.754
10000,4,15,55474,803.04
10,5,11,28365,3.4786
1.00E+05,1,15,64561,15257
1000,3,6,56000,192.73
1,4,1,6764.7,1.477
10000,1,7,59942,1727.8
1000,1,2,53086,191.22
1.00E+06,1,2,56541,85691
10000,4,6,47779,775.03
10000,1,15,65670,1544.7
1000,4,14,55946,181.57
1.00E+05,6,1,51230,11450
100,6,3,44198,22.409
1000,4,10,55124,184.06
10000,5,4,36179,999.54
