Spout_wait,Spliters,Counters,Throughput+,Latency-
8,2,2,13030,260.79
3,4,3,14792,209.99
5,3,10,18616,190.96
3,1,12,13273,245.45
5,2,10,18282,181.31
7,3,7,17098,201.15
10,1,15,14279,222.97
1000,3,10,3074.8,789.44
100,4,4,15496,208.09
1,2,10,16738,221.13
2,1,10,13940,226.85
1000,6,6,3196.8,792.48
10000,1,10,460.81,8761.6
1000,1,13,2906.4,927.94
2,3,17,19203,190.63
6,6,13,19892,178.59
1000,4,13,3321.6,772.51
8,6,13,20710,174.7
5,5,5,16032,205.54
5,3,2,12760,243.76
2,4,7,16129,209.67
6,4,10,19286,163.71
6,3,9,18325,199.12
9,6,12,20852,174.72
1000,4,17,3259.9,748.03
1000,4,16,3267.1,794.02
2,2,11,17310,205.18
1000,6,1,3037.1,920.68
100,6,8,16596,187.27
1,4,9,15607,205.96
10,2,18,17681,178.08
100,1,3,12533,246.22
4,4,8,17659,184.96
2,1,17,16256,194.45
4,3,6,16283,215.49
6,4,7,16280,197.91
1000,5,16,3099.8,787.33
7,6,2,13776,239.88
100,2,1,9799.9,315.4
4,5,8,17204,204.36
10000,2,11,567.94,5515.8
100,4,13,19334,179.21
1000,4,1,3008.9,955.96
1000,1,2,2901.4,969.27
100,6,17,21086,162.27
4,4,12,19112,192.52
2,3,11,17883,193.69
8,1,7,13003,236.51
5,3,14,18353,203.26
5,3,13,18910,201.25
