Spout_wait,Spliters,Counters,Throughput+,Latency-
7,3,6,16835,192.88
6,6,10,19108,179.76
4,1,9,13562,241.96
3,1,4,12158,264.35
6,2,13,19408,170.62
2,5,7,16456,201.11
6,2,15,18242,192.63
1000,3,4,3174.3,802.5
5,1,3,13658,241.24
6,3,2,12609,275.32
8,4,10,19286,175.81
4,1,7,13781,247.06
7,4,3,15573,219.55
5,2,14,18624,191.35
8,3,14,19424,181.75
6,3,6,16480,214.24
1,3,12,18268,200.34
7,5,16,20395,187.93
7,4,1,9806.9,318.21
9,6,3,15837,217.33
1000,2,3,3014.6,859.05
3,6,17,22060,176.14
7,4,13,20307,183.41
7,2,9,16159,210.41
1000,5,13,3243.1,758.18
4,3,6,16283,215.49
10,3,18,21021,151.23
3,2,1,8807.9,365.54
2,1,5,13998,218.03
3,6,9,18400,195.01
1000,1,6,3049.8,933.84
1,5,1,8381.5,402.22
6,3,11,18655,175.34
8,6,2,13460,231.53
5,6,3,15180,200.2
4,2,15,17926,192.56
5,2,11,17492,212.48
6,5,17,21433,167.49
2,1,12,13566,240.13
2,5,4,15386,225.32
2,5,6,15345,231.34
2,2,13,17908,207.82
2,3,13,18608,221.8
6,5,10,20095,176.3
1000,6,2,3207.9,851.97
6,3,10,18746,192.25
10000,1,13,553.53,7139.4
3,5,13,19162,189.93
5,5,6,16195,195.66
10000,3,3,392.71,8358.5
