Spout_wait,Spliters,Counters,Throughput+,Latency-
9,6,8,18180,199.41
10,4,11,18628,184.06
10000,3,6,586.88,6634.3
10,2,3,14577,228.04
10000,1,1,310.06,9421
1000,6,3,3173.7,874.34
10,3,15,20988,164.47
8,2,5,16060,226.78
7,1,12,13775,228.97
3,1,17,18214,179.54
1,2,4,14253,247.47
9,2,6,15580,212.94
5,6,17,21412,188.77
1000,4,11,3401.1,792.82
2,4,14,18913,184.11
7,1,14,17703,187.12
1000,6,16,3304.3,741.87
1,6,18,19152,183.64
1000,3,4,3174.3,802.5
5,1,16,14622,220.23
1,5,13,18384,230.66
10,5,12,20586,178.32
100,1,9,13056,239.95
9,3,17,22430,160.14
100,2,3,13319,244.38
4,1,5,14879,224.85
100,5,10,19647,169.28
1000,4,3,3042.7,833.36
10000,3,7,607.29,6151
7,6,2,13776,239.88
6,5,6,15530,209.63
6,6,5,16197,223.22
10000,1,12,365.07,9098.9
8,5,10,19032,170.73
4,2,10,17799,184.34
1,2,3,12493,261.6
100,3,15,20907,163.76
9,2,11,18044,186.58
1,2,9,15377,217.16
4,2,9,16004,202.22
1,3,12,18268,200.34
8,1,17,19303,169.5
1,6,16,19256,200.02
6,1,1,9179.4,350.32
8,4,9,18960,190.85
6,2,7,16818,222.3
4,5,13,19578,194.42
5,3,12,19289,176.63
1,4,7,15648,228.73
100,6,8,16596,187.27
