No_mbtree,No_asm,No_cabac,No_scenecut,Aq_strength,Bframes,Qcomp,Qp,Ref,Rc_lookahead,B_bias,Threads,Keyint,Crf,Scenecut,Seek,Ipratio,PSNR-,Energy-
0,0,1,0,0.7,9,0.8,34,3,84,34,86,334,23.3,34,418,1.4,47.208,1417.275
0,0,1,0,1.4,9,0.8,34,6,167,-33,43,667,23.3,67,418,1.4,47.239,1984.996581
0,0,0,1,1.4,9,0.8,34,6,167,34,86,334,23.3,67,418,1.4,47.297,1935.229825
0,1,0,0,1.4,9,0.4,17,3,167,-33,43,667,23.3,34,418,1.4,46.049,4835.967021
1,0,0,0,1,3,0.6,23,3,40,0,4,250,23,40,0,2,48.419,2428.529167
0,0,0,1,1.4,9,0.4,34,6,167,34,43,334,23.3,67,836,1.4,50.146,552.8416667
1,0,0,0,0.7,9,0.8,17,3,167,-33,43,667,36.6,34,836,0.7,43.544,473.76
0,1,0,0,0.7,17,0.8,17,3,167,34,86,334,36.6,34,836,0.7,40.145,1332.610714
0,0,0,1,0.7,9,0.4,34,6,84,34,86,667,36.6,67,418,0.7,37.447,1189.9625
0,1,0,0,1.4,9,0.4,17,3,84,34,86,334,23.3,67,836,0.7,49.789,1379.185714
0,0,0,0,1.4,9,0.8,17,6,167,34,43,334,36.6,67,418,1.4,39.185,1361.454115
0,0,1,0,1.4,17,0.4,17,6,84,-33,86,667,36.6,67,836,0.7,39.174,560.5722222
0,0,1,0,0.7,17,0.4,34,6,84,-33,43,667,23.3,67,836,0.7,49.625,665.1357143
1,0,0,0,1.4,17,0.4,17,3,84,34,43,334,36.6,34,836,1.4,46.306,420.9481481
0,0,1,0,0.7,9,0.8,34,6,84,-33,43,334,23.3,34,836,1.4,51.64,722.8666667
1,0,0,0,0.7,17,0.4,17,3,84,34,86,667,23.3,67,418,1.4,47.347,1440.160714
0,0,1,0,0.7,9,0.8,34,6,167,-33,43,667,36.6,34,836,1.4,41.103,553.1472222
1,1,0,1,2,25,0.2,13,9,1,0,96,251,50,51,0,2,33.109,2218.116181
0,0,1,0,0.7,9,0.8,34,3,167,-33,43,334,23.3,67,836,0.7,51.05,608.7384615
0,1,0,0,1.4,17,0.4,34,3,84,-33,86,334,36.6,34,836,1.4,39.218,1344.520988
1,0,0,0,1.4,9,0.4,17,6,167,-33,86,667,36.6,67,836,1.4,47.638,524.2424242
1,0,0,0,0.7,9,0.4,34,3,167,34,86,667,23.3,67,836,1.4,54.648,529.0606061
0,0,0,1,0.7,17,0.8,17,6,167,-33,43,334,36.6,34,836,1.4,40.936,554.0333333
0,0,0,0,0.7,17,0.4,34,3,84,34,43,667,23.3,67,418,1.4,45.929,1251.264
1,0,0,0,0.7,17,0.4,34,6,167,34,43,334,36.6,67,836,0.7,45.287,469.05
1,0,1,1,0,19,0.6,39,6,63,0,64,751,50,100,0,1,31.99,590.3340278
0,0,1,0,1,3,1,23,3,40,0,4,250,10,40,0,1.4,55.389,3679.035616
1,0,0,0,0.7,17,0.8,34,3,84,-33,86,334,23.3,67,836,0.7,53.174,578.325
0,0,0,1,0.7,17,0.8,34,3,84,-33,43,667,23.3,67,418,1.4,47.287,1517.827778
1,0,0,0,2,3,0.6,23,3,40,0,4,250,23,40,0,1.4,48.367,2427.392313
0,0,0,0,0.7,9,0.4,34,6,84,34,43,667,23.3,34,836,0.7,49.935,531.3076599
0,1,0,0,1,3,0.6,23,3,40,0,4,250,10,100,0,1.4,54.262,12124.03847
1,0,0,0,1,3,0.6,23,3,40,-100,0,250,23,40,0,1.4,48.938,2487.083333
1,0,0,0,1.4,9,0.8,17,3,167,34,86,334,23.3,67,836,1.4,53.008,471.93
1,0,0,0,0.7,17,0.4,17,6,84,34,86,667,23.3,34,418,1.4,47.34,1911.113514
0,0,1,0,1.4,9,0.8,17,3,84,34,43,334,23.3,34,418,0.7,47.06,1420.682143
0,0,1,0,1,3,0.6,51,3,250,0,4,250,23,40,0,1.4,47.028,2702.408827
0,0,1,0,0.7,17,0.8,17,3,84,34,43,667,36.6,34,418,1.4,38.959,1043.587302
0,1,0,0,1.4,17,0.8,17,6,84,-33,43,667,36.6,67,418,1.4,38.872,4352.59246
0,1,0,0,0.7,17,0.4,34,3,167,-33,43,334,36.6,34,836,1.4,39.051,1482.709677
0,0,0,0,0,3,0.6,23,3,40,0,4,1,23,40,0,1.4,45.979,1054.733903
0,1,0,0,1.4,9,0.8,34,6,167,34,86,667,36.6,34,418,1.4,39.095,4223.065863
0,0,1,0,0.7,9,0.4,34,3,84,-33,86,334,23.3,34,418,1.4,45.963,1422.096429
1,0,0,0,1.4,9,0.8,34,6,84,-33,86,667,23.3,67,418,0.7,47.886,2018.871795
0,0,1,0,1.4,17,0.4,17,3,84,-33,43,334,23.3,34,418,0.7,45.886,1415.314286
0,1,0,0,0.7,9,0.4,17,3,167,34,43,667,23.3,34,418,0.7,45.945,4432.657471
1,0,0,0,0.7,9,0.4,17,3,84,34,43,667,23.3,34,418,0.7,47.287,1389.97284
0,0,0,0,1.2,9,0.6,8,4,250,100,0,167,50,33,1045,0,50.389,112.8354167
0,0,0,1,0.7,9,0.8,17,6,167,-33,86,334,23.3,67,418,0.7,47.116,2081.138211
0,0,0,0,0.7,9,0.4,17,3,167,34,43,334,23.3,67,836,0.7,49.811,505.4141414
1,1,0,0,1.5,5,1,40,9,1,100,105,333,36.8,1,0,0.3,39.535,2338.268642
0,0,0,0,1,3,0,35,5,208,98,33,346,31.3,63,831,1.5,43.616,362.3666667
0,1,0,0,1,3,1,23,3,40,0,4,250,23,40,0,2,48.187,8136.115942
0,0,0,1,1.4,9,0.8,17,3,167,-33,86,667,36.6,34,836,1.4,41.485,503.2424242
0,0,1,0,1.4,17,0.8,17,3,84,-33,86,334,36.6,67,836,1.4,41.519,461.46
0,0,0,0,0.7,17,0.8,17,6,84,34,43,334,36.6,67,418,0.7,38.634,1302.692308
0,0,1,0,0.7,17,0.8,34,3,167,34,43,667,36.6,67,836,1.4,41.897,483.6060606
0,0,1,0,1.4,17,0.4,34,6,167,-33,86,667,36.6,67,418,1.4,37.457,1367.906897
0,0,0,1,0,1,0,39,6,250,100,32,1000,50,26,0,1.5,27.418,632.4925595
0,0,0,0,0.7,17,0.4,17,6,167,-33,86,667,36.6,34,836,1.4,38.954,604.6871795
0,0,1,0,1.4,17,0.4,17,3,84,34,43,667,36.6,67,836,1.4,40.413,354.0541667
0,0,1,0,1.4,17,0.8,34,3,167,-33,43,667,23.3,67,836,1.4,51.606,615.9384615
0,0,0,1,1.4,9,0.8,34,3,84,-33,86,334,23.3,67,836,1.4,51.793,568.9444444
0,0,0,0,0.7,9,0.4,17,6,84,-33,86,667,23.3,34,418,1.4,46.055,1835.631173
1,0,0,0,0.7,17,0.4,34,3,84,-33,86,334,36.6,34,418,1.4,40.545,1109.150725
0,0,1,0,0.7,9,0.4,17,3,84,-33,86,667,23.3,67,836,1.4,50.073,518.030303
1,0,0,0,1.4,9,0.4,17,6,167,34,86,667,36.6,67,418,0.7,39.812,1214.176389
0,1,1,0,1.2,2,0.5,37,5,194,15,52,277,26.7,76,0,1.4,44.442,2336.657542
1,1,1,1,0.5,19,0.2,13,6,250,-50,0,251,30,100,0,2,45.119,4534.977656
1,0,0,1,0,17,0.2,32,9,250,32,63,831,10,33,0,0.6,55.463,1959.15
0,1,0,0,1,1,0.2,13,0,63,50,32,251,20,1,0,2,46.966,1695.004973
