Max_spout,Spliters,Counters,Throughput+,Latency-
10,1,12,28007,3.5948
10,6,8,31859,3.204
10000,1,8,62588,1376.4
100,1,8,51198,20.136
1.00E+05,4,15,55649,878.43
10000,6,1,56278,1267.7
1.00E+06,1,7,65052,71448
100,6,14,48914,19.031
10,6,4,32233,3.1626
10,3,17,29452,3.4393
10000,5,5,46750,815.89
1.00E+06,4,15,56222,821.53
1,1,2,5552.9,1.8259
10,4,11,29849,3.3491
10000,3,7,49894,777.49
1.00E+06,1,13,81950,55477
1.00E+06,4,3,37308,963.54
1,3,13,7017.7,1.5023
1,6,11,7037.9,1.4329
10,1,6,28862,3.5443
1.00E+05,4,11,55317,784.34
10000,2,10,67768,1463.6
10,5,4,30228,3.3734
1.00E+05,4,13,55815,876.54
10,6,11,30909,3.222
100,5,14,50797,19.589
100,1,2,46286,22.103
1.00E+06,2,5,63131,81802
1000,5,15,59100,172.62
10000,4,2,32762,1123.6
1.00E+06,3,13,58196,753.06
1.00E+05,2,15,81320,10245
1000,3,17,59539,175.9
100,2,10,54155,18.162
1,4,16,6251.3,1.6295
1.00E+05,4,18,52242,883.67
1.00E+06,2,15,77306,17328
10,3,8,30063,3.3333
100,5,1,30879,32.695
1,4,8,6386.8,1.531
1000,1,13,67571,146.65
1000,5,16,53494,190.48
1.00E+06,2,7,71997,27969
1.00E+06,3,4,52085,1052.8
1.00E+05,3,3,43551,806.48
1000,5,10,54189,184.45
1,6,10,7591,1.3139
1.00E+06,5,18,54890,829.28
10000,3,11,58125,823.45
1000,1,14,67553,140.5
