Spouts,Max_spout,Sorters,Emit_freq,Chunk_size,Message_size,Throughput+,Latency-
1,1000,15,300,1.00E+07,1.00E+05,55326,183.93
1,1000,12,10,2.00E+06,1000,69026,124.73
1,100,6,1,1.00E+06,1.00E+05,37122,19.664
3,10000,1,300,1.00E+06,1.00E+05,6778.4,19785
1,10,18,10,2.00E+06,10000,35915,2.3127
1,1000,6,1,1.00E+05,1000,75554,89.257
1,10,15,10,1.00E+05,10000,36603,2.2776
1,1000,6,1,1.00E+06,10000,73049,93.515
3,100,1,300,2.00E+06,10000,802.24,3670.1
1,100,15,60,1.00E+06,10000,39083,17.933
1,1000,6,10,1.00E+06,1000,75659,97.673
1,10000,6,10,2.00E+06,10000,1.31E+05,324.24
1,100,6,1,1.00E+05,10000,37764,19.796
1,1000,18,60,1.00E+06,10000,64422,128.8
1,100,18,60,1.00E+05,1.00E+05,22368,38.206
1,10000,3,300,1.00E+06,1000,1.47E+05,367.96
3,100,15,10,1.00E+05,1.00E+05,39320,64.194
1,100,6,1,1.00E+05,1000,39254,17.298
1,1000,6,10,1.00E+07,10000,74109,113.83
3,10000,3,60,1.00E+06,10000,2.07E+05,1091.8
3,10000,9,120,2.00E+06,10000,2.03E+05,1072.8
3,1000,18,60,1.00E+05,1.00E+05,1.21E+05,207.25
1,10,2,60,1.00E+07,1.00E+05,876.5,83.818
3,10000,12,10,2.00E+06,1.00E+05,2.06E+05,1066.6
3,100,15,10,1.00E+07,1.00E+05,37360,76.874
3,100,18,120,2.00E+06,10000,39422,68.003
1,10000,1,60,2.00E+06,10000,4037.6,28648
1,1000,18,60,1.00E+05,10000,61361,127.84
1,10000,18,300,1.00E+06,1.00E+05,1.57E+05,426.38
3,100,1,10,1.00E+06,1.00E+05,72.188,26635
1,100,3,120,1.00E+07,1000,39189,19.866
1,1000,18,300,1.00E+05,1000,60137,127.21
3,10000,3,300,1.00E+07,1000,2.08E+05,1084.4
1,1000,15,60,1.00E+06,10000,61224,113.88
3,100,3,60,1.00E+05,10000,37556,66.91
1,100,9,1,1.00E+07,1.00E+05,33536,26.074
3,10,3,1,1.00E+07,10000,14844,19.245
1,10,18,300,1.00E+05,10000,38145,2.3212
1,10,6,120,2.00E+06,1.00E+05,37451,1.9641
1,100,3,60,1.00E+06,1.00E+05,37232,20.346
3,10,18,120,1.00E+07,1.00E+05,10904,31.466
1,10,3,60,1.00E+05,1000,36420,2
3,1000,6,10,2.00E+06,10000,1.35E+05,185.07
1,1000,6,60,1.00E+07,1000,71680,124.52
1,10000,9,10,1.00E+05,1.00E+05,1.51E+05,381.63
1,1000,2,60,1.00E+06,10000,1556.2,5942.8
1,100,6,300,1.00E+06,1.00E+05,39489,21.105
1,100,18,10,2.00E+06,1.00E+05,21344,41.684
1,1000,9,300,2.00E+06,1.00E+05,73425,100.83
1,10,6,300,1.00E+07,10000,35341,2.76
3,1000,9,120,2.00E+06,1.00E+05,1.27E+05,183.53
1,10,15,1,2.00E+06,10000,34860,2.455
1,10,15,1,1.00E+07,1.00E+05,20135,6.5994
3,10000,6,1,1.00E+05,1000,2.11E+05,1184.9
1,10,9,120,1.00E+05,1000,36133,2.0066
1,10,12,10,1.00E+05,10000,37520,2.1
1,1000,9,120,2.00E+06,10000,80392,97.126
3,100,3,120,1.00E+05,1.00E+05,38053,65.83
3,10000,2,120,2.00E+06,10000,15185,9120
1,1000,6,60,2.00E+06,1000,75109,93.822
3,10000,3,10,1.00E+06,1000,2.05E+05,1152.7
3,100,6,120,1.00E+05,1000,41532,66.184
1,100,3,1,1.00E+05,10000,40535,18.052
1,1000,1,300,1.00E+07,10000,418.41,21701
3,100,9,60,1.00E+06,10000,39598,64.689
1,100,9,120,2.00E+06,1.00E+05,37853,20.662
1,10,12,300,1.00E+05,1.00E+05,37558,2.5449
1,1000,1,1,1.00E+07,1.00E+05,526,30284
3,1000,18,60,2.00E+06,1.00E+05,1.17E+05,217.33
1,10000,6,10,1.00E+06,1.00E+05,1.34E+05,327.18
1,10000,9,10,2.00E+06,1000,1.49E+05,457.65
1,1000,18,1,1.00E+06,10000,60326,133.52
1,10000,15,120,1.00E+07,1000,1.45E+05,619.56
3,10,15,10,1.00E+07,10000,11479,29.386
3,10000,18,300,2.00E+06,10000,2.32E+05,1213.6
1,10,15,120,1.00E+06,1.00E+05,36304,2.1482
3,10,18,300,2.00E+06,10000,11582,23.008
3,100,9,10,1.00E+06,1.00E+05,38712,65.128
3,10000,6,60,1.00E+07,1000,2.06E+05,1137.2
3,1000,12,60,2.00E+06,1.00E+05,1.33E+05,190.36
1,10000,6,60,1.00E+05,1000,1.36E+05,294.11
3,1000,2,120,1.00E+07,1000,65753,1129.4
3,1000,15,300,1.00E+07,1000,1.17E+05,306.84
3,10000,1,300,1.00E+07,10000,9100.3,17138
3,10,1,10,1.00E+05,1.00E+05,89.938,2908.5
3,10,18,1,2.00E+06,10000,12661,23.368
3,100,2,120,2.00E+06,1000,23786,137.2
3,100,18,60,1.00E+05,10000,39880,63.314
1,1000,12,10,2.00E+06,1.00E+05,66608,118.73
3,100,1,300,1.00E+05,1000,6370.5,419.43
3,10,18,300,2.00E+06,1000,11389,23.628
3,10000,3,10,1.00E+05,1000,2.07E+05,1091.7
3,10000,18,1,1.00E+05,1000,1.98E+05,1193
1,1000,6,1,1.00E+06,1.00E+05,74064,85.864
1,10,1,10,2.00E+06,1000,22858,3.7151
1,10,15,1,1.00E+07,10000,18370,7.1202
3,1000,1,120,1.00E+06,1000,7833.8,3680.6
3,100,1,300,1.00E+05,10000,775.12,3480.6
1,10000,6,300,2.00E+06,1000,1.31E+05,300.5
1,100,6,1,1.00E+07,1000,33807,26.477
1,10,15,300,2.00E+06,1.00E+05,36197,2.1024
3,100,18,300,1.00E+07,1000,35005,81.078
3,10,2,120,1.00E+07,10000,7773.6,79.388
3,1000,6,300,1.00E+05,1000,1.36E+05,184.62
3,10,3,10,1.00E+05,1000,15187,17.005
3,1000,6,10,1.00E+05,1.00E+05,1.33E+05,183.97
3,10,3,60,2.00E+06,10000,15769,16.711
3,10,6,300,2.00E+06,1000,16518,16.832
1,10000,9,300,2.00E+06,1000,1.54E+05,397.37
3,100,2,10,1.00E+07,1000,23684,150.42
1,10,3,1,1.00E+05,10000,36421,2
3,10000,1,60,1.00E+07,1000,6700.8,26754
1,100,9,120,1.00E+05,1000,39995,18.064
1,100,9,120,1.00E+05,10000,37263,19.3
3,10000,18,120,1.00E+07,10000,1.99E+05,1273
1,10,6,1,1.00E+07,1.00E+05,30408,2.7574
1,10,12,60,1.00E+07,10000,35408,2.7867
3,100,2,60,1.00E+07,1.00E+05,10886,7761.2
3,10000,3,10,1.00E+07,1.00E+05,1.95E+05,1058.3
3,10000,15,60,1.00E+05,1000,2.04E+05,1100
1,100,12,1,1.00E+07,10000,29924,29.77
1,1000,18,120,1.00E+05,1.00E+05,62244,121.49
1,1000,12,120,2.00E+06,10000,65275,123.16
1,10000,9,60,1.00E+05,1.00E+05,1.49E+05,407.88
3,1000,15,300,1.00E+05,1000,1.14E+05,214.16
1,1000,6,300,2.00E+06,1.00E+05,73041,93.07
1,100,6,60,1.00E+05,1.00E+05,40122,18.519
3,100,9,1,1.00E+05,1000,37348,66.487
3,1000,12,300,1.00E+07,10000,1.25E+05,233.66
3,10000,18,300,1.00E+07,1000,2.05E+05,1226.2
1,1000,2,10,2.00E+06,1.00E+05,343.08,7295.5
3,10,12,10,1.00E+06,1.00E+05,10928,22.932
3,1000,3,10,2.00E+06,10000,1.19E+05,189.98
1,100,3,1,1.00E+06,1000,36842,20.025
1,10000,2,120,1.00E+05,1.00E+05,2053.3,20133
1,10000,15,120,2.00E+06,1.00E+05,1.42E+05,396.67
3,10,15,10,1.00E+07,1000,10827,27.989
1,10,9,120,1.00E+05,10000,37357,2
3,1000,18,1,1.00E+06,1.00E+05,1.17E+05,219.56
3,10,18,300,2.00E+06,1.00E+05,11708,21.296
3,1000,12,10,1.00E+05,1.00E+05,1.32E+05,173.9
1,100,3,10,1.00E+05,1.00E+05,41473,19.088
1,100,1,60,1.00E+05,1000,36152,26.034
1,1000,2,300,1.00E+06,10000,1503.6,6125.7
1,100,3,60,1.00E+05,1.00E+05,38979,20.113
1,1000,18,300,1.00E+06,1000,58888,130.62
1,1000,12,300,1.00E+05,1000,62933,117.85
