Spout_wait,Spliters,Counters,Throughput+,Latency-
6,4,18,20106,174.8
6,2,15,18242,192.63
4,4,11,19209,184.26
100,2,12,17963,178.49
1,4,3,13958,241.05
9,4,6,17268,197.42
4,1,13,14385,228
8,6,1,9805.8,335.85
3,1,14,16371,201.8
1,5,9,17086,205.78
3,5,4,15312,217.38
3,5,7,16846,206.99
100,3,5,14891,196.59
10000,2,5,567.93,6402.4
4,5,11,18227,191.82
4,2,4,15091,228.56
2,6,7,16515,201.3
2,1,4,12507,260.97
10000,2,17,565.82,6729.5
2,1,10,13940,226.85
6,6,6,16882,195.61
1,4,17,19895,181.35
8,1,10,15131,222.82
1,3,1,7905.6,416.37
10000,1,1,310.06,9421
100,5,9,18929,192.09
4,3,8,16950,224.92
1000,2,7,2958.6,869.31
1000,4,14,3127.7,775.05
3,6,6,16526,190.44
100,4,1,9769.1,325.13
9,2,8,17610,200.53
4,5,1,9560.1,368.29
8,2,14,18744,184.53
10000,2,7,619.18,4173.2
5,2,7,16747,198.78
1,3,11,17484,196.27
4,1,12,14072,250.76
6,4,16,20350,184.46
1000,3,15,3045.4,797
5,6,1,9361.5,336.16
6,5,6,15530,209.63
7,2,2,12429,247.83
2,3,12,18862,190.63
9,4,2,12555,258.72
9,1,16,14631,214.6
1000,6,12,3307,759.06
8,1,8,16179,197.99
1,4,1,8297.3,386.33
4,2,13,19047,182.28
