Max_spout,Spliters,Counters,Throughput+,Latency-
1,4,17,6151.7,1.6312
1000,1,8,53505,174.83
1.00E+06,3,13,58196,753.06
10000,1,1,50789,2008.5
10,5,11,28365,3.4786
1000,6,16,45229,193.45
10,5,5,31592,3.2717
10,4,11,29849,3.3491
1,1,17,5190.9,1.9543
1.00E+05,3,13,57626,886.67
1.00E+05,5,15,55162,1249.1
10,3,7,30044,3.3138
1.00E+06,3,8,58117,812.82
100,3,4,45557,23.217
10000,2,17,78121,1279.5
100,3,13,55170,18.374
100,4,2,33592,30.38
100,6,8,47814,19.547
1.00E+06,1,5,69014,48267
1.00E+06,1,6,67297,53340
1.00E+05,4,1,47322,16401
10,5,3,28968,3.4356
1000,6,18,47309,173.16
1.00E+06,1,16,70303,60552
1.00E+06,4,13,54540,792.39
1.00E+06,4,17,55664,1011.6
1,3,13,7017.7,1.5023
1000,5,11,56833,182.63
1.00E+05,4,17,58359,895.5
1000,3,5,50915,198.33
10,1,6,28862,3.5443
10,3,18,29004,3.4422
1.00E+06,1,4,62740,83689
10000,6,4,43014,743.21
10000,5,6,49070,855.65
1.00E+05,2,12,79475,10377
1.00E+06,6,4,45085,653.92
1,4,14,6071.9,1.6306
1.00E+05,1,7,61873,16088
1000,1,9,63205,143.47
1000,5,1,30328,339.94
1.00E+06,2,2,57085,85782
1.00E+06,6,5,42758,696.02
100,6,12,47366,20.042
1.00E+06,6,10,45823,549.69
1,5,13,6373.1,1.5647
1000,2,14,63127,141.81
100,5,3,40247,25.347
1000,1,14,67553,140.5
1,2,7,5594.7,1.8287
1.00E+05,5,1,28325,1347.7
10000,6,16,48431,503.7
1.00E+06,1,9,82905,33086
10000,2,7,66185,1301.6
10,2,18,30311,3.3197
10000,4,17,56387,877.9
100,4,8,49490,20.154
1.00E+05,5,5,44880,841.33
10,2,6,32716,3.0902
1.00E+05,5,14,52484,891.42
100,3,18,54581,18.323
100,6,4,43909,22.236
10000,3,11,58125,823.45
1.00E+05,3,8,57748,737.65
1,4,1,6764.7,1.477
1,1,14,5042.6,1.9422
10000,2,1,37052,2735.3
1,5,4,6534.9,1.5195
100,5,4,39310,26.083
1000,3,13,59795,172.82
1000,6,5,44651,200.39
1.00E+05,6,12,44941,539.73
1.00E+05,4,11,55317,784.34
10,3,11,30027,3.3538
10000,5,2,34867,1029.5
10,5,10,30269,3.3514
10000,2,10,67768,1463.6
1000,2,18,65133,143.95
1.00E+05,6,6,43286,570.68
100,5,13,50365,19.829
10000,1,15,65670,1544.7
1.00E+05,5,9,55332,800.45
1.00E+06,3,18,57632,871.26
1.00E+06,2,15,77306,17328
10,4,17,28135,3.5179
100,4,9,49746,19.719
100,5,2,36286,27.571
1,1,3,5529.9,1.8618
10,2,2,32999,3.0305
1000,4,9,55281,186.28
1,1,7,5377.6,1.8759
1.00E+05,4,15,55649,878.43
1.00E+05,2,10,64860,14685
10000,1,8,62588,1376.4
10,5,13,28871,3.541
1,3,9,6753.5,1.5161
1,5,11,6673.1,1.5382
1,2,3,5791.9,1.7557
1.00E+05,2,15,81320,10245
10,1,15,27492,3.6191
1000,6,9,47213,181.57
10000,5,12,56196,775.45
10000,6,2,53858,425.77
10,3,5,30710,3.2454
1.00E+05,6,7,38731,827.65
1.00E+05,2,16,70660,503.57
10000,1,14,63240,1544.4
1,6,4,7690.8,1.3
1.00E+06,1,17,78498,55374
1000,4,1,52846,187.36
10000,1,16,65010,1635
100,5,8,52163,18.834
1.00E+05,1,16,63390,14063
100,5,18,51769,19.344
10000,5,8,53575,770.37
1000,3,1,53563,187.28
