Spout_wait,Spliters,Counters,Throughput+,Latency-
7,4,9,8255.1,335.19
5,2,7,9123.6,309.76
8,4,3,7537.2,371.52
8,1,10,5166.9,556.34
2,1,17,7444.2,387.8
10000,4,9,334.19,8482.6
100,3,15,7183.9,379.65
4,3,11,10477,270.74
1,5,18,10506,265.69
9,4,8,6861.1,368.5
3,1,16,7556.9,378.26
5,4,17,10386,262.97
3,6,16,10578,256.17
9,3,9,6852.9,396.82
100,5,17,6733.1,372.95
10000,2,16,293.33,8777
3,2,18,9043.4,301.8
5,5,4,11018,264.45
100,5,4,7666.4,393.47
8,4,14,7224.8,366.85
100,3,1,7631.9,375.9
60000,6,4,254.5,27760
1000,6,3,2419.9,989.22
6,6,6,10444,274.18
1,1,10,7255.9,361.51
100,4,10,6983.7,393.01
10,5,10,7435.9,380.02
4,4,2,9827.6,286.89
1,6,15,10818,253.93
1,6,2,10289,273.26
4,4,15,10131,259.3
1,2,15,8523.1,309.71
10,4,3,7362,375.43
5,5,18,10699,262.07
7,6,9,7049.3,374.65
3,5,18,10555,262.33
9,3,16,7221.3,385.45
8,5,9,7114.4,366.69
3,5,15,10726,260.28
7,5,18,7369.9,404.48
1,6,12,10116,271.54
10,1,14,5312.7,557.79
3,3,12,9665.7,260.23
5,5,10,11213,264.16
10,4,6,7327.6,375.2
10,2,16,6400.1,435.93
60000,4,15,264.5,31088
100,5,12,6924.7,389.86
6,1,17,7839.6,352.52
10000,2,7,312.44,8459.8
4,4,12,9403.1,268.97
2,6,3,9383.1,288.03
9,5,17,7450.8,375.95
10000,4,11,317.88,8190.5
2,3,3,9116.2,292.05
5,3,4,10236,278.51
7,3,10,8686.7,327.22
8,2,8,6527.8,420.59
10,3,1,8033.9,359.99
9,5,8,7312.4,376.87
9,6,6,7004.1,405.34
60000,5,15,278.25,47211
3,4,9,9727.4,288.34
10000,6,5,347.31,7462.8
2,2,13,9511.7,307.6
5,1,6,7942.3,355.8
1,2,4,7972.4,329.55
4,3,8,9549.2,264.45
1000,6,12,2803,920.78
9,1,1,4607.3,637.95
8,5,5,6666.4,394.88
60000,2,17,158.33,40490
10,6,17,7865.8,345.81
1000,3,1,2748.4,954.29
4,4,1,10286,271.17
1,4,17,10153,280.22
7,6,2,8084.9,355.87
60000,4,17,235.5,36860
7,6,4,6866.2,400.62
4,4,6,9262.8,280.73
3,1,6,8105.7,360
7,6,5,7052.4,404.31
4,3,16,10000,272.82
3,4,10,10386,268.85
5,3,7,9239.7,292.4
4,1,7,7383.9,404.74
7,6,12,7105.9,385.29
8,5,8,7683.4,365.33
10,6,2,7736.6,348.41
10000,2,9,308.13,8751.2
10,5,18,7305.9,367.3
7,4,11,8511.6,322.46
9,5,18,8077.5,355.01
8,3,6,7241,403.35
7,3,15,8978,327.91
4,4,11,9605,269.76
8,5,18,7452.1,372.21
7,5,13,7557.9,368.45
8,2,1,6162.9,477.91
9,1,13,4871.9,573.46
5,6,4,9440.5,273.91
6,3,7,10089,278.01
1,4,7,9424.6,282.2
2,6,5,9845.1,281.18
5,1,12,7766.3,362.41
60000,2,14,168.4,50017
1,3,10,9962.3,287.62
3,5,14,10109,275.3
6,5,7,9578.3,272.39
3,1,2,7134.5,420.23
100,6,16,7357.1,372.15
6,1,12,8269.2,361.8
10000,4,2,323.75,8080.6
5,4,10,10012,268.47
5,1,10,7851.8,358.11
1,4,5,9442.7,286.84
6,1,16,7566.4,387.85
3,3,15,10087,263.82
8,5,3,7152.4,388.87
6,2,18,9296.2,295.66
3,6,4,10432,282.29
1,5,17,10090,268.18
5,6,16,11048,260.3
8,4,7,6961.9,378.13
100,1,4,5001.1,549.48
60000,5,7,173.8,29293
100,2,1,6563.2,460.2
1000,5,11,2843.4,950.65
8,1,13,5159.6,544.42
2,5,13,10370,292.02
7,1,14,7651.6,381.9
10000,1,6,328.19,8206.2
7,4,4,8237.3,341.81
5,4,1,11014,271.8
6,2,5,9654.9,306.42
100,3,12,7668.1,390.13
9,3,14,7495.2,371.29
6,4,4,9764.6,298.01
2,6,10,10072,270.19
60000,6,7,343,37451
6,4,13,10824,257.2
100,1,12,4964.1,583.87
6,2,2,9638.7,304.03
10,1,5,5130.2,540.02
3,6,13,10919,265.52
60000,2,12,264,45772
6,3,5,10323,275.09
4,6,5,9103.5,274.94
1000,2,17,2617.2,978.96
60000,5,5,257,37230
5,3,16,9996.8,269.82
6,2,8,8832.7,310.97
2,3,10,9781.7,286
2,3,4,9927.5,288.85
3,2,12,8603.6,290.21
10000,1,18,299.62,9021.6
8,4,18,7364.8,382.98
100,2,12,6531.1,414.47
1000,5,2,2816.8,943.22
100,6,1,7804.2,374.97
6,3,2,11026,269.94
10,5,9,7296.3,385.89
10,6,1,8147.6,366
100,6,3,7332.2,389.48
9,4,14,7768.4,355.27
8,3,16,7723.5,355.22
10000,1,13,299.25,8308.3
7,4,5,8693.4,334.48
6,5,17,10582,263.96
7,6,15,7479.9,359.26
7,4,6,8539.2,331.84
60000,4,18,172.8,35972
60000,1,5,158,50406
8,2,5,6789.8,450.49
7,3,3,8421.8,355.1
10,5,8,7573,365.3
10,3,18,7902,369.69
6,5,15,10797,254.69
8,2,7,6061.5,445.12
6,2,11,9501.3,313.36
2,4,4,9282.2,290.41
3,5,12,10370,264.86
7,3,1,8606.1,341.39
1000,4,12,2834.9,957.35
10,4,18,7556.8,368.3
4,6,6,10674,268.18
7,5,2,7644.9,360.56
5,3,11,9387.1,274.04
7,1,15,6537.6,404.63
1,4,16,9896.1,275.03
