Spouts,Max_spout,Spout_wait,Spliters,Counters,Netty_min_wait,Throughput+,Latency-
1,1000,2,1,3,100,14476,678.35
3,10000,2,1,6,100,6583.8,41529
3,10,10,6,1,100,10539,29.851
3,10,1,2,1,10,9385.9,34.322
1,100,10,1,1,10,9115.9,109.6
3,1000,2,1,1,1000,4007.2,7253.8
3,10,100,1,3,100,2777.6,106.54
1,10000,1,6,3,10,25052,4164.3
3,10,100,3,3,100,2744.4,102.4
1,10,100,3,3,1000,891.71,100.54
3,10,1,6,6,10,16831,20.43
1,100,1,3,3,10,12212,89.609
3,1,10,1,3,10,2582.7,10.756
1,1,3,2,6,100,1655.8,6.0804
1,2,100,6,3,100,179.88,101.07
1,10000,2,3,6,10,15816,5350.4
3,1,100,2,3,100,255.19,100.31
1,1,2,1,12,1000,1828.4,5.281
1,1000,100,1,12,10,17145,601.56
1,100,10,1,6,100,15508,73.736
3,10000,3,6,3,10,10553,30533
1,2,3,3,12,10,3395.8,5.7847
3,2,1,2,6,100,9043.4,7.0372
3,2,2,3,12,1000,9138.8,7.1114
3,2,3,2,1,100,8265.2,7.7424
3,1000,1,6,12,10,32363,1623.8
1,1000,2,6,3,10,16541,674.03
3,1,2,6,3,10,6546.4,4.8803
1,1000,1,6,12,100,18505,550.61
3,100,3,6,6,100,16438,205.47
1,1000,100,6,6,100,17353,604.36
1,1000,2,2,3,10,15548,740.25
1,10,2,1,6,1000,11642,9.7487
3,100,1,1,3,10,11500,274.16
3,1,10,3,3,1000,2707.5,10.601
3,2,1,6,3,100,10280,5.9478
1,10,100,6,3,1000,942.06,110.2
1,10,10,1,1,1000,6027.7,17.464
3,2,1,2,12,100,8652.8,7.1084
3,100,1,3,12,1000,18359,218.25
3,2,100,3,6,1000,560.44,100.27
1,10,2,1,12,1000,10974,9.0157
3,100,10,2,12,10,17045,202.14
1,100,3,2,3,100,15219,76.698
1,1000,3,2,12,100,21237,469.32
3,2,10,1,6,10,5406.8,11.35
1,2,3,6,12,1000,3199.3,8.4719
3,1,3,2,1,10,5421.2,5.7801
3,100,10,1,12,100,14466,230.83
3,10,3,1,6,1000,15944,21.262
3,1000,3,1,1,100,4985.2,6743.2
1,1,100,3,12,100,72.75,101.46
1,10000,1,1,12,1000,24060,6112.7
1,2,2,6,6,10,4063.8,7.2747
1,10000,2,1,6,100,22681,5669.4
1,2,10,6,3,10,1826.5,10.794
1,2,1,6,3,100,5353.9,3.7656
1,2,1,2,3,10,4146.8,4.6404
1,100,10,6,1,10,9057.9,103.14
3,2,1,3,12,10,9112.6,6.4838
3,10,2,1,6,100,15174,22.503
1,10,1,3,1,1000,8964.1,11.161
1,1000,3,2,1,100,8807.8,1168.6
1,100,3,2,6,10,18658,59.748
3,1000,2,2,12,100,27178,1342.8
1,100,1,2,1,100,8333.7,134.75
3,1000,2,2,3,10,18294,2241.7
1,1,1,1,1,1000,2339.1,4.4484
1,2,2,3,12,100,4044.7,4.7799
1,1000,1,2,3,10,16152,725.45
1,100,2,2,3,10,14337,73.867
3,10000,100,3,1,1000,9763.8,38220
1,10,1,2,6,100,12266,8.3452
1,1,10,6,1,100,877.35,11.109
3,1,1,6,6,1000,6383.2,4.4677
3,2,1,2,1,10,9388.9,7.2082
3,10,2,6,6,10,17747,18.569
1,100,1,1,12,10,15199,71.096
3,1000,100,3,1,1000,3562.4,11938
1,1000,3,3,6,10,16698,602.18
