Cluster,Extrema,EnabledOptimizations,DisabledOptimizations,Ls,Dcr,Cf,Lir,Inl,Lur,Wlur,Prfunr,Lus,Cse,Dfr,Wlt,Wlf,Awlf,Ivecyc,Ive,Ivesli,Wlflt,Ae,Dl,Rco,Uip,Dr,Ipc,Wlpg,Cp,Vp,Srf,Phm,Dpa,Msca,Wls,As,Wlsimp,Cwle,Lro,Lao,Pra,Rnb,Rip,Sde,Wlprop,Saa,Cyc,Scyc,Saacyc,Wlsd,Cts,Ucts,Maxoptcyc,Maxlur,Maxwlur,Maxprfur,Maxae,Initmheap,Initwheap,Compile-exit-,Compile-real-,d2h
0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.0,13.33,2.17,3.5,9.5,9.42,9813.33,672.0,0.0,0.84,0.0
1,0.06,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,9.18,8.94,6.12,7.53,4.94,9276.24,248.47,0.0,1.36,0.01
2,0.02,1.0,1.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.62,0.02,0.02,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.02,0.02,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.3,0.02,0.0,0.0,0.02,0.08,0.02,0.02,0.03,0.0,0.02,0.02,0.02,0.06,0.0,0.0,7.49,8.84,8.65,7.25,7.29,7135.49,579.05,0.0,0.89,0.0
3,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,13.0,10.0,1.0,11264.0,832.0,0.0,1.53,0.01
4,0.0,1.0,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.0,0.83,0.04,0.04,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.08,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,3.63,7.62,7.13,5.38,8.0,6954.67,358.67,0.0,1.18,0.01
5,0.06,1.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.22,0.06,0.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.22,9.44,5.0,14.89,8.33,2.0,9728.0,520.89,0.0,9.89,0.07
6,0.0,1.0,1.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,6.25,10.13,2.88,9.25,10.88,9344.0,1024.0,0.0,1.18,0.01
7,0.0,1.0,1.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,7.09,2.64,17.82,9.73,3630.55,866.91,0.0,0.85,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.62,5.4,10.12,10.81,5.4,5680.76,562.29,0.0,0.82,0.0
9,0.0,1.0,1.0,0.0,0.0,1.0,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,9.82,6.29,17.65,6.29,9.65,4517.65,220.24,0.0,1.82,0.01
