Cluster,Extrema,EnabledOptimizations,DisabledOptimizations,Ls,Dcr,Cf,Lir,Inl,Lur,Wlur,Prfunr,Lus,Cse,Dfr,Wlt,Wlf,Awlf,Ivecyc,Ive,Ivesli,Wlflt,Ae,Dl,Rco,Uip,Dr,Ipc,Wlpg,Cp,Vp,Srf,Phm,Dpa,Msca,Wls,As,Wlsimp,Cwle,Lro,Lao,Pra,Rnb,Rip,Sde,Wlprop,Saa,Cyc,Scyc,Saacyc,Wlsd,Cts,Ucts,Maxoptcyc,Maxlur,Maxwlur,Maxprfur,Maxae,Initmheap,Initwheap,Compile-exit-,Compile-real-,d2h
0,0.05,1.0,1.0,0.01,0.01,0.02,0.0,0.01,0.0,0.01,0.07,0.01,0.0,0.04,0.03,0.27,0.0,0.0,0.04,0.0,0.01,0.05,0.0,0.04,0.15,0.01,0.01,0.0,0.02,0.01,0.05,0.0,0.02,0.01,0.03,0.01,0.0,0.03,0.04,0.0,0.01,0.01,0.03,0.0,0.0,0.01,0.01,0.52,0.19,0.04,0.03,0.01,11.45,6.39,8.53,9.93,7.79,5943.03,385.2,0.0,1.18,0.01
1,0.03,1.0,1.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.0,0.09,0.03,0.0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,0.0,0.06,0.0,0.03,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.03,0.0,0.06,0.03,0.03,0.06,0.03,0.0,0.03,0.0,0.0,0.0,0.03,0.0,8.46,9.51,10.11,14.06,9.09,4534.86,513.83,0.0,0.93,0.0
2,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,16.0,7.0,5120.0,512.0,0.0,1.25,0.01
3,0.12,1.0,1.0,0.07,0.02,0.0,0.03,0.0,0.02,0.0,0.03,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.02,0.0,0.07,0.02,0.1,0.02,0.0,0.0,0.02,0.0,0.03,0.0,0.02,0.02,0.02,0.0,0.0,0.0,9.26,8.48,8.22,8.43,7.31,7062.07,449.66,0.0,1.0,0.0
4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.07,0.0,0.07,0.0,6.36,9.71,15.0,15.5,10.93,8777.14,617.14,0.0,0.86,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,5.58,12.6,9.76,5.87,4983.47,531.2,0.0,0.82,0.0
6,0.0,1.0,1.0,0.0,0.14,0.0,0.0,0.14,0.0,0.14,1.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,20.0,4.0,1.0,5120.0,672.0,0.0,2.84,0.02
7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,10.57,3.14,14.71,7.86,5705.14,630.86,0.0,0.83,0.0
8,0.0,1.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,7.0,5.0,3072.0,1024.0,0.0,3.94,0.03
9,0.12,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.0,11.0,16.0,4.0,10.0,10240.0,1024.0,0.0,1.35,0.01
10,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.81,8.48,3.41,12.74,10.81,6.19,8343.7,489.48,0.0,0.83,0.0
11,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57,3.29,8.71,5.29,5.0,6582.86,306.29,0.0,1.83,0.01
12,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,12.6,15.8,7.2,2252.8,576.0,0.0,8.8,0.07
13,0.02,1.0,1.0,0.0,0.02,0.02,0.0,0.12,0.98,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.02,0.0,0.02,0.0,0.05,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.02,0.0,14.12,4.8,5.83,7.68,5.61,8941.27,445.66,0.0,1.2,0.01
14,0.0,1.0,1.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.0,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75,2.17,13.92,8.5,4.08,9216.0,618.67,0.0,0.86,0.0
15,0.0,1.0,1.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.08,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,1.0,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.0,0.04,0.04,0.0,3.76,8.56,6.8,12.4,5.16,3481.6,697.6,0.0,0.92,0.0
